season,as_of_utc_date,game_id,game_date_et,game_status,game_status_text,away_team,home_team,matchup,possessions,rows_before_exclusion,rows_excluded_score_margin,rows_excluded_intentional,rows_excluded_total,rows_used_in_model,adjusted_mean_M_t_if_L_t_eq_1,adjusted_mean_M_t_if_L_t_eq_0,WMI_controlledgame,beta_L_t,irr_L_t,p_value_L_t,fit_status,wmi_controlledgame_percentile
2025-26,2026-03-24,22500543,2026-01-10T19:00:00-05:00,3,Final,MIA,IND,MIA @ IND,223,223,159,2,159,64,0.1519184432341866,0.2259756156547909,0.6722780366987169,-0.3970832789405084,0.6722780366987168,0.5637378285767165,ok,45.761078998073216
2025-26,2026-03-24,22500544,2026-01-10T19:30:00-05:00,3,Final,LAC,DET,LAC @ DET,197,197,24,2,26,171,0.2136351017857387,0.3274237665340622,0.6524728001487763,-0.4269858262499024,0.6524728001487763,0.1807195256757316,ok,42.77456647398844
2025-26,2026-03-24,22500545,2026-01-10T20:00:00-05:00,3,Final,SAS,BOS,SAS @ BOS,193,193,0,1,1,192,0.200056173586452,0.1824611837895481,1.096431413144826,0.0920607362079156,1.0964314131448265,0.8015662547661686,ok,84.39306358381504
2025-26,2026-03-24,22500546,2026-01-10T20:00:00-05:00,3,Final,DAL,CHI,DAL @ CHI,211,211,58,0,58,153,0.2275812602860888,0.1410267094585196,1.6137458014861197,0.4785580614626239,1.6137458014861197,0.2628321626946579,ok,97.39884393063583
2025-26,2026-03-24,22500547,2026-01-10T21:30:00-05:00,3,Final,CHA,UTA,CHA @ UTA,202,202,179,0,179,23,8.915737286660031e-10,0.0890607160628395,1.0010852911141271e-08,-18.419596041340885,1.0010852911141223e-08,0.9994775302405652,ok,2.601156069364162
2025-26,2026-03-24,22500548,2026-01-11T15:00:00-05:00,3,Final,NOP,ORL,NOP @ ORL,189,189,0,2,2,187,0.1446616619189413,0.3064153375737563,0.4721097287896703,-0.7505438441656961,0.4721097287896703,0.0330201288344763,ok,20.71290944123314
2025-26,2026-03-24,22500549,2026-01-11T15:30:00-05:00,3,Final,BKN,MEM,BKN @ MEM,182,182,9,1,10,172,0.1218643445804531,0.2036412253522642,0.5984266907137731,-0.5134512498510448,0.598426690713773,0.26458548120401,ok,34.971098265895954
2025-26,2026-03-24,22500550,2026-01-11T18:00:00-05:00,3,Final,PHI,TOR,PHI @ TOR,214,214,0,1,1,213,0.2197829845572155,0.3575953186755419,0.6146137073920476,-0.4867613265861231,0.6146137073920477,0.0758460361461842,ok,36.897880539499035
2025-26,2026-03-24,22500551,2026-01-11T18:00:00-05:00,3,Final,NYK,POR,NYK @ POR,200,200,0,0,0,200,0.1437219329889386,0.1385646495848111,1.0372193298909969,0.0365434111178498,1.0372193298909969,0.9339650875071348,ok,81.21387283236994
2025-26,2026-03-24,22500552,2026-01-11T19:00:00-05:00,3,Final,SAS,MIN,SAS @ MIN,199,199,40,0,40,159,0.2270218517778051,0.2555614348602041,0.8883259397177412,-0.1184165541043664,0.8883259397177414,0.7365451621836514,ok,70.03853564547207
2025-26,2026-03-24,22500553,2026-01-11T19:00:00-05:00,3,Final,MIA,OKC,MIA @ OKC,208,208,24,0,24,184,0.2439551529960995,0.2361893507915161,1.032879561159547,0.0323505920135312,1.0328795611595467,0.9196360508703812,ok,81.02119460500964
2025-26,2026-03-24,22500554,2026-01-11T20:00:00-05:00,3,Final,MIL,DEN,MIL @ DEN,188,188,1,2,3,185,0.2013236722101414,0.2242015342379536,0.8979584947731398,-0.1076314313771177,0.8979584947731397,0.7554048170053145,ok,70.8092485549133
2025-26,2026-03-24,22500555,2026-01-11T20:00:00-05:00,3,Final,WAS,PHX,WAS @ PHX,204,204,87,0,87,117,0.1281062466487559,0.2052074019976597,0.6242769286178909,-0.4711612131989623,0.6242769286178907,0.3690356679855967,ok,38.15028901734104
2025-26,2026-03-24,22500556,2026-01-11T20:30:00-05:00,3,Final,ATL,GSW,ATL @ GSW,203,203,55,0,55,148,0.2324722657010802,0.2185086182210175,1.0639043328988456,0.0619454741880093,1.0639043328988451,0.868278531893784,ok,82.46628131021194
2025-26,2026-03-24,22500557,2026-01-11T21:00:00-05:00,3,Final,HOU,SAC,HOU @ SAC,170,170,1,0,1,169,0.277000301572706,0.2686008336045127,1.0312711909917625,0.0307922072961257,1.0312711909917622,0.9215757102434096,ok,80.82851637764932
2025-26,2026-03-24,22500558,2026-01-12T19:00:00-05:00,3,Final,UTA,CLE,UTA @ CLE,208,208,11,0,11,197,0.1769829431067434,0.199291972715815,0.8880585640000479,-0.118717587714098,0.8880585640000478,0.7481897696846846,ok,69.84585741811176
2025-26,2026-03-24,22500559,2026-01-12T19:30:00-05:00,3,Final,BOS,IND,BOS @ IND,185,185,0,0,0,185,0.0262061737134449,0.0885311005113883,0.2960109335823044,-1.217358887562204,0.2960109335823044,0.2439045575292069,ok,7.514450867052023
2025-26,2026-03-24,22500560,2026-01-12T19:30:00-05:00,3,Final,PHI,TOR,PHI @ TOR,186,186,138,0,138,48,0.2180040987122054,0.3989682458540575,0.5464196736898989,-0.6043679653527133,0.5464196736898987,0.27859923188345,ok,28.61271676300578
2025-26,2026-03-24,22500561,2026-01-12T20:30:00-05:00,3,Final,BKN,DAL,BKN @ DAL,190,190,0,1,1,189,0.0694058285189606,0.2131417857153766,0.3256321996459351,-1.1219867564818964,0.3256321996459351,0.036633714545426,ok,9.05587668593449
2025-26,2026-03-24,22500562,2026-01-12T22:00:00-05:00,3,Final,LAL,SAC,LAL @ SAC,190,190,33,0,33,157,0.1338398415898594,0.1588072189267122,0.8427818489260556,-0.1710471339166066,0.8427818489260557,0.7348918231863004,ok,64.25818882466281
2025-26,2026-03-24,22500563,2026-01-12T22:30:00-05:00,3,Final,CHA,LAC,CHA @ LAC,187,187,0,1,1,186,0.1503914734297086,0.2108346497303675,0.7133147877829449,-0.3378324584074387,0.7133147877829449,0.4036205532381826,ok,50.86705202312138
2025-26,2026-03-24,22500564,2026-01-13T19:30:00-05:00,3,Final,PHX,MIA,PHX @ MIA,205,205,42,1,43,162,0.3313515429028942,0.245963386182192,1.347157997969067,0.2979971867404107,1.3471579979690669,0.3360308372555384,ok,93.54527938342967
2025-26,2026-03-24,22500565,2026-01-13T20:00:00-05:00,3,Final,CHI,HOU,CHI @ HOU,191,191,0,1,1,190,0.2356891356065784,0.2136805475668478,1.1029976209362036,0.0980315833662321,1.1029976209362036,0.7639209254629888,ok,84.6820809248555
2025-26,2026-03-24,22500566,2026-01-13T20:00:00-05:00,3,Final,MIN,MIL,MIN @ MIL,203,203,162,0,162,41,3.1620454679378385e-10,0.0604494537325,5.230891716458632e-09,-19.068684073124203,5.230891716458633e-09,0.9987451152969896,ok,2.5048169556840074
2025-26,2026-03-24,22500567,2026-01-13T20:00:00-05:00,3,Final,DEN,NOP,DEN @ NOP,198,198,0,3,3,195,0.2545141115898162,0.2575864384371382,0.9880726374184804,-0.0119990642823742,0.9880726374184804,0.9676839651000212,ok,77.74566473988439
2025-26,2026-03-24,22500568,2026-01-13T20:00:00-05:00,3,Final,SAS,OKC,SAS @ OKC,189,189,51,0,51,138,0.1193448845598005,0.2963789214775215,0.4026766949715489,-0.9096212847349368,0.4026766949715487,0.0467487411718398,ok,14.739884393063585
2025-26,2026-03-24,22500569,2026-01-13T22:30:00-05:00,3,Final,ATL,LAL,ATL @ LAL,201,201,114,0,114,87,0.091016451679035,0.2775776854446647,0.3278954197389156,-1.1150605636983972,0.3278954197389156,0.0828013593472375,ok,9.152215799614643
2025-26,2026-03-24,22500570,2026-01-13T23:00:00-05:00,3,Final,POR,GSW,POR @ GSW,203,203,154,0,154,49,0.0204081634859693,10942908.452848185,1.864967030831514e-09,-20.100022461845217,1.864967030831514e-09,0.9989859926722564,ok,1.8304431599229287
2025-26,2026-03-24,22500571,2026-01-14T19:00:00-05:00,3,Final,TOR,IND,TOR @ IND,193,193,118,0,118,75,0.2079629884707165,0.1962428895098584,1.0597224133324297,0.058006999614247,1.0597224133324294,0.9175149481331284,ok,81.98458574181117
2025-26,2026-03-24,22500572,2026-01-14T19:00:00-05:00,3,Final,CLE,PHI,CLE @ PHI,202,202,100,0,100,102,0.105109164278495,0.1905844602281898,0.551509625457638,-0.5950959872085411,0.5515096254576382,0.352695490817853,ok,29.190751445086704
2025-26,2026-03-24,22500573,2026-01-14T20:00:00-05:00,3,Final,UTA,CHI,UTA @ CHI,204,204,0,0,0,204,0.2521635518620944,0.2566438756148073,0.9825426430224372,-0.0176115336132186,0.9825426430224374,0.9524510323360832,ok,77.36030828516378
2025-26,2026-03-24,22500574,2026-01-14T20:00:00-05:00,3,Final,BKN,NOP,BKN @ NOP,194,194,0,2,2,192,0.1699418406868215,0.1885725456762517,0.901201392161211,-0.1040265256391657,0.9012013921612108,0.7830282711578752,ok,71.48362235067437
2025-26,2026-03-24,22500575,2026-01-14T21:30:00-05:00,3,Final,DEN,DAL,DEN @ DAL,190,190,81,2,83,107,0.2187525328308665,0.2937037570973746,0.7448067229127792,-0.2946305265928064,0.7448067229127793,0.4828122943675299,ok,54.33526011560693
2025-26,2026-03-24,22500576,2026-01-14T22:00:00-05:00,3,Final,NYK,SAC,NYK @ SAC,198,198,130,0,130,68,0.3011274133763074,0.2080088417446234,1.4476664109596238,0.3699528882506363,1.4476664109596238,0.4900658378886535,ok,95.95375722543352
2025-26,2026-03-24,22500577,2026-01-14T22:30:00-05:00,3,Final,WAS,LAC,WAS @ LAC,192,192,59,0,59,133,0.1074051761739276,0.2544902820695801,0.4220403832338163,-0.8626542746577234,0.4220403832338164,0.084942506879208,ok,16.377649325626205
2025-26,2026-03-24,22500578,2026-01-15T14:00:00-05:00,3,Final,MEM,ORL,MEM @ ORL,201,201,38,2,40,161,0.1343006242921778,0.2020607855871095,0.6646545686831454,-0.4084878188741359,0.6646545686831453,0.3531746934802723,ok,44.701348747591524
2025-26,2026-03-24,22500579,2026-01-15T19:00:00-05:00,3,Final,PHX,DET,PHX @ DET,197,197,9,3,12,185,0.1612465659262025,0.244167537359224,0.6603931369016244,-0.414919959325682,0.6603931369016244,0.2544353444330832,ok,43.641618497109825
2025-26,2026-03-24,22500580,2026-01-15T19:30:00-05:00,3,Final,BOS,MIA,BOS @ MIA,192,192,16,3,19,173,0.1385018690283731,0.268471467781548,0.5158904600658362,-0.6618608227307001,0.515890460065836,0.089678000963044,ok,25.722543352601157
2025-26,2026-03-24,22500581,2026-01-15T19:30:00-05:00,3,Final,OKC,HOU,OKC @ HOU,197,197,22,0,22,175,0.18664070757473,0.1656425639541709,1.1267678012178608,0.1193531811927868,1.1267678012178612,0.7718254702595164,ok,86.1271676300578
2025-26,2026-03-24,22500582,2026-01-15T20:00:00-05:00,3,Final,MIL,SAS,MIL @ SAS,197,197,108,0,108,89,0.1987610953479621,0.2380425855201551,0.8349812488956224,-0.1803460107958589,0.8349812488956223,0.7118364927166952,ok,63.10211946050096
2025-26,2026-03-24,22500583,2026-01-15T20:30:00-05:00,3,Final,UTA,DAL,UTA @ DAL,219,219,142,0,142,77,0.3939963544638943,0.2037449962463127,1.9337719292383588,0.6594724631063118,1.933771929238359,0.1485404893785357,ok,98.84393063583815
2025-26,2026-03-24,22500584,2026-01-15T22:00:00-05:00,3,Final,NYK,GSW,NYK @ GSW,186,186,8,0,8,178,0.2236368702819818,0.1785532411460458,1.252494039573666,0.2251367951421395,1.2524940395736663,0.5452498135633161,ok,90.84778420038536
2025-26,2026-03-24,22500585,2026-01-15T22:00:00-05:00,3,Final,ATL,POR,ATL @ POR,207,207,6,0,6,201,0.1441790365637371,0.1975056715882804,0.7299994749735197,-0.3147114640543154,0.7299994749735197,0.4104002124462581,ok,52.601156069364166
2025-26,2026-03-24,22500586,2026-01-15T22:30:00-05:00,3,Final,CHA,LAL,CHA @ LAL,195,195,21,1,21,174,0.1484085589776828,0.2646515571523586,0.560769642070327,-0.5784450779824938,0.5607696420703271,0.1319667946694888,ok,30.346820809248555
2025-26,2026-03-24,22500587,2026-01-16T19:30:00-05:00,3,Final,CHI,BKN,CHI @ BKN,196,196,32,1,33,163,0.0395662006339925,0.2223174617714265,0.1779716281336107,-1.7261311339021927,0.1779716281336107,0.0194876234765077,ok,3.94990366088632
2025-26,2026-03-24,22500588,2026-01-16T19:00:00-05:00,3,Final,NOP,IND,NOP @ IND,191,191,2,0,2,189,0.1622169795545196,0.2847683200974822,0.5696454559938035,-0.5627411187085821,0.5696454559938033,0.100846245667004,ok,31.3102119460501
2025-26,2026-03-24,22500589,2026-01-16T19:00:00-05:00,3,Final,CLE,PHI,CLE @ PHI,196,196,0,0,0,196,0.1057996907531024,0.2010208135714774,0.5263121209858351,-0.6418608563235993,0.5263121209858352,0.1596874486996206,ok,27.071290944123316
2025-26,2026-03-24,22500590,2026-01-16T19:30:00-05:00,3,Final,LAC,TOR,LAC @ TOR,207,207,0,1,1,206,0.1308125112090838,0.2624373848974189,0.4984522737117486,-0.6962474339594815,0.4984522737117485,0.0590906717510271,ok,23.410404624277454
2025-26,2026-03-24,22500591,2026-01-16T21:30:00-05:00,3,Final,MIN,HOU,MIN @ HOU,194,194,0,2,2,192,0.2999410449694815,0.3313382870643582,0.9052411287175568,-0.0995539301993104,0.9052411287175568,0.7112056333353786,ok,71.96531791907515
2025-26,2026-03-24,22500592,2026-01-16T22:00:00-05:00,3,Final,WAS,SAC,WAS @ SAC,202,202,38,0,38,164,0.1152762092148733,0.2501092016761483,0.4609035111156675,-0.7745665613292396,0.4609035111156675,0.0870204752153475,ok,19.460500963391137
2025-26,2026-03-24,22500593,2026-01-17T17:00:00-05:00,3,Final,UTA,DAL,UTA @ DAL,204,204,80,0,80,124,0.0790041968792061,0.2862213908082293,0.2760247815724561,-1.2872646289897152,0.2760247815724561,0.0217857486650379,ok,6.9364161849710975
2025-26,2026-03-24,22500594,2026-01-17T19:30:00-05:00,3,Final,BOS,ATL,BOS @ ATL,209,209,141,0,141,68,0.303681514020846,0.1563978924403158,1.9417238255735203,0.6635761484139784,1.9417238255735192,0.2887490584924007,ok,99.03660886319847
2025-26,2026-03-24,22500595,2026-01-17T19:30:00-05:00,3,Final,IND,DET,IND @ DET,220,220,201,0,201,19,0.6334956510327908,0.3773489791708448,1.6788057898679924,0.5180827012847852,1.6788057898679922,0.5402217626678834,ok,97.78420038535646
2025-26,2026-03-24,22500596,2026-01-17T19:30:00-05:00,3,Final,PHX,NYK,PHX @ NYK,185,185,0,2,2,183,0.3369370759815178,0.2205838364775305,1.5274785376934878,0.4236183613550746,1.5274785376934876,0.1604833659687877,ok,96.53179190751445
2025-26,2026-03-24,22500597,2026-01-17T20:00:00-05:00,3,Final,OKC,MIA,OKC @ MIA,200,200,0,0,0,200,0.2389004529126477,0.272753213329988,0.8758850170671176,-0.1325204557167713,0.8758850170671175,0.6607339189883423,ok,68.68978805394991
2025-26,2026-03-24,22500598,2026-01-17T20:00:00-05:00,3,Final,MIN,SAS,MIN @ SAS,198,198,33,2,35,163,0.1415108158960963,0.2723843108334425,0.5195263099519243,-0.6548378249669815,0.5195263099519244,0.1084385081687037,ok,26.204238921001927
2025-26,2026-03-24,22500599,2026-01-17T20:30:00-05:00,3,Final,CHA,GSW,CHA @ GSW,203,203,40,0,40,163,0.1714180194975499,0.2063088193615744,0.8308807157542046,-0.1852690374453713,0.8308807157542043,0.6523176006875253,ok,62.90944123314065
2025-26,2026-03-24,22500600,2026-01-17T21:00:00-05:00,3,Final,WAS,DEN,WAS @ DEN,199,199,0,1,1,198,0.1565454301247378,0.2637110464890013,0.5936248488978898,-0.5215077266542355,0.5936248488978899,0.1268325223995443,ok,34.00770712909441
2025-26,2026-03-24,22500601,2026-01-17T22:00:00-05:00,3,Final,LAL,POR,LAL @ POR,200,200,69,0,69,131,0.1894028704499191,0.384842116888913,0.4921573344961912,-0.7089568280489693,0.4921573344961911,0.0484257480183192,ok,22.832369942196532
2025-26,2026-03-24,22500602,2026-01-18T12:00:00-05:00,3,Final,ORL,MEM,ORL @ MEM,201,201,171,0,171,30,2.6675541797905795e-10,0.1337088138495051,1.995047374209021e-09,-20.03259804041584,1.995047374209018e-09,0.9988163225109552,ok,2.023121387283237
2025-26,2026-03-24,22500603,2026-01-18T19:00:00-05:00,3,Final,BKN,CHI,BKN @ CHI,183,183,112,0,112,71,0.0818721830180705,0.3006118830051819,0.2723517852973871,-1.30066072001555,0.2723517852973871,0.0859450282199699,ok,6.551059730250482
2025-26,2026-03-24,22500604,2026-01-18T19:00:00-05:00,3,Final,NOP,HOU,NOP @ HOU,197,197,9,2,11,186,0.1516538146919755,0.1573201316290688,0.963982251486711,-0.0366823958619211,0.963982251486711,0.9330100706870812,ok,76.01156069364163
2025-26,2026-03-24,22500605,2026-01-18T20:00:00-05:00,3,Final,CHA,DEN,CHA @ DEN,171,171,136,0,136,35,0.0867001381055539,0.5028500705725911,0.172417472283198,-1.7578365785375036,0.172417472283198,0.0736120320328317,ok,3.371868978805395
2025-26,2026-03-24,22500606,2026-01-18T21:00:00-05:00,3,Final,POR,SAC,POR @ SAC,201,201,0,3,3,198,0.2077289163108967,0.2450145811633208,0.8478226696738087,-0.1650837810087204,0.8478226696738086,0.6112017360891291,ok,64.83622350674374
2025-26,2026-03-24,22500607,2026-01-18T21:30:00-05:00,3,Final,TOR,LAL,TOR @ LAL,190,190,26,0,26,164,0.0897938143952161,0.2031077758431158,0.4420993436734521,-0.8162206627168588,0.4420993436734521,0.108507729923348,ok,18.015414258188827
2025-26,2026-03-24,22500608,2026-01-19T15:00:00-05:00,3,Final,LAC,WAS,LAC @ WAS,195,195,0,1,1,194,0.2103321899254793,0.2445301860023567,0.8601481615175812,-0.1506506237388254,0.8601481615175813,0.6458898874787449,ok,66.76300578034682
2025-26,2026-03-24,22500609,2026-01-19T19:00:00-05:00,3,Final,IND,PHI,IND @ PHI,199,199,2,0,2,197,0.1247900377989346,0.2562483388941383,0.4869886701996851,-0.719514420647202,0.4869886701996851,0.0635304903756777,ok,22.639691714836225
2025-26,2026-03-24,22500610,2026-01-19T19:30:00-05:00,3,Final,PHX,BKN,PHX @ BKN,178,178,44,0,44,134,0.1614841687929543,0.2486397628106238,0.6494704103942883,-0.4315980014238255,0.6494704103942883,0.3114009059074023,ok,42.29287090558767
2025-26,2026-03-24,22500611,2026-01-19T17:00:00-05:00,3,Final,UTA,SAS,UTA @ SAS,199,199,44,0,44,155,0.1037490831038397,0.2340674872427679,0.4432443152441513,-0.8136341592783625,0.4432443152441512,0.0999236219915344,ok,18.11175337186898
2025-26,2026-03-24,22500612,2026-01-19T22:00:00-05:00,3,Final,MIA,GSW,MIA @ GSW,214,214,30,1,30,184,0.2075446393878714,0.1984742614602716,1.045700524898617,0.0446870195813668,1.045700524898617,0.902137000252468,ok,81.69556840077071
2025-26,2026-03-24,22500613,2026-01-20T19:00:00-05:00,3,Final,PHX,PHI,PHX @ PHI,209,209,15,1,16,193,0.1980831520258924,0.2198302667419293,0.9010731550375318,-0.1041688315093725,0.901073155037532,0.7609801512186519,ok,71.29094412331408
2025-26,2026-03-24,22500614,2026-01-20T20:00:00-05:00,3,Final,LAC,CHI,LAC @ CHI,205,205,91,0,91,114,0.075225853791088,0.1487186246494798,0.5058267178599217,-0.6815611231680039,0.5058267178599217,0.3706408063081083,ok,24.277456647398843
2025-26,2026-03-24,22500615,2026-01-20T20:00:00-05:00,3,Final,SAS,HOU,SAS @ HOU,194,194,7,2,9,185,0.0339297851183713,0.1745273519380145,0.1944095566775224,-1.6377882283003065,0.1944095566775224,0.0292260507113079,ok,4.238921001926782
2025-26,2026-03-24,22500616,2026-01-20T21:00:00-05:00,3,Final,MIN,UTA,MIN @ UTA,209,209,1,2,3,206,0.1548412910523767,0.2256786647534589,0.6861139985099257,-0.3767114864764858,0.6861139985099258,0.2813524276684265,ok,47.591522157996145
2025-26,2026-03-24,22500617,2026-01-20T22:00:00-05:00,3,Final,LAL,DEN,LAL @ DEN,189,189,5,0,5,184,0.1632544592351504,0.2486697806728022,0.6565110516985552,-0.4208157511105238,0.6565110516985551,0.2475482085029524,ok,43.15992292870906
2025-26,2026-03-24,22500618,2026-01-20T22:00:00-05:00,3,Final,TOR,GSW,TOR @ GSW,207,207,135,0,135,72,0.1251101596866713,0.2498899858014063,0.5006609580029326,-0.6918261375158065,0.5006609580029328,0.3148806262874492,ok,23.795761078998073
2025-26,2026-03-24,22500619,2026-01-20T22:00:00-05:00,3,Final,MIA,SAC,MIA @ SAC,209,209,19,0,19,190,0.1744524067751038,0.2369044549770219,0.7363829725870898,-0.3060049523958535,0.7363829725870896,0.3835393467479747,ok,53.082851637764925
2025-26,2026-03-24,22500620,2026-01-21T19:00:00-05:00,3,Final,CLE,CHA,CLE @ CHA,193,193,96,2,98,95,0.2621853455285354,0.2307446146354278,1.1362577018006828,0.1277401447490062,1.1362577018006828,0.7784385036953351,ok,86.41618497109826
2025-26,2026-03-24,22500621,2026-01-21T19:30:00-05:00,3,Final,IND,BOS,IND @ BOS,200,200,98,0,98,102,0.0897807930787591,0.1895450433225187,0.4736646841563323,-0.7472556250165169,0.4736646841563322,0.2541740480677964,ok,21.001926782273603
2025-26,2026-03-24,22500622,2026-01-21T19:30:00-05:00,3,Final,BKN,NYK,BKN @ NYK,183,183,139,0,139,44,1.7310637609598724e-10,0.2316395306233367,7.473093026486536e-10,-21.0145419567242,7.473093026486536e-10,0.9986497998932208,ok,1.0597302504816954
2025-26,2026-03-24,22500623,2026-01-21T20:00:00-05:00,3,Final,ATL,MEM,ATL @ MEM,207,207,0,0,0,207,0.187467800050928,0.2645092618249644,0.7087381317293246,-0.3442691694358306,0.7087381317293245,0.2831825582030306,ok,50.19267822736031
2025-26,2026-03-24,22500624,2026-01-21T20:00:00-05:00,3,Final,DET,NOP,DET @ NOP,203,203,0,0,0,203,0.1548574867672277,0.2652179252787777,0.5838877089640638,-0.5380465938130435,0.5838877089640637,0.1241434687443115,ok,32.947976878612714
2025-26,2026-03-24,22500625,2026-01-21T21:30:00-05:00,3,Final,OKC,MIL,OKC @ MIL,192,192,160,0,160,32,2.5706456378152926e-10,0.0754578699027796,3.4067296640195734e-09,-19.497513048636293,3.406729664019572e-09,0.999097718074678,ok,2.312138728323699
2025-26,2026-03-24,22500626,2026-01-21T22:00:00-05:00,3,Final,TOR,SAC,TOR @ SAC,199,199,13,1,14,185,0.1722619483666055,0.2427633770085128,0.7095878731352667,-0.3430709378519826,0.7095878731352667,0.32641884234714,ok,50.38535645472062
2025-26,2026-03-24,22500627,2026-01-22T19:00:00-05:00,3,Final,CHA,ORL,CHA @ ORL,190,190,136,1,136,54,0.2138418242805371,0.3116625369467139,0.6861325919229697,-0.3766843872463993,0.6861325919229695,0.5235436868233883,ok,47.784200385356456
2025-26,2026-03-24,22500628,2026-01-22T19:00:00-05:00,3,Final,HOU,PHI,HOU @ PHI,206,206,0,1,1,205,0.2030830775083062,0.2668931912237853,0.7609151682630396,-0.2732334013643142,0.7609151682630395,0.3878264308027137,ok,55.68400770712909
2025-26,2026-03-24,22500629,2026-01-22T19:00:00-05:00,3,Final,DEN,WAS,DEN @ WAS,190,190,0,0,0,190,0.1422335618977926,0.2751583094125646,0.5169153793735942,-0.6598760941301016,0.516915379373594,0.0758918084115746,ok,25.818882466281313
2025-26,2026-03-24,22500630,2026-01-22T19:30:00-05:00,3,Final,GSW,DAL,GSW @ DAL,215,215,0,0,0,215,0.1842598704935765,0.2076879571101182,0.8871957385371176,-0.1196896462294749,0.8871957385371176,0.7246686587883557,ok,69.55684007707129
2025-26,2026-03-24,22500631,2026-01-22T20:00:00-05:00,3,Final,CHI,MIN,CHI @ MIN,207,207,0,2,2,205,0.1478197253460502,0.2450510544135377,0.6032201154972221,-0.5054731148715734,0.6032201154972223,0.1606917928022168,ok,35.54913294797688
2025-26,2026-03-24,22500632,2026-01-22T21:00:00-05:00,3,Final,SAS,UTA,SAS @ UTA,197,197,12,0,12,185,0.2471301184676936,0.1963803587263208,1.2584258429433797,0.229861608901492,1.25842584294338,0.503954791703099,ok,91.32947976878613
2025-26,2026-03-24,22500633,2026-01-22T22:00:00-05:00,3,Final,LAL,LAC,LAL @ LAC,195,195,48,1,49,146,0.127166459553932,0.1720338747559859,0.739194299577951,-0.302194470294312,0.739194299577951,0.539742450164952,ok,53.371868978805395
2025-26,2026-03-24,22500634,2026-01-22T22:00:00-05:00,3,Final,MIA,POR,MIA @ POR,207,207,39,0,39,168,0.0993017986554753,0.1274984980038628,0.7788468116108069,-0.2499408999319582,0.7788468116108068,0.6389039689053179,ok,57.51445086705203
2025-26,2026-03-24,22500635,2026-01-23T19:00:00-05:00,3,Final,HOU,DET,HOU @ DET,196,196,0,1,1,195,0.2704507815551507,0.2345961476308794,1.1528355613950063,0.1422246130717747,1.1528355613950063,0.6378381602040528,ok,87.09055876685935
2025-26,2026-03-24,22500636,2026-01-23T19:30:00-05:00,3,Final,PHX,ATL,PHX @ ATL,201,201,0,1,1,200,0.0952385735221212,0.1423726268683192,0.6689387954484226,-0.4020627096632467,0.6689387954484225,0.4309275051213536,ok,45.27938342967245
2025-26,2026-03-24,22500637,2026-01-23T19:30:00-05:00,3,Final,BOS,BKN,BOS @ BKN,218,218,0,0,0,218,0.3300538784647173,0.2853594831898375,1.1566248816239495,0.1455061792409584,1.1566248816239495,0.5718062049934372,ok,87.37957610789981
2025-26,2026-03-24,22500638,2026-01-23T19:30:00-05:00,3,Final,SAC,CLE,SAC @ CLE,193,193,0,1,1,192,0.176623009926908,0.2956158330682239,0.5974747972519657,-0.5150431763975248,0.5974747972519656,0.1203408632061664,ok,34.77842003853564
2025-26,2026-03-24,22500639,2026-01-23T20:00:00-05:00,3,Final,NOP,MEM,NOP @ MEM,208,208,0,2,2,206,0.267979527839325,0.216090548976427,1.2401260911626382,0.215213060868714,1.240126091162638,0.4833888825711292,ok,90.36608863198458
2025-26,2026-03-24,22500640,2026-01-23T21:30:00-05:00,3,Final,DEN,MIL,DEN @ MIL,189,189,34,2,36,153,0.1190419484743619,0.2547846458307333,0.4672257548574874,-0.7609427230082897,0.4672257548574874,0.0908283708156136,ok,20.423892100192678
2025-26,2026-03-24,22500641,2026-01-23T20:00:00-05:00,3,Final,IND,OKC,IND @ OKC,201,201,20,3,23,178,0.1820250576552176,0.2587552733636479,0.7034641469872747,-0.3517383674971442,0.7034641469872747,0.3289038656176579,ok,49.51830443159923
2025-26,2026-03-24,22500642,2026-01-23T22:00:00-05:00,3,Final,TOR,POR,TOR @ POR,195,195,0,0,0,195,0.234749538996121,0.1246707647754615,1.8829557949605669,0.6328427735420802,1.8829557949605669,0.1119910806691332,ok,98.74759152215799
2025-26,2026-03-24,22500643,2026-01-24T15:00:00-05:00,3,Final,NYK,PHI,NYK @ PHI,195,195,13,2,15,180,0.1861772622508728,0.281372915377195,0.6616744259172657,-0.4129816477706128,0.6616744259172657,0.2188475682413904,ok,43.93063583815029
2025-26,2026-03-24,22500644,2026-01-25T17:30:00-05:00,3,Final,GSW,MIN,GSW @ MIN,206,206,61,1,61,145,0.0558366269561503,0.1557044370734489,0.3586065240376614,-1.0255295248989016,0.3586065240376614,0.174226331064912,ok,11.271676300578035
2025-26,2026-03-24,22500645,2026-01-24T12:00:00-05:00,3,Final,WAS,CHA,WAS @ CHA,199,199,25,2,27,172,0.1858204745132935,0.1773001253604843,1.0480560808148656,0.0469370966950475,1.0480560808148658,0.9030961425534052,ok,81.79190751445087
2025-26,2026-03-24,22500646,2026-01-24T19:00:00-05:00,3,Final,CLE,ORL,CLE @ ORL,198,198,11,0,11,187,0.1886436055885162,0.2925895533002055,0.6447380074262675,-0.4389112347406782,0.6447380074262674,0.1769846517819004,ok,41.714836223506744
