season,as_of_utc_date,game_id,game_date_et,game_status,game_status_text,away_team,home_team,matchup,possessions,rows_before_exclusion,rows_excluded_score_margin,rows_excluded_intentional,rows_excluded_total,rows_used_in_model,adjusted_mean_M_t_if_L_t_eq_1,adjusted_mean_M_t_if_L_t_eq_0,WMI_controlledgame,beta_L_t,irr_L_t,p_value_L_t,fit_status,wmi_controlledgame_percentile
2025-26,2026-03-23,22500363,2025-12-07T20:00:00-05:00,3,Final,OKC,UTA,OKC @ UTA,200,200,166,0,166,34,7.791529788915617e-11,0.1114286828088663,6.992391539151935e-10,-21.0810282949926,6.992391539151934e-10,0.9993568235324576,ok,0.8712487899322363
2025-26,2026-03-23,22500364,2025-12-08T19:00:00-05:00,3,Final,SAC,IND,SAC @ IND,198,198,28,2,30,168,0.1859511800009663,0.1750969363253347,1.0619899120077358,0.0601444237235347,1.0619899120077358,0.8797344424096166,ok,82.09099709583737
2025-26,2026-03-23,22500365,2025-12-08T19:30:00-05:00,3,Final,PHX,MIN,PHX @ MIN,184,184,0,1,1,183,0.3234675287737572,0.249473907655794,1.2965986375619456,0.2597444029807464,1.2965986375619456,0.3793278861395063,ok,92.83639883833494
2025-26,2026-03-23,22500366,2025-12-08T20:00:00-05:00,3,Final,SAS,NOP,SAS @ NOP,208,208,52,1,53,155,0.2545814179934375,0.2720356832556816,0.9358383243942332,-0.0663125477721909,0.9358383243942332,0.8510272577414117,ok,73.76573088092934
2025-26,2026-03-23,22500367,2025-12-17T20:00:00-05:00,3,Final,CLE,CHI,CLE @ CHI,211,211,21,0,21,190,0.1499621048647248,0.1384776890979123,1.082933329127787,0.0796734048383645,1.082933329127787,0.8503276248240645,ok,83.4462729912875
2025-26,2026-03-23,22500368,2025-12-17T20:00:00-05:00,3,Final,MEM,MIN,MEM @ MIN,212,212,0,3,3,209,0.1673777194015894,0.31743840900754,0.5272762043033481,-0.6400307608993209,0.5272762043033481,0.041842480783105,ok,27.202323330106488
2025-26,2026-03-23,22500369,2025-12-18T20:00:00-05:00,3,Final,LAC,OKC,LAC @ OKC,212,212,66,0,66,146,0.053159082652515,0.1753138235863645,0.3032224245929322,-1.193288668209585,0.3032224245929322,0.1088545723429122,ok,7.647628267182963
2025-26,2026-03-23,22500370,2025-12-18T20:00:00-05:00,3,Final,WAS,SAS,WAS @ SAS,199,199,55,0,55,144,0.1630796175945781,0.1978705548274223,0.8241732466804474,-0.1933745203464868,0.8241732466804476,0.6660663749975575,ok,62.14908034849952
2025-26,2026-03-23,22500371,2025-12-18T19:00:00-05:00,3,Final,ATL,CHA,ATL @ CHA,207,207,54,2,56,151,0.1904040267478452,0.2728012924413127,0.6979586681716564,-0.3595953926268088,0.6979586681716564,0.3357222043399561,ok,48.78993223620523
2025-26,2026-03-23,22500372,2025-12-18T19:00:00-05:00,3,Final,NYK,IND,NYK @ IND,198,198,7,1,8,190,0.0853176033047565,0.2359290271830238,0.3616240202549163,-1.0171502249742193,0.3616240202549163,0.0355701130062734,ok,11.423039690222653
2025-26,2026-03-23,22500373,2025-12-18T19:30:00-05:00,3,Final,MIA,BKN,MIA @ BKN,198,198,0,1,1,197,0.1506584865427259,0.1760769393533159,0.8556400803878961,-0.1559054580979314,0.8556400803878962,0.6932170729589222,ok,66.31171345595354
