season,game_id,game_date_et,away_team,home_team,matchup,source,possessions,fit_status,rows_before_exclusion,rows_excluded_score_margin,rows_excluded_intentional,rows_excluded_total,rows_used_in_model,fit_method,adjusted_mean_M_t_if_L_t_eq_1,adjusted_mean_M_t_if_L_t_eq_0,WMI_controlledgame,beta_L_t,irr_L_t,p_value_L_t,wmi_controlledgame_percentile
2023-24,0022300339,20231216,BKN,GSW,BKN @ GSW,data.nba.com mobile_teams v2015 play-by-play,197,ok,197,20,0,20,197,glm_poisson_log_raw_controls,0.14369733018156683,0.20519725340268605,0.700288760198804,-0.35626251442975565,0.700288760198804,0.3769534914268178,41.366590549798
2023-24,0022300340,20231216,OKC,DEN,OKC @ DEN,data.nba.com mobile_teams v2015 play-by-play,196,ok,196,0,0,0,196,glm_poisson_log_raw_controls,0.12164775838408395,0.27045655669039564,0.44978668616024686,-0.7989818393608753,0.44978668616024686,0.03570800481469322,10.785174776040751
2023-24,0022300341,20231216,DAL,POR,DAL @ POR,data.nba.com mobile_teams v2015 play-by-play,207,ok,207,9,0,9,207,glm_poisson_log_raw_controls,0.20534073057945829,0.20169911621155284,1.0180546867844773,0.017893636513053483,1.0180546867844773,0.9575623171641853,78.0959072545231
2023-24,0022300342,20231216,UTA,SAC,UTA @ SAC,data.nba.com mobile_teams v2015 play-by-play,196,ok,196,90,0,90,196,glm_poisson_log_raw_controls,0.03784396177242642,0.17464026312512954,0.2166966602959781,-1.5292567822061243,0.2166966602959781,0.03778845960104959,0.7201826804848059
2023-24,0022300343,20231216,NYK,LAC,NYK @ LAC,data.nba.com mobile_teams v2015 play-by-play,203,ok,203,80,0,80,203,glm_poisson_log_raw_controls,0.26763270103620496,0.2980187018837515,0.8980399530114079,-0.10754072056561957,0.8980399530114079,0.700557997777918,66.80133497277359
2023-24,0022300344,20231217,ORL,BOS,ORL @ BOS,data.nba.com mobile_teams v2015 play-by-play,194,ok,194,28,0,28,194,glm_poisson_log_raw_controls,0.14184054785598468,0.21447972800022877,0.661323795859315,-0.41351170149311783,0.661323795859315,0.28779076209998466,35.71052169330757
2023-24,0022300345,20231217,NOP,SAS,NOP @ SAS,data.nba.com mobile_teams v2015 play-by-play,215,ok,215,140,0,140,215,glm_poisson_log_raw_controls,0.18848484896593318,0.17236990643573244,1.0934904639877447,0.0893748404635968,1.0934904639877447,0.8044889050866115,83.27770946776744
2023-24,0022300346,20231217,HOU,MIL,HOU @ MIL,data.nba.com mobile_teams v2015 play-by-play,196,ok,196,0,0,0,196,glm_poisson_log_raw_controls,0.18352529750325747,0.2796307113421865,0.6563130945895138,-0.42111732556145276,0.6563130945895138,0.2054590096594967,34.93764271912875
2023-24,0022300347,20231217,WAS,PHX,WAS @ PHX,data.nba.com mobile_teams v2015 play-by-play,204,ok,204,3,3,6,204,glm_poisson_log_raw_controls,0.18229432014312832,0.22609642237599836,0.8062680436401283,-0.21533903141389055,0.8062680436401283,0.5268380129074157,55.858071315650804
2023-24,0022300348,20231217,GSW,POR,GSW @ POR,data.nba.com mobile_teams v2015 play-by-play,191,ok,191,14,2,16,191,glm_poisson_log_raw_controls,0.18641328219650444,0.23691647597685667,0.7868312299846733,-0.2397415008494229,0.7868312299846733,0.4917853057645418,53.188125768487616
2023-24,0022300349,20231218,HOU,CLE,HOU @ CLE,data.nba.com mobile_teams v2015 play-by-play,203,ok,203,0,2,2,203,glm_poisson_log_raw_controls,0.3631899517052914,0.3656806004845886,0.9931890048966318,-0.006834295791368213,0.9931890048966318,0.9772029665824024,76.0934480941507
2023-24,0022300350,20231218,LAC,IND,LAC @ IND,data.nba.com mobile_teams v2015 play-by-play,207,ok,207,101,0,101,207,glm_poisson_log_raw_controls,0.16396648530249605,0.21231142324500699,0.7722923373429561,-0.25839212532205297,0.7722923373429561,0.48151007646394306,51.27349376427192
2023-24,0022300351,20231218,CHI,PHI,CHI @ PHI,data.nba.com mobile_teams v2015 play-by-play,190,ok,190,0,1,1,190,glm_poisson_log_raw_controls,0.0751954248253195,0.2540652449028656,0.2959689541718636,-1.2175007147133612,0.2959689541718636,0.009378394694627847,2.336202353767785
2023-24,0022300352,20231218,DET,ATL,DET @ ATL,data.nba.com mobile_teams v2015 play-by-play,204,ok,204,4,2,6,204,glm_poisson_log_raw_controls,0.22138369231770713,0.31309192985585954,0.7070884657411233,-0.3465994925667539,0.7070884657411233,0.23560508775429045,42.490778148603546
2023-24,0022300353,20231218,MIN,MIA,MIN @ MIA,data.nba.com mobile_teams v2015 play-by-play,194,ok,194,12,2,14,194,glm_poisson_log_raw_controls,0.15800469747403284,0.2492325714213666,0.6339648809661448,-0.45576171887702777,0.6339648809661448,0.19684394323593657,31.84612682241349
2023-24,0022300354,20231218,CHA,TOR,CHA @ TOR,data.nba.com mobile_teams v2015 play-by-play,192,ok,192,4,0,4,192,glm_poisson_log_raw_controls,0.1712670158659488,0.17927511292132822,0.9553306818504492,-0.04569773471910475,0.9553306818504492,0.9092912803279614,72.24661865448797
2023-24,0022300355,20231218,MEM,OKC,MEM @ OKC,data.nba.com mobile_teams v2015 play-by-play,209,ok,209,103,0,103,209,glm_poisson_log_raw_controls,0.2023049013117755,0.23729280280058526,0.852553886692414,-0.15951886162576534,0.852553886692414,0.6186964037972309,61.391182153521875
2023-24,0022300356,20231218,DAL,DEN,DAL @ DEN,data.nba.com mobile_teams v2015 play-by-play,192,ok,192,66,0,66,192,glm_poisson_log_raw_controls,0.13125706108000915,0.2849405732834699,0.4606471432533742,-0.7751229450021097,0.4606471432533742,0.038115037280484834,11.839100649920956
2023-24,0022300357,20231218,BKN,UTA,BKN @ UTA,data.nba.com mobile_teams v2015 play-by-play,197,ok,197,15,0,15,197,glm_poisson_log_raw_controls,0.1351470617183443,0.2438894902363766,0.5541323719499366,-0.5903516822383277,0.5541323719499366,0.1158322014595442,21.640611277006848
2023-24,0022300358,20231218,WAS,SAC,WAS @ SAC,data.nba.com mobile_teams v2015 play-by-play,208,ok,208,93,0,93,208,glm_poisson_log_raw_controls,0.16329106963256868,0.3271927414977993,0.4990669074291398,-0.6950151091946154,0.4990669074291398,0.02772898317383844,15.299490602494291
2023-24,0022300359,20231218,NYK,LAL,NYK @ LAL,data.nba.com mobile_teams v2015 play-by-play,205,ok,205,0,2,2,205,glm_poisson_log_raw_controls,0.2542181297103921,0.18008502006987973,1.4116561700231696,0.34476360376942267,1.4116561700231696,0.2987091535024152,95.38029158615844
2023-24,0022300360,20231219,MEM,NOP,MEM @ NOP,data.nba.com mobile_teams v2015 play-by-play,195,ok,195,27,0,27,195,glm_poisson_log_raw_controls,0.15949239718023334,0.2838980446086499,0.5617946308862104,-0.5766189213419797,0.5617946308862104,0.0885634777782147,22.55401370103636
2023-24,0022300361,20231219,SAS,MIL,SAS @ MIL,data.nba.com mobile_teams v2015 play-by-play,217,ok,217,145,0,145,217,glm_poisson_log_raw_controls,0.11707921204960675,0.17810411132685094,0.6573638933845087,-0.4195175426182727,0.6573638933845087,0.32587560098156965,35.130862462673456
2023-24,0022300362,20231219,BOS,GSW,BOS @ GSW,data.nba.com mobile_teams v2015 play-by-play,211,ok,211,8,1,9,211,glm_poisson_log_raw_controls,0.11044268994727355,0.1531851195582683,0.7209753157862278,-0.32715037836338384,0.7209753157862278,0.4838205565833993,44.22975584050589
2023-24,0022300363,20231219,PHX,POR,PHX @ POR,data.nba.com mobile_teams v2015 play-by-play,202,ok,202,3,0,3,202,glm_poisson_log_raw_controls,0.14958532523119494,0.18852829811742777,0.7934369891676603,-0.23138115090512193,0.7934369891676603,0.5658141086601234,54.18935534867381
2023-24,0022300364,20231220,UTA,CLE,UTA @ CLE,data.nba.com mobile_teams v2015 play-by-play,196,ok,196,0,0,0,196,glm_poisson_log_raw_controls,0.12369157167707395,0.26052126461924124,0.47478493495666263,-0.7448933459903975,0.47478493495666263,0.05593678112841678,12.99841911118918
2023-24,0022300365,20231220,CHA,IND,CHA @ IND,data.nba.com mobile_teams v2015 play-by-play,195,ok,195,75,0,75,195,glm_poisson_log_raw_controls,0.24137608398116422,0.2175375684617932,1.1095834420138693,0.10398466742505014,1.1095834420138693,0.7452872648960589,84.08571930440893
2023-24,0022300366,20231220,MIA,ORL,MIA @ ORL,data.nba.com mobile_teams v2015 play-by-play,188,ok,188,97,3,100,188,glm_poisson_log_raw_controls,0.2774304831740795,0.24366693058594438,1.1385643612243324,0.12976813652181496,1.1385643612243324,0.6749055562508368,85.93008958369927
2023-24,0022300367,20231220,MIN,PHI,MIN @ PHI,data.nba.com mobile_teams v2015 play-by-play,200,ok,200,1,1,2,200,glm_poisson_log_raw_controls,0.1541796129608059,0.29536439586536894,0.5219979629199555,-0.6500915935593055,0.5219979629199555,0.060344231198500034,17.916739855963463
2023-24,0022300368,20231220,NYK,BKN,NYK @ BKN,data.nba.com mobile_teams v2015 play-by-play,198,ok,198,70,0,70,198,glm_poisson_log_raw_controls,0.16020241202714508,0.2396841784657812,0.6683895993995139,-0.4028840428255392,0.6683895993995139,0.2605632892776799,36.90497101703847
2023-24,0022300369,20231220,DEN,TOR,DEN @ TOR,data.nba.com mobile_teams v2015 play-by-play,189,ok,189,57,0,57,189,glm_poisson_log_raw_controls,0.09876606506981674,0.1589878837737254,0.6212175590083484,-0.47607392183479563,0.6212175590083484,0.34159394245460795,30.142279992973826
2023-24,0022300370,20231220,LAL,CHI,LAL @ CHI,data.nba.com mobile_teams v2015 play-by-play,205,ok,205,33,0,33,205,glm_poisson_log_raw_controls,0.1099930245514721,0.15043006833398054,0.7311904180437433,-0.31308136335401343,0.7311904180437433,0.5261214319596935,45.70525206393817
2023-24,0022300371,20231220,ATL,HOU,ATL @ HOU,data.nba.com mobile_teams v2015 play-by-play,198,ok,198,36,0,36,198,glm_poisson_log_raw_controls,0.08653566301198312,0.290329065728776,0.298060625775665,-1.2104583709680725,0.298060625775665,0.004060198020199675,2.406464078693132
2023-24,0022300372,20231220,LAC,DAL,LAC @ DAL,data.nba.com mobile_teams v2015 play-by-play,188,ok,188,34,0,34,188,glm_poisson_log_raw_controls,0.24268259400729403,0.26214410988457376,0.9257602397175775,-0.07713999825301433,0.9257602397175775,0.803644738146641,69.4888459511681
2023-24,0022300373,20231220,BOS,SAC,BOS @ SAC,data.nba.com mobile_teams v2015 play-by-play,189,ok,189,83,0,83,189,glm_poisson_log_raw_controls,0.10962150291958808,0.23173320079149953,0.4730504845450236,-0.7485531635324016,0.4730504845450236,0.08053189392632278,12.857895661338487
2023-24,0022300374,20231221,UTA,DET,UTA @ DET,data.nba.com mobile_teams v2015 play-by-play,202,ok,202,0,0,0,202,glm_poisson_log_raw_controls,0.13603065428032768,0.26365609013010927,0.5159397388211255,-0.6617653055508772,0.5159397388211255,0.0591771748918994,17.09116458809064
2023-24,0022300375,20231221,NOP,CLE,NOP @ CLE,data.nba.com mobile_teams v2015 play-by-play,184,ok,184,53,0,53,184,glm_poisson_log_raw_controls,0.1393774662093773,0.1719283295652594,0.8106719035880199,-0.20989186456693837,0.8106719035880199,0.6306980639284626,56.33233795889689
2023-24,0022300376,20231221,SAS,CHI,SAS @ CHI,data.nba.com mobile_teams v2015 play-by-play,196,ok,196,23,0,23,196,glm_poisson_log_raw_controls,0.1394294807070686,0.17496982067812966,0.7968773138515113,-0.22705454698276326,0.7968773138515113,0.5908296112382114,54.75144914807658
2023-24,0022300377,20231221,IND,MEM,IND @ MEM,data.nba.com mobile_teams v2015 play-by-play,196,ok,196,51,0,51,196,glm_poisson_log_raw_controls,0.2785805198110627,0.15876913284531638,1.7546264492259627,0.5622559848182754,1.7546264492259627,0.10248601742684686,98.84068153873177
2023-24,0022300378,20231221,ORL,MIL,ORL @ MIL,data.nba.com mobile_teams v2015 play-by-play,206,ok,206,7,4,11,206,glm_poisson_log_raw_controls,0.21891287937108697,0.31038320201890623,0.7052987337818378,-0.3491338300597925,0.7052987337818378,0.23065812932645957,42.26242754259617
2023-24,0022300379,20231221,LAC,OKC,LAC @ OKC,data.nba.com mobile_teams v2015 play-by-play,200,ok,200,50,0,50,200,glm_poisson_log_raw_controls,0.17549486826441182,0.16138093759410713,1.087457235536721,0.08384215956311283,1.087457235536721,0.834367503677561,82.97909713683471
2023-24,0022300380,20231221,LAL,MIN,LAL @ MIN,data.nba.com mobile_teams v2015 play-by-play,205,ok,205,0,0,0,205,glm_poisson_log_raw_controls,0.15152027435767912,0.23021213163060303,0.6581767576037549,-0.4182817551538806,0.6581767576037549,0.2558547635736004,35.25382048129281
2023-24,0022300381,20231221,WAS,POR,WAS @ POR,data.nba.com mobile_teams v2015 play-by-play,198,ok,198,17,1,18,198,glm_poisson_log_raw_controls,0.1149879415391914,0.2839700807746842,0.4049297771987059,-0.9040416165421431,0.4049297771987059,0.017887089768529364,7.553135429474793
2023-24,0022300382,20231222,TOR,PHI,TOR @ PHI,data.nba.com mobile_teams v2015 play-by-play,199,ok,199,13,0,13,199,glm_poisson_log_raw_controls,0.18801849930520306,0.22932981396426613,0.8198606890881612,-0.1986208445129103,0.8198606890881612,0.5643251301435162,57.52678728262779
2023-24,0022300383,20231222,DEN,BKN,DEN @ BKN,data.nba.com mobile_teams v2015 play-by-play,188,ok,188,0,4,4,188,glm_poisson_log_raw_controls,0.21831136076964772,0.29712283900471254,0.7347511941557116,-0.308223348429975,0.7347511941557116,0.33195306640328215,46.161953275952925
2023-24,0022300384,20231222,ATL,MIA,ATL @ MIA,data.nba.com mobile_teams v2015 play-by-play,200,ok,200,0,2,2,200,glm_poisson_log_raw_controls,0.10459578958080734,0.291462373116142,0.3588654976713854,-1.0248076189927895,0.3588654976713854,0.0090876776704685,4.7251010012295795
2023-24,0022300385,20231222,DAL,HOU,DAL @ HOU,data.nba.com mobile_teams v2015 play-by-play,217,ok,217,128,0,128,217,glm_poisson_log_raw_controls,0.24217413561357506,0.20539072730106347,1.179089917036976,0.16474288415774943,1.179089917036976,0.594351384913658,88.02037590022836
2023-24,0022300386,20231222,WAS,GSW,WAS @ GSW,data.nba.com mobile_teams v2015 play-by-play,204,ok,204,52,1,53,204,glm_poisson_log_raw_controls,0.0767300321986671,0.20887883901637125,0.36734229546657554,-1.0014611804131155,0.36734229546657554,0.04248909519346262,5.304760231863693
2023-24,0022300387,20231222,PHX,SAC,PHX @ SAC,data.nba.com mobile_teams v2015 play-by-play,195,ok,195,92,0,92,195,glm_poisson_log_raw_controls,0.34352841870901846,0.22375515038702648,1.5352872017239456,0.4287174656380358,1.5352872017239456,0.1360620165258459,97.18953100298612
2023-24,0022300388,20231223,MIL,NYK,MIL @ NYK,data.nba.com mobile_teams v2015 play-by-play,205,ok,205,62,1,62,205,glm_poisson_log_raw_controls,0.23713418842217363,0.2544942705827881,0.931785960757151,-0.07065214651145321,0.931785960757151,0.8153723274850633,69.96311259441418
2023-24,0022300389,20231223,BOS,LAC,BOS @ LAC,data.nba.com mobile_teams v2015 play-by-play,196,ok,196,124,0,124,196,glm_poisson_log_raw_controls,0.3200667754074847,0.23963843245558666,1.3356237233224442,0.2893983912255447,1.3356237233224442,0.3080079483796019,93.71157561918146
2023-24,0022300390,20231223,DEN,CHA,DEN @ CHA,data.nba.com mobile_teams v2015 play-by-play,192,ok,192,17,1,18,192,glm_poisson_log_raw_controls,0.1852403310336248,0.20359275870907378,0.9098571688314618,-0.09446764911839578,0.9098571688314618,0.7972240198445116,67.87282627788512
2023-24,0022300391,20231223,ORL,IND,ORL @ IND,data.nba.com mobile_teams v2015 play-by-play,188,ok,188,2,2,4,188,glm_poisson_log_raw_controls,0.2774819304238651,0.3035444106436306,0.9141394823758971,-0.08977211263299963,0.9141394823758971,0.7519305199896957,68.20656947128052
2023-24,0022300392,20231223,HOU,NOP,HOU @ NOP,data.nba.com mobile_teams v2015 play-by-play,188,ok,188,0,0,0,188,glm_poisson_log_raw_controls,0.23866993110787982,0.33212737174448803,0.718609640193983,-0.33043698914919684,0.718609640193983,0.26316144783901696,43.860881784647816
2023-24,0022300393,20231223,MEM,ATL,MEM @ ATL,data.nba.com mobile_teams v2015 play-by-play,197,ok,197,0,3,3,197,glm_poisson_log_raw_controls,0.12704142676446045,0.24572562862869188,0.5170051958903672,-0.65970235444613,0.5170051958903672,0.08933048281730992,17.161426313015983
2023-24,0022300394,20231223,DET,BKN,DET @ BKN,data.nba.com mobile_teams v2015 play-by-play,197,ok,197,43,0,43,197,glm_poisson_log_raw_controls,0.3137188915044687,0.2829747254870139,1.1086463321575537,0.10313975052511842,1.1086463321575537,0.7026555123485076,84.03302301071491
2023-24,0022300395,20231223,UTA,TOR,UTA @ TOR,data.nba.com mobile_teams v2015 play-by-play,196,ok,196,21,1,22,196,glm_poisson_log_raw_controls,0.1219924471211635,0.21641992632184484,0.5636839878586075,-0.5732614897289393,0.5636839878586075,0.1775100998452478,22.7647988758124
2023-24,0022300396,20231223,CLE,CHI,CLE @ CHI,data.nba.com mobile_teams v2015 play-by-play,186,ok,186,1,0,1,186,glm_poisson_log_raw_controls,0.1320246851866806,0.2392243940321522,0.5518863814905776,-0.5944130845240854,0.5518863814905776,0.13650348307911608,21.447391533462145
2023-24,0022300397,20231223,LAL,OKC,LAL @ OKC,data.nba.com mobile_teams v2015 play-by-play,197,ok,197,42,0,42,197,glm_poisson_log_raw_controls,0.10247401818539377,0.2166869571866933,0.47291271941718266,-0.7488444330622055,0.47291271941718266,0.09626523465021501,12.84033023010715
2023-24,0022300398,20231223,SAS,DAL,SAS @ DAL,data.nba.com mobile_teams v2015 play-by-play,218,ok,218,102,0,102,218,glm_poisson_log_raw_controls,0.193276829727533,0.19901954615801057,0.9711449626866391,-0.029279529674520015,0.9711449626866391,0.9314919822433055,74.10855436500967
2023-24,0022300399,20231223,POR,GSW,POR @ GSW,data.nba.com mobile_teams v2015 play-by-play,196,ok,196,48,1,48,196,glm_poisson_log_raw_controls,0.15275655918029304,0.2374817207031993,0.6432350192173554,-0.4412451172988573,0.6432350192173554,0.235694766637783,33.0932724398384
2023-24,0022300400,20231223,MIN,SAC,MIN @ SAC,data.nba.com mobile_teams v2015 play-by-play,193,ok,193,56,0,56,193,glm_poisson_log_raw_controls,0.21524964382873685,0.2422646424157191,0.8884897180306431,-0.11823220373278868,0.8884897180306431,0.714743069024316,65.55418935534867
2023-24,0022300401,20231225,MIL,NYK,MIL @ NYK,data.nba.com mobile_teams v2015 play-by-play,198,ok,198,5,2,7,198,glm_poisson_log_raw_controls,0.23869001238512697,0.24472139590464065,0.9753540817417375,-0.02495471315044156,0.9753540817417375,0.9352173768184906,74.77604075180045
2023-24,0022300402,20231225,GSW,DEN,GSW @ DEN,data.nba.com mobile_teams v2015 play-by-play,201,ok,201,0,1,1,201,glm_poisson_log_raw_controls,0.1451219818984038,0.2635747028261534,0.5505914655023714,-0.5967621867526952,0.5505914655023714,0.09112495098635008,21.289302652380115
2023-24,0022300403,20231225,BOS,LAL,BOS @ LAL,data.nba.com mobile_teams v2015 play-by-play,194,ok,194,15,0,15,194,glm_poisson_log_raw_controls,0.2623092853854028,0.21052108757960708,1.2460000487419693,0.2199384594840161,1.2460000487419693,0.48860264576400614,90.8659757597049
2023-24,0022300404,20231225,PHI,MIA,PHI @ MIA,data.nba.com mobile_teams v2015 play-by-play,200,ok,200,16,1,17,200,glm_poisson_log_raw_controls,0.20844435487579424,0.2991745817757457,0.6967314991754189,-0.36135516600395023,0.6967314991754189,0.24518469083224204,40.839627612857896
2023-24,0022300405,20231225,DAL,PHX,DAL @ PHX,data.nba.com mobile_teams v2015 play-by-play,202,ok,202,4,0,4,202,glm_poisson_log_raw_controls,0.1634258325903211,0.25242929847748236,0.6474122995072988,-0.43477193935828873,0.6474122995072988,0.2105511177115651,33.76075882662919
2023-24,0022300406,20231226,BKN,DET,BKN @ DET,data.nba.com mobile_teams v2015 play-by-play,202,ok,202,0,3,3,202,glm_poisson_log_raw_controls,0.2757239716774488,0.33925898221228956,0.8127241609918994,-0.20736351237744824,0.8127241609918994,0.43660865862408316,56.59581942736695
2023-24,0022300407,20231226,ORL,WAS,ORL @ WAS,data.nba.com mobile_teams v2015 play-by-play,212,ok,212,11,2,13,212,glm_poisson_log_raw_controls,0.12502354237918295,0.2094424048638311,0.5969351930449183,-0.5159467258456074,0.5969351930449183,0.19901646567209264,27.033198665027225
2023-24,0022300408,20231226,ATL,CHI,ATL @ CHI,data.nba.com mobile_teams v2015 play-by-play,197,ok,197,0,2,2,197,glm_poisson_log_raw_controls,0.15591406541774053,0.28325183784366387,0.5504432613912806,-0.5970313955403306,0.5504432613912806,0.0817345523606281,21.27173722114878
2023-24,0022300409,20231226,IND,HOU,IND @ HOU,data.nba.com mobile_teams v2015 play-by-play,202,ok,202,0,1,1,202,glm_poisson_log_raw_controls,0.09165963981938358,0.23436280699450596,0.39110147635982323,-0.9387882223369133,0.39110147635982323,0.03544406026961264,6.639733005445284
2023-24,0022300410,20231226,MEM,NOP,MEM @ NOP,data.nba.com mobile_teams v2015 play-by-play,225,ok,225,1,1,2,225,glm_poisson_log_raw_controls,0.15449879327454205,0.3127153263668714,0.49405571216962707,-0.7051069904818281,0.49405571216962707,0.02465467255128811,14.877920252942209
2023-24,0022300411,20231226,MIN,OKC,MIN @ OKC,data.nba.com mobile_teams v2015 play-by-play,201,ok,201,44,0,44,201,glm_poisson_log_raw_controls,0.24635852989095197,0.24243364655240812,1.016189515747334,0.016059863008876026,1.016189515747334,0.9576021384987514,78.00808009836642
2023-24,0022300412,20231226,UTA,SAS,UTA @ SAS,data.nba.com mobile_teams v2015 play-by-play,208,ok,208,26,0,26,208,glm_poisson_log_raw_controls,0.16391116267497113,0.2200290661131551,0.744952317302824,-0.29443506627126714,0.744952317302824,0.40741612737540656,47.4442297558405
2023-24,0022300413,20231226,SAC,POR,SAC @ POR,data.nba.com mobile_teams v2015 play-by-play,192,ok,192,36,0,36,192,glm_poisson_log_raw_controls,0.08729114692730479,0.22715379011457162,0.3842821503584728,-0.9563782296446788,0.3842821503584728,0.03810803363498864,6.218162655893202
2023-24,0022300414,20231226,CHA,LAC,CHA @ LAC,data.nba.com mobile_teams v2015 play-by-play,195,ok,195,0,0,0,195,glm_poisson_log_raw_controls,0.22112440652631643,0.20503127913771182,1.078491084171579,0.07556291993444143,1.078491084171579,0.8229574891099588,82.55752678728263
2023-24,0022300415,20231227,PHI,ORL,PHI @ ORL,data.nba.com mobile_teams v2015 play-by-play,191,ok,191,11,0,11,191,glm_poisson_log_raw_controls,0.1490623231285665,0.22596322905569446,0.6596751327705014,-0.4160077882182088,0.6596751327705014,0.26843412969101954,35.464605656068855
2023-24,0022300416,20231227,TOR,WAS,TOR @ WAS,data.nba.com mobile_teams v2015 play-by-play,205,ok,205,76,0,76,205,glm_poisson_log_raw_controls,0.06890797459341326,0.19053896953905497,0.3616476711305459,-1.0170848252747156,0.3616476711305459,0.05960324021660687,4.883189882311611
2023-24,0022300417,20231227,MIL,BKN,MIL @ BKN,data.nba.com mobile_teams v2015 play-by-play,201,ok,201,26,0,26,201,glm_poisson_log_raw_controls,0.15810616333523153,0.21582452510960015,0.7325681048293374,-0.31119896653667506,0.7325681048293374,0.38634484610587894,45.89847180748287
2023-24,0022300418,20231227,PHX,HOU,PHX @ HOU,data.nba.com mobile_teams v2015 play-by-play,201,ok,201,95,0,95,201,glm_poisson_log_raw_controls,0.11928636306164973,0.2787704915408036,0.42790168501098264,-0.84886181770551,0.42790168501098264,0.025343520129007393,9.151589671526436
2023-24,0022300419,20231227,NYK,OKC,NYK @ OKC,data.nba.com mobile_teams v2015 play-by-play,199,ok,199,7,2,9,199,glm_poisson_log_raw_controls,0.2260964776379105,0.2495442904368771,0.9060374703107152,-0.09867461583552774,0.9060374703107152,0.7510710671605014,67.48638679079572
2023-24,0022300420,20231227,CLE,DAL,CLE @ DAL,data.nba.com mobile_teams v2015 play-by-play,198,ok,198,35,2,37,198,glm_poisson_log_raw_controls,0.25903213520640134,0.21414479637079278,1.2096120923614968,0.19029972338514015,1.2096120923614968,0.5500087370260682,89.46074126119797
2023-24,0022300421,20231228,DET,BOS,DET @ BOS,data.nba.com mobile_teams v2015 play-by-play,215,ok,215,23,3,26,215,glm_poisson_log_raw_controls,0.18702599990731586,0.2336758351240051,0.8003651717263212,-0.22268719080460816,0.8003651717263212,0.514020843134449,55.31354294747936
2023-24,0022300422,20231228,IND,CHI,IND @ CHI,data.nba.com mobile_teams v2015 play-by-play,199,ok,199,37,0,37,199,glm_poisson_log_raw_controls,0.12396002488629314,0.3083572567129736,0.4020013221277232,-0.911299901493591,0.4020013221277232,0.011805909193459066,7.395046548392763
2023-24,0022300423,20231228,DAL,MIN,DAL @ MIN,data.nba.com mobile_teams v2015 play-by-play,200,ok,200,15,0,15,200,glm_poisson_log_raw_controls,0.2983669857263356,0.23759496753837472,1.2557799048422413,0.22775681769234524,1.2557799048422413,0.4235753533233142,91.18215352186895
2023-24,0022300424,20231228,UTA,NOP,UTA @ NOP,data.nba.com mobile_teams v2015 play-by-play,190,ok,190,0,0,0,190,glm_poisson_log_raw_controls,0.14690704026881912,0.18444223230231582,0.7964935060427295,-0.2275363027817434,0.7964935060427295,0.580074167418086,54.6636219919199
2023-24,0022300425,20231228,MEM,DEN,MEM @ DEN,data.nba.com mobile_teams v2015 play-by-play,201,ok,201,113,0,113,201,glm_poisson_log_raw_controls,0.1927766790201895,0.20214958812901182,0.9536337956679853,-0.04747554321096499,0.9536337956679853,0.8900520958459053,72.03583347971193
2023-24,0022300426,20231228,MIA,GSW,MIA @ GSW,data.nba.com mobile_teams v2015 play-by-play,193,ok,193,42,0,42,193,glm_poisson_log_raw_controls,0.16072017125116572,0.30326255229302174,0.5299703838668247,-0.634934153493844,0.5299703838668247,0.06166200836420442,19.023362023537675
2023-24,0022300427,20231228,SAS,POR,SAS @ POR,data.nba.com mobile_teams v2015 play-by-play,199,ok,199,104,0,104,199,glm_poisson_log_raw_controls,0.21927676389794645,0.2526929040701062,0.8677598791500338,-0.14184023951676322,0.8677598791500338,0.6493122997850226,63.042332689267525
2023-24,0022300428,20231228,CHA,LAL,CHA @ LAL,data.nba.com mobile_teams v2015 play-by-play,209,ok,209,57,0,57,209,glm_poisson_log_raw_controls,0.11364822758673399,0.20200949058017909,0.5625885559155261,-0.5752067245560819,0.5625885559155261,0.16308259502716116,22.60670999473037
2023-24,0022300429,20231229,NYK,ORL,NYK @ ORL,data.nba.com mobile_teams v2015 play-by-play,208,ok,208,41,1,42,208,glm_poisson_log_raw_controls,0.23679911481838117,0.32378118186390004,0.7313553970468815,-0.31285575810850835,0.7313553970468815,0.2590638368176741,45.74038292640084
2023-24,0022300430,20231229,BKN,WAS,BKN @ WAS,data.nba.com mobile_teams v2015 play-by-play,186,ok,186,0,0,0,186,glm_poisson_log_raw_controls,0.13098190266243842,0.21613338014733993,0.6060234776004844,-0.5008365517482806,0.6060234776004844,0.22294539930493962,27.929035657825402
2023-24,0022300431,20231229,SAC,ATL,SAC @ ATL,data.nba.com mobile_teams v2015 play-by-play,198,ok,198,43,1,44,198,glm_poisson_log_raw_controls,0.2868656430444891,0.18740250407948733,1.5307460508788833,0.42575523151232353,1.5307460508788833,0.18075652074046444,97.11926927806077
2023-24,0022300432,20231229,TOR,BOS,TOR @ BOS,data.nba.com mobile_teams v2015 play-by-play,195,ok,195,47,2,49,195,glm_poisson_log_raw_controls,0.198750777215395,0.20070644834795667,0.9902560622807133,-0.009791720528930235,0.9902560622807133,0.9777115938658231,75.82996662568065
2023-24,0022300433,20231229,MIL,CLE,MIL @ CLE,data.nba.com mobile_teams v2015 play-by-play,204,ok,204,11,2,13,204,glm_poisson_log_raw_controls,0.08708020897120644,0.22946304555381392,0.3794955687136311,-0.9689123588585483,0.3794955687136311,0.03330751750728312,5.831723168803794
