season,as_of_utc_date,game_id,game_date_et,game_status,game_status_text,away_team,home_team,matchup,possessions,rows_before_exclusion,rows_excluded_score_margin,rows_excluded_intentional,rows_excluded_total,rows_used_in_model,adjusted_mean_M_t_if_L_t_eq_1,adjusted_mean_M_t_if_L_t_eq_0,WMI_controlledgame,beta_L_t,irr_L_t,p_value_L_t,fit_status,wmi_controlledgame_z_score
2025-26,2026-03-24,0022500517,2026-01-07T19:00:00-05:00,3,Final,CHI,DET,CHI @ DET,181,181,5,0,5,176,0.1435184928269835,0.19125538067640535,0.7504023798933516,-0.2871457097954824,0.7504023798933516,0.49167280424510995,ok,-0.03261555830798655
2025-26,2026-03-24,0022500518,2026-01-07T19:00:00-05:00,3,Final,WAS,PHI,WAS @ PHI,203,203,47,0,47,156,0.1452970444996621,0.14804124442159997,0.9814632744228846,-0.01871068377222098,0.9814632744228848,0.970610938130938,ok,0.4669133987619212
2025-26,2026-03-24,0022500519,2026-01-07T19:30:00-05:00,3,Final,NOP,ATL,NOP @ ATL,212,212,93,0,93,119,0.05428658055896746,0.2190887589917916,0.24778350477123914,-1.395199878704777,0.24778350477123925,0.06318106612954075,ok,-1.1192238439922098
2025-26,2026-03-24,0022500520,2026-01-07T19:00:00-05:00,3,Final,DEN,BOS,DEN @ BOS,184,184,0,4,4,180,0.18125972663843715,0.22847771515009288,0.7933365690363411,-0.23150772237580713,0.7933365690363412,0.5280638550130401,ok,0.06020356960592569
2025-26,2026-03-24,0022500521,2026-01-07T19:30:00-05:00,3,Final,ORL,BKN,ORL @ BKN,200,200,11,1,12,188,0.13162116633793272,0.23581290180702524,0.5581593090510517,-0.5831108572567314,0.5581593090510517,0.14846340941287303,ok,-0.44822452960233183
2025-26,2026-03-24,0022500522,2026-01-07T19:30:00-05:00,3,Final,LAC,NYK,LAC @ NYK,184,184,3,0,3,181,0.15120211941966902,0.2387282701464642,0.6333649522400666,-0.45670847915232693,0.6333649522400666,0.2429515187841439,ok,-0.28563796736958436
2025-26,2026-03-24,0022500523,2026-01-07T21:30:00-05:00,3,Final,LAL,SAS,LAL @ SAS,201,201,4,0,4,197,0.18912571530060324,0.27647858974968503,0.6840519386033894,-0.37972143061171254,0.6840519386033894,0.24017879255204033,ok,-0.1760581205216745
2025-26,2026-03-24,0022500524,2026-01-07T20:00:00-05:00,3,Final,PHX,MEM,PHX @ MEM,196,196,104,0,104,92,0.026947687579628645,0.25505061937239387,0.10565623265663555,-2.247564543222959,0.1056562326566356,0.03217917989984753,ok,-1.42648781505558
2025-26,2026-03-24,0022500525,2026-01-07T20:00:00-05:00,3,Final,UTA,OKC,UTA @ OKC,235,235,19,3,22,213,0.19785864758334373,0.32263122080737244,0.6132656569572218,-0.48895706505290587,0.6132656569572218,0.09482295202353921,ok,-0.3290904954614649
2025-26,2026-03-24,0022500526,2026-01-07T22:00:00-05:00,3,Final,MIL,GSW,MIL @ GSW,190,190,28,0,28,162,0.18949174286487563,0.25012030506077054,0.7576023978494498,-0.2775965720552857,0.7576023978494497,0.44429357970413186,ok,-0.017049889059550953
2025-26,2026-03-24,0022500527,2026-01-07T22:00:00-05:00,3,Final,HOU,POR,HOU @ POR,192,192,0,0,0,192,0.2219901541049777,0.3336410872981374,0.6653561643222021,-0.4074327962540572,0.6653561643222021,0.17537035872956896,ok,-0.21647638622306614
2025-26,2026-03-24,0022500528,2026-01-08T19:00:00-05:00,3,Final,IND,CHA,IND @ CHA,199,199,0,1,1,198,0.16758785043389077,0.28232462441283646,0.5935998348795503,-0.5215498652968784,0.5935998348795504,0.12038806456518933,ok,-0.3716059008154679
2025-26,2026-03-24,0022500529,2026-01-29T20:00:00-05:00,3,Final,MIA,CHI,MIA @ CHI,213,213,0,1,1,212,0.16913587681617318,0.21093668291706194,0.8018324479041685,-0.22085561076721758,0.8018324479041686,0.5334385352316584,ok,0.07857075163765485
2025-26,2026-03-24,0022500530,2026-01-08T20:00:00-05:00,3,Final,CLE,MIN,CLE @ MIN,208,208,27,1,28,180,0.18398869672356433,0.19071747304753836,0.9647186164096416,-0.03591880937635799,0.9647186164096417,0.9267827650641786,ok,0.43071323788710714
2025-26,2026-03-24,0022500531,2026-01-08T21:00:00-05:00,3,Final,DAL,UTA,DAL @ UTA,202,202,0,1,1,201,0.039880889826179454,0.12595237595768033,0.3166346765826738,-1.1500066094765289,0.31663467658267397,0.1239393765996503,ok,-0.9703749696812388
2025-26,2026-03-24,0022500532,2026-01-09T19:00:00-05:00,3,Final,TOR,BOS,TOR @ BOS,182,182,17,0,17,165,0.20981979664707326,0.17198165127374565,1.2200126879413438,0.19886125864300702,1.2200126879413435,0.621343935826613,ok,0.9826317334768564
2025-26,2026-03-24,0022500533,2026-01-09T19:00:00-05:00,3,Final,PHI,ORL,PHI @ ORL,193,193,1,0,1,192,0.4026027400315743,0.18475174697585076,2.1791552535857712,0.7789373033489586,2.1791552535857712,0.006626272919436186,ok,3.0561954426162132
2025-26,2026-03-24,0022500534,2026-01-09T19:00:00-05:00,3,Final,NOP,WAS,NOP @ WAS,214,214,67,0,67,147,0.19815157559071983,0.3405503082030493,0.5818569850554185,-0.541530591592627,0.5818569850554187,0.12367898951169823,ok,-0.39699268700280926
2025-26,2026-03-24,0022500535,2026-01-09T19:30:00-05:00,3,Final,LAC,BKN,LAC @ BKN,184,184,106,0,106,78,0.07697462244084921,0.24991632267218228,0.3080015807603635,-1.1776503636828903,0.30800158076036355,0.1258036766434189,ok,-0.98903880010215
2025-26,2026-03-24,0022500536,2026-01-09T20:00:00-05:00,3,Final,OKC,MEM,OKC @ MEM,195,195,72,0,72,123,0.3086219995413976,0.2822699990422448,1.0933574258283427,0.08925316930376401,1.093357425828343,0.7997028678085876,ok,0.7088165943138917
2025-26,2026-03-24,0022500537,2026-01-09T21:00:00-05:00,3,Final,ATL,DEN,ATL @ DEN,191,191,24,0,24,167,0.1489962380025136,0.17497237180967995,0.851541511734087,-0.16070702876519063,0.8515415117340869,0.718867384527557,ok,0.18603643449342194
2025-26,2026-03-24,0022500538,2026-01-09T21:00:00-05:00,3,Final,NYK,PHX,NYK @ PHX,184,184,0,3,3,181,0.2679002258158007,0.23912344374857575,1.1203427887124362,0.11363469983017177,1.120342788712436,0.7177989505911804,ok,0.7671560645435512
2025-26,2026-03-24,0022500539,2026-01-09T22:00:00-05:00,3,Final,SAC,GSW,SAC @ GSW,185,185,39,0,39,146,0.24874936136881587,0.17958600211386236,1.385126671571552,0.3257915950755748,1.3851266715715518,0.4261221575293077,ok,1.3395905179063594
2025-26,2026-03-24,0022500540,2026-01-09T22:00:00-05:00,3,Final,HOU,POR,HOU @ POR,194,194,0,2,2,192,0.10097391284216826,0.2819145022384766,0.35817211261005866,-1.0267416466296004,0.3581721126100586,0.010874311886698157,ok,-0.8805754727115536
2025-26,2026-03-24,0022500541,2026-01-09T22:30:00-05:00,3,Final,MIL,LAL,MIL @ LAL,187,187,0,1,1,186,0.1573335173250076,0.22516108847521263,0.6987598007740491,-0.35844822845870844,0.6987598007740491,0.3543261164886087,ok,-0.14426129455596132
2025-26,2026-03-24,0022500542,2026-01-10T13:00:00-05:00,3,Final,MIN,CLE,MIN @ CLE,205,205,18,0,18,187,0.18641276116424804,0.26910936494161697,0.6927026162939002,-0.36715449700979336,0.6927026162939002,0.28332966009414084,ok,-0.15735627998094887
2025-26,2026-03-24,0022500543,2026-01-10T19:00:00-05:00,3,Final,MIA,IND,MIA @ IND,223,223,159,2,159,64,0.15191844323418666,0.2259756156547909,0.6722780366987169,-0.3970832789405084,0.6722780366987168,0.5637378285767165,ok,-0.20151203798814887
2025-26,2026-03-24,0022500544,2026-01-10T19:30:00-05:00,3,Final,LAC,DET,LAC @ DET,197,197,24,2,26,171,0.21363510178573875,0.3274237665340622,0.6524728001487763,-0.4269858262499024,0.6524728001487763,0.18071952567573168,ok,-0.2443288425299063
2025-26,2026-03-24,0022500545,2026-01-10T20:00:00-05:00,3,Final,SAS,BOS,SAS @ BOS,193,193,0,1,1,192,0.20005617358645209,0.18246118378954812,1.096431413144826,0.09206073620791566,1.0964314131448263,0.8015662547661686,ok,0.7154622263295366
2025-26,2026-03-24,0022500546,2026-01-10T20:00:00-05:00,3,Final,DAL,CHI,DAL @ CHI,211,211,58,0,58,153,0.22758126028608885,0.1410267094585196,1.6137458014861197,0.4785580614626239,1.6137458014861195,0.2628321626946579,ok,1.8338406408662922
2025-26,2026-03-24,0022500547,2026-01-10T21:30:00-05:00,3,Final,CHA,UTA,CHA @ UTA,202,202,179,0,179,23,8.91573728666003e-10,0.08906071606283951,1.001085291114127e-08,-18.419596041340885,1.0010852911141225e-08,0.9994775302405651,ok,-1.654905275369047
2025-26,2026-03-24,0022500548,2026-01-11T15:00:00-05:00,3,Final,NOP,ORL,NOP @ ORL,189,189,0,2,2,187,0.14466166191894136,0.30641533757375633,0.4721097287896703,-0.7505438441656961,0.4721097287896703,0.033020128834476345,ok,-0.6342545247332351
2025-26,2026-03-24,0022500549,2026-01-11T15:30:00-05:00,3,Final,BKN,MEM,BKN @ MEM,182,182,9,1,10,172,0.12186434458045318,0.20364122535226423,0.5984266907137731,-0.5134512498510448,0.598426690713773,0.26458548120401004,ok,-0.36117075441951235
2025-26,2026-03-24,0022500550,2026-01-11T18:00:00-05:00,3,Final,PHI,TOR,PHI @ TOR,214,214,0,1,1,213,0.21978298455721554,0.35759531867554195,0.6146137073920476,-0.48676132658612314,0.6146137073920477,0.07584603614618425,ok,-0.3261761545075045
2025-26,2026-03-24,0022500551,2026-01-11T18:00:00-05:00,3,Final,NYK,POR,NYK @ POR,200,200,0,0,0,200,0.1437219329889386,0.13856464958481113,1.0372193298909969,0.03654341111784987,1.0372193298909969,0.9339650875071348,ok,0.587452031207829
2025-26,2026-03-24,0022500552,2026-01-11T19:00:00-05:00,3,Final,SAS,MIN,SAS @ MIN,199,199,40,0,40,159,0.22702185177780512,0.2555614348602041,0.8883259397177412,-0.11841655410436643,0.8883259397177414,0.7365451621836514,ok,0.2655604360969877
2025-26,2026-03-24,0022500553,2026-01-11T19:00:00-05:00,3,Final,MIA,OKC,MIA @ OKC,208,208,24,0,24,184,0.24395515299609952,0.23618935079151618,1.032879561159547,0.032350592013531285,1.0328795611595467,0.9196360508703812,ok,0.5780699150658494
2025-26,2026-03-24,0022500554,2026-01-11T20:00:00-05:00,3,Final,MIL,DEN,MIL @ DEN,188,188,1,2,3,185,0.20132367221014144,0.22420153423795366,0.8979584947731398,-0.10763143137711777,0.8979584947731397,0.7554048170053145,ok,0.28638499055281197
2025-26,2026-03-24,0022500555,2026-01-11T20:00:00-05:00,3,Final,WAS,PHX,WAS @ PHX,204,204,87,0,87,117,0.1281062466487559,0.20520740199765977,0.6242769286178909,-0.4711612131989623,0.6242769286178907,0.3690356679855967,ok,-0.305285303068927
2025-26,2026-03-24,0022500556,2026-01-11T20:30:00-05:00,3,Final,ATL,GSW,ATL @ GSW,203,203,55,0,55,148,0.2324722657010802,0.21850861822101755,1.0639043328988456,0.061945474188009324,1.0639043328988453,0.868278531893784,ok,0.6451421554889597
2025-26,2026-03-24,0022500557,2026-01-11T21:00:00-05:00,3,Final,HOU,SAC,HOU @ SAC,170,170,1,0,1,169,0.27700030157270605,0.26860083360451276,1.0312711909917625,0.03079220729612579,1.0312711909917622,0.9215757102434095,ok,0.5745927906734609
2025-26,2026-03-24,0022500558,2026-01-12T19:00:00-05:00,3,Final,UTA,CLE,UTA @ CLE,208,208,11,0,11,197,0.17698294310674345,0.19929197271581506,0.8880585640000479,-0.11871758771409802,0.8880585640000478,0.7481897696846846,ok,0.26498239837374116
2025-26,2026-03-24,0022500559,2026-01-12T19:30:00-05:00,3,Final,BOS,IND,BOS @ IND,185,185,0,0,0,185,0.0262061737134449,0.08853110051138836,0.29601093358230446,-1.2173588875622041,0.2960109335823044,0.24390455752920692,ok,-1.0149612976829057
2025-26,2026-03-24,0022500560,2026-01-12T19:30:00-05:00,3,Final,PHI,TOR,PHI @ TOR,186,186,138,0,138,48,0.21800409871220547,0.39896824585405755,0.5464196736898989,-0.6043679653527133,0.5464196736898987,0.27859923188345004,ok,-0.4736043664642901
2025-26,2026-03-24,0022500561,2026-01-12T20:30:00-05:00,3,Final,BKN,DAL,BKN @ DAL,190,190,0,1,1,189,0.06940582851896065,0.21314178571537667,0.3256321996459351,-1.1219867564818964,0.32563219964593515,0.036633714545426056,ok,-0.950923286517133
2025-26,2026-03-24,0022500562,2026-01-12T22:00:00-05:00,3,Final,LAL,SAC,LAL @ SAC,190,190,33,0,33,157,0.1338398415898594,0.1588072189267122,0.8427818489260556,-0.17104713391660667,0.8427818489260557,0.7348918231863004,ok,0.16709897977747165
2025-26,2026-03-24,0022500563,2026-01-12T22:30:00-05:00,3,Final,CHA,LAC,CHA @ LAC,187,187,0,1,1,186,0.15039147342970866,0.21083464973036756,0.7133147877829449,-0.33783245840743875,0.7133147877829449,0.4036205532381826,ok,-0.11279496834994693
2025-26,2026-03-24,0022500564,2026-01-13T19:30:00-05:00,3,Final,PHX,MIA,PHX @ MIA,205,205,42,1,43,162,0.33135154290289426,0.245963386182192,1.347157997969067,0.2979971867404107,1.3471579979690669,0.3360308372555384,ok,1.2575063038527658
2025-26,2026-03-24,0022500565,2026-01-13T20:00:00-05:00,3,Final,CHI,HOU,CHI @ HOU,191,191,0,1,1,190,0.23568913560657845,0.21368054756684784,1.1029976209362036,0.0980315833662321,1.1029976209362036,0.7639209254629888,ok,0.7296576657465336
2025-26,2026-03-24,0022500566,2026-01-13T20:00:00-05:00,3,Final,MIN,MIL,MIN @ MIL,203,203,162,0,162,41,3.1620454679378385e-10,0.060449453732500054,5.230891716458632e-09,-19.068684073124203,5.230891716458633e-09,0.9987451152969896,ok,-1.6549052857028121
2025-26,2026-03-24,0022500567,2026-01-13T20:00:00-05:00,3,Final,DEN,NOP,DEN @ NOP,198,198,0,3,3,195,0.25451411158981624,0.25758643843713824,0.9880726374184805,-0.01199906428237422,0.9880726374184804,0.9676839651000213,ok,0.4812021351178019
2025-26,2026-03-24,0022500568,2026-01-13T20:00:00-05:00,3,Final,SAS,OKC,SAS @ OKC,189,189,51,0,51,138,0.11934488455980058,0.29637892147752154,0.4026766949715489,-0.9096212847349368,0.40267669497154873,0.04674874117183987,ok,-0.7843613225104449
2025-26,2026-03-24,0022500569,2026-01-13T22:30:00-05:00,3,Final,ATL,LAL,ATL @ LAL,201,201,114,0,114,87,0.09101645167903502,0.2775776854446647,0.3278954197389156,-1.1150605636983972,0.3278954197389156,0.08280135934723751,ok,-0.9460304465799894
2025-26,2026-03-24,0022500570,2026-01-13T23:00:00-05:00,3,Final,POR,GSW,POR @ GSW,203,203,154,0,154,49,0.020408163485969355,10942908.452848183,1.864967030831514e-09,-20.100022461845217,1.8649670308315144e-09,0.9989859926722563,ok,-1.6549052929795816
2025-26,2026-03-24,0022500571,2026-01-14T19:00:00-05:00,3,Final,TOR,IND,TOR @ IND,193,193,118,0,118,75,0.20796298847071654,0.19624288950985846,1.0597224133324297,0.05800699961424705,1.0597224133324294,0.9175149481331285,ok,0.6361012923701036
2025-26,2026-03-24,0022500572,2026-01-14T19:00:00-05:00,3,Final,CLE,PHI,CLE @ PHI,202,202,100,0,100,102,0.10510916427849509,0.19058446022818984,0.551509625457638,-0.5950959872085411,0.5515096254576382,0.352695490817853,ok,-0.4626004347810346
2025-26,2026-03-24,0022500573,2026-01-14T20:00:00-05:00,3,Final,UTA,CHI,UTA @ CHI,204,204,0,0,0,204,0.25216355186209444,0.25664387561480734,0.9825426430224372,-0.017611533613218613,0.9825426430224374,0.9524510323360831,ok,0.4692468783060316
2025-26,2026-03-24,0022500574,2026-01-14T20:00:00-05:00,3,Final,BKN,NOP,BKN @ NOP,194,194,0,2,2,192,0.16994184068682158,0.1885725456762517,0.901201392161211,-0.10402652563916573,0.9012013921612109,0.7830282711578752,ok,0.29339578808930666
2025-26,2026-03-24,0022500575,2026-01-14T21:30:00-05:00,3,Final,DEN,DAL,DEN @ DAL,190,190,81,2,83,107,0.2187525328308665,0.2937037570973746,0.7448067229127792,-0.2946305265928064,0.7448067229127793,0.4828122943675299,ok,-0.044712770609175036
2025-26,2026-03-24,0022500576,2026-01-14T22:00:00-05:00,3,Final,NYK,SAC,NYK @ SAC,198,198,130,0,130,68,0.30112741337630744,0.20800884174462347,1.4476664109596238,0.3699528882506363,1.4476664109596238,0.49006583788865354,ok,1.4747947499143608
2025-26,2026-03-24,0022500577,2026-01-14T22:30:00-05:00,3,Final,WAS,LAC,WAS @ LAC,192,192,59,0,59,133,0.10740517617392761,0.25449028206958013,0.4220403832338163,-0.8626542746577234,0.42204038323381643,0.084942506879208,ok,-0.742499098171826
2025-26,2026-03-24,0022500578,2026-01-15T14:00:00-05:00,3,Final,MEM,ORL,MEM @ ORL,201,201,38,2,40,161,0.13430062429217784,0.20206078558710958,0.6646545686831454,-0.40848781887413593,0.6646545686831453,0.3531746934802723,ok,-0.2179931610047806
2025-26,2026-03-24,0022500579,2026-01-15T19:00:00-05:00,3,Final,PHX,DET,PHX @ DET,197,197,9,3,12,185,0.16124656592620257,0.24416753735922408,0.6603931369016244,-0.41491995932568204,0.6603931369016244,0.25443534443308324,ok,-0.22720592103404508
2025-26,2026-03-24,0022500580,2026-01-15T19:30:00-05:00,3,Final,BOS,MIA,BOS @ MIA,192,192,16,3,19,173,0.13850186902837314,0.26847146778154807,0.5158904600658362,-0.6618608227307001,0.515890460065836,0.08967800096304401,ok,-0.5396052632099021
2025-26,2026-03-24,0022500581,2026-01-15T19:30:00-05:00,3,Final,OKC,HOU,OKC @ HOU,197,197,22,0,22,175,0.18664070757473006,0.16564256395417093,1.1267678012178608,0.11935318119278689,1.1267678012178612,0.7718254702595164,ok,0.7810462548439512
2025-26,2026-03-24,0022500582,2026-01-15T20:00:00-05:00,3,Final,MIL,SAS,MIL @ SAS,197,197,108,0,108,89,0.19876109534796216,0.23804258552015514,0.8349812488956224,-0.1803460107958589,0.8349812488956223,0.7118364927166952,ok,0.15023491627743307
2025-26,2026-03-24,0022500583,2026-01-15T20:30:00-05:00,3,Final,UTA,DAL,UTA @ DAL,219,219,142,0,142,77,0.39399635446389436,0.20374499624631273,1.9337719292383588,0.6594724631063118,1.933771929238359,0.14854048937853576,ok,2.5257029231304347
2025-26,2026-03-24,0022500584,2026-01-15T22:00:00-05:00,3,Final,NYK,GSW,NYK @ GSW,186,186,8,0,8,178,0.22363687028198181,0.1785532411460458,1.2524940395736661,0.22513679514213952,1.2524940395736663,0.5452498135633161,ok,1.0528529439423993
2025-26,2026-03-24,0022500585,2026-01-15T22:00:00-05:00,3,Final,ATL,POR,ATL @ POR,207,207,6,0,6,201,0.14417903656373712,0.19750567158828045,0.7299994749735197,-0.31471146405431544,0.7299994749735197,0.41040021244625813,ok,-0.07672445798377066
2025-26,2026-03-24,0022500586,2026-01-15T22:30:00-05:00,3,Final,CHA,LAL,CHA @ LAL,195,195,21,1,21,174,0.14840855897768282,0.2646515571523586,0.560769642070327,-0.5784450779824938,0.5607696420703271,0.13196679466948885,ok,-0.44258126861964286
2025-26,2026-03-24,0022500587,2026-01-16T19:30:00-05:00,3,Final,CHI,BKN,CHI @ BKN,196,196,32,1,33,163,0.03956620063399255,0.22231746177142658,0.17797162813361073,-1.7261311339021927,0.1779716281336107,0.019487623476507756,ok,-1.270149659452646
2025-26,2026-03-24,0022500588,2026-01-16T19:00:00-05:00,3,Final,NOP,IND,NOP @ IND,191,191,2,0,2,189,0.16221697955451964,0.2847683200974822,0.5696454559938035,-0.5627411187085821,0.5696454559938033,0.10084624566700404,ok,-0.42339270760689185
2025-26,2026-03-24,0022500589,2026-01-16T19:00:00-05:00,3,Final,CLE,PHI,CLE @ PHI,196,196,0,0,0,196,0.10579969075310244,0.20102081357147744,0.5263121209858351,-0.6418608563235993,0.5263121209858352,0.1596874486996206,ok,-0.5170747462182529
2025-26,2026-03-24,0022500590,2026-01-16T19:30:00-05:00,3,Final,LAC,TOR,LAC @ TOR,207,207,0,1,1,206,0.1308125112090838,0.26243738489741897,0.4984522737117486,-0.6962474339594815,0.4984522737117485,0.059090671751027134,ok,-0.5773047582299677
2025-26,2026-03-24,0022500591,2026-01-16T21:30:00-05:00,3,Final,MIN,HOU,MIN @ HOU,194,194,0,2,2,192,0.29994104496948154,0.33133828706435825,0.9052411287175569,-0.09955393019931044,0.9052411287175568,0.7112056333353786,ok,0.30212926673759755
2025-26,2026-03-24,0022500592,2026-01-16T22:00:00-05:00,3,Final,WAS,SAC,WAS @ SAC,202,202,38,0,38,164,0.11527620921487335,0.2501092016761483,0.4609035111156675,-0.7745665613292396,0.4609035111156675,0.08702047521534756,ok,-0.6584811695698303
2025-26,2026-03-24,0022500593,2026-01-17T17:00:00-05:00,3,Final,UTA,DAL,UTA @ DAL,204,204,80,0,80,124,0.0790041968792061,0.2862213908082293,0.27602478157245613,-1.2872646289897152,0.27602478157245613,0.02178574866503799,ok,-1.0581692221118666
2025-26,2026-03-24,0022500594,2026-01-17T19:30:00-05:00,3,Final,BOS,ATL,BOS @ ATL,209,209,141,0,141,68,0.303681514020846,0.15639789244031582,1.9417238255735203,0.6635761484139784,1.9417238255735194,0.28874905849240073,ok,2.5428940730700167
2025-26,2026-03-24,0022500595,2026-01-17T19:30:00-05:00,3,Final,IND,DET,IND @ DET,220,220,201,0,201,19,0.6334956510327908,0.37734897917084487,1.6788057898679924,0.5180827012847852,1.6788057898679922,0.5402217626678834,ok,1.9744933818225223
2025-26,2026-03-24,0022500596,2026-01-17T19:30:00-05:00,3,Final,PHX,NYK,PHX @ NYK,185,185,0,2,2,183,0.3369370759815178,0.22058383647753055,1.5274785376934878,0.4236183613550746,1.5274785376934876,0.16048336596878776,ok,1.6473400372078912
2025-26,2026-03-24,0022500597,2026-01-17T20:00:00-05:00,3,Final,OKC,MIA,OKC @ MIA,200,200,0,0,0,200,0.2389004529126477,0.272753213329988,0.8758850170671176,-0.13252045571677135,0.8758850170671175,0.6607339189883423,ok,0.23866449107216192
2025-26,2026-03-24,0022500598,2026-01-17T20:00:00-05:00,3,Final,MIN,SAS,MIN @ SAS,198,198,33,2,35,163,0.14151081589609632,0.2723843108334425,0.5195263099519243,-0.6548378249669815,0.5195263099519244,0.10843850816870376,ok,-0.5317449443733532
2025-26,2026-03-24,0022500599,2026-01-17T20:30:00-05:00,3,Final,CHA,GSW,CHA @ GSW,203,203,40,0,40,163,0.1714180194975499,0.20630881936157447,0.8308807157542046,-0.18526903744537138,0.8308807157542043,0.6523176006875253,ok,0.14137000191044916
2025-26,2026-03-24,0022500600,2026-01-17T21:00:00-05:00,3,Final,WAS,DEN,WAS @ DEN,199,199,0,1,1,198,0.1565454301247378,0.2637110464890013,0.5936248488978898,-0.5215077266542355,0.5936248488978899,0.12683252239954437,ok,-0.37155182318143676
2025-26,2026-03-24,0022500601,2026-01-17T22:00:00-05:00,3,Final,LAL,POR,LAL @ POR,200,200,69,0,69,131,0.1894028704499191,0.384842116888913,0.49215733449619126,-0.7089568280489693,0.49215733449619115,0.04842574801831922,ok,-0.5909137439805354
2025-26,2026-03-24,0022500602,2026-01-18T12:00:00-05:00,3,Final,ORL,MEM,ORL @ MEM,201,201,171,0,171,30,2.6675541797905795e-10,0.13370881384950511,1.995047374209021e-09,-20.03259804041584,1.9950473742090185e-09,0.9988163225109552,ok,-1.6549052926983618
2025-26,2026-03-24,0022500603,2026-01-18T19:00:00-05:00,3,Final,BKN,CHI,BKN @ CHI,183,183,112,0,112,71,0.08187218301807056,0.30061188300518193,0.2723517852973871,-1.30066072001555,0.27235178529738713,0.08594502821996992,ok,-1.0661098474710071
2025-26,2026-03-24,0022500604,2026-01-18T19:00:00-05:00,3,Final,NOP,HOU,NOP @ HOU,197,197,9,2,11,186,0.15165381469197553,0.15732013162906885,0.963982251486711,-0.03668239586192112,0.963982251486711,0.9330100706870813,ok,0.42912129562996604
2025-26,2026-03-24,0022500605,2026-01-18T20:00:00-05:00,3,Final,CHA,DEN,CHA @ DEN,171,171,136,0,136,35,0.0867001381055539,0.5028500705725911,0.172417472283198,-1.7578365785375036,0.172417472283198,0.07361203203283172,ok,-1.28215715074627
2025-26,2026-03-24,0022500606,2026-01-18T21:00:00-05:00,3,Final,POR,SAC,POR @ SAC,201,201,0,3,3,198,0.20772891631089677,0.24501458116332084,0.8478226696738087,-0.16508378100872043,0.8478226696738086,0.6112017360891291,ok,0.17799669544687774
2025-26,2026-03-24,0022500607,2026-01-18T21:30:00-05:00,3,Final,TOR,LAL,TOR @ LAL,190,190,26,0,26,164,0.08979381439521612,0.2031077758431158,0.4420993436734521,-0.8162206627168588,0.44209934367345216,0.108507729923348,ok,-0.6991337696997808
2025-26,2026-03-24,0022500608,2026-01-19T15:00:00-05:00,3,Final,LAC,WAS,LAC @ WAS,195,195,0,1,1,194,0.21033218992547933,0.24453018600235676,0.8601481615175812,-0.15065062373882548,0.8601481615175813,0.6458898874787449,ok,0.20464309140509293
2025-26,2026-03-24,0022500609,2026-01-19T19:00:00-05:00,3,Final,IND,PHI,IND @ PHI,199,199,2,0,2,197,0.12479003779893469,0.25624833889413834,0.48698867019968517,-0.719514420647202,0.48698867019968517,0.06353049037567773,ok,-0.6020878437378102
2025-26,2026-03-24,0022500610,2026-01-19T19:30:00-05:00,3,Final,PHX,BKN,PHX @ BKN,178,178,44,0,44,134,0.16148416879295438,0.24863976281062383,0.6494704103942883,-0.43159800142382554,0.6494704103942883,0.3114009059074023,ok,-0.25081968826921014
2025-26,2026-03-24,0022500611,2026-01-19T17:00:00-05:00,3,Final,UTA,SAS,UTA @ SAS,199,199,44,0,44,155,0.10374908310383979,0.2340674872427679,0.4432443152441513,-0.8136341592783625,0.44324431524415125,0.09992362199153441,ok,-0.6966584635440134
2025-26,2026-03-24,0022500612,2026-01-19T22:00:00-05:00,3,Final,MIA,GSW,MIA @ GSW,214,214,30,1,30,184,0.2075446393878714,0.19847426146027164,1.045700524898617,0.044687019581366894,1.045700524898617,0.9021370002524681,ok,0.6057874683032719
2025-26,2026-03-24,0022500613,2026-01-20T19:00:00-05:00,3,Final,PHX,PHI,PHX @ PHI,209,209,15,1,16,193,0.19808315202589244,0.2198302667419293,0.9010731550375318,-0.10416883150937255,0.9010731550375319,0.7609801512186519,ok,0.2931185531345147
2025-26,2026-03-24,0022500614,2026-01-20T20:00:00-05:00,3,Final,LAC,CHI,LAC @ CHI,205,205,91,0,91,114,0.07522585379108807,0.14871862464947988,0.5058267178599217,-0.6815611231680039,0.5058267178599217,0.37064080630810836,ok,-0.5613619981977791
2025-26,2026-03-24,0022500615,2026-01-20T20:00:00-05:00,3,Final,SAS,HOU,SAS @ HOU,194,194,7,2,9,185,0.033929785118371344,0.17452735193801458,0.1944095566775224,-1.6377882283003065,0.1944095566775224,0.029226050711307905,ok,-1.2346126149058008
2025-26,2026-03-24,0022500616,2026-01-20T21:00:00-05:00,3,Final,MIN,UTA,MIN @ UTA,209,209,1,2,3,206,0.15484129105237673,0.2256786647534589,0.6861139985099257,-0.3767114864764858,0.6861139985099258,0.2813524276684265,ok,-0.17160016740665232
2025-26,2026-03-24,0022500617,2026-01-20T22:00:00-05:00,3,Final,LAL,DEN,LAL @ DEN,189,189,5,0,5,184,0.16325445923515047,0.24866978067280227,0.6565110516985552,-0.42081575111052383,0.6565110516985551,0.24754820850295245,ok,-0.23559857430708872
2025-26,2026-03-24,0022500618,2026-01-20T22:00:00-05:00,3,Final,TOR,GSW,TOR @ GSW,207,207,135,0,135,72,0.12511015968667133,0.2498899858014063,0.5006609580029326,-0.6918261375158065,0.5006609580029328,0.3148806262874492,ok,-0.5725298188672586
