season,game_id,game_date_et,away_team,home_team,matchup,source,possessions,n1_count_L_t_eq_1,n0_count_L_t_eq_0,mean_M_t_where_L_t_eq_1,mean_M_t_where_L_t_eq_0,WMI,as_of_utc_date,game_status,game_status_text,wmi_percentile
2024-25,22400971,20250315,MIA,MEM,MIA @ MEM,data.nba.com mobile_teams v2015 play-by-play,196,50,146,0.1,0.1780821917808219,0.5615384615384617,,,,12.918091273970568
2024-25,22400972,20250315,IND,MIL,IND @ MIL,data.nba.com mobile_teams v2015 play-by-play,200,48,152,0.2291666666666666,0.1513157894736842,1.5144927536231885,,,,91.76453099449978
2024-25,22400973,20250315,NOP,SAS,NOP @ SAS,data.nba.com mobile_teams v2015 play-by-play,200,53,147,0.320754716981132,0.1564625850340136,2.0500410172272354,,,,98.75130072840793
2024-25,22400974,20250315,NYK,GSW,NYK @ GSW,data.nba.com mobile_teams v2015 play-by-play,186,51,135,0.3333333333333333,0.1629629629629629,2.045454545454545,,,,98.69927159209158
2024-25,22400975,20250315,WAS,DEN,WAS @ DEN,data.nba.com mobile_teams v2015 play-by-play,208,59,149,0.1525423728813559,0.1879194630872483,0.8117433414043583,,,,38.992121302214954
2024-25,22400976,20250316,PHI,DAL,PHI @ DAL,data.nba.com mobile_teams v2015 play-by-play,205,72,133,0.1111111111111111,0.2781954887218045,0.3993993993993994,,,,3.612308607105694
2024-25,22400977,20250316,PHX,LAL,PHX @ LAL,data.nba.com mobile_teams v2015 play-by-play,190,80,110,0.25,0.3636363636363636,0.6875,,,,24.70640701650067
2024-25,22400978,20250316,ATL,BKN,ATL @ BKN,data.nba.com mobile_teams v2015 play-by-play,199,59,140,0.1864406779661017,0.2071428571428571,0.9000584453535944,,,,48.93711907239482
2024-25,22400979,20250316,ORL,CLE,ORL @ CLE,data.nba.com mobile_teams v2015 play-by-play,200,64,136,0.28125,0.2426470588235294,1.1590909090909092,,,,73.4502750111491
2024-25,22400980,20250316,TOR,POR,TOR @ POR,data.nba.com mobile_teams v2015 play-by-play,195,64,131,0.171875,0.2519083969465648,0.6822916666666667,,,,23.948268173034045
2024-25,22400981,20250316,UTA,MIN,UTA @ MIN,data.nba.com mobile_teams v2015 play-by-play,204,58,146,0.2241379310344827,0.1986301369863013,1.1284185493460168,,,,71.0866656756355
2024-25,22400982,20250316,OKC,MIL,OKC @ MIL,data.nba.com mobile_teams v2015 play-by-play,196,74,122,0.1756756756756756,0.319672131147541,0.5495495495495495,,,,12.055894157871265
2024-25,22400983,20250123,WAS,LAC,WAS @ LAC,data.nba.com mobile_teams v2015 play-by-play,207,60,147,0.2333333333333333,0.2040816326530612,1.143333333333333,,,,72.3948268173034
2024-25,22400984,20250317,MIA,NYK,MIA @ NYK,data.nba.com mobile_teams v2015 play-by-play,191,42,149,0.1666666666666666,0.1409395973154362,1.1825396825396826,,,,75.10034190575293
2024-25,22400985,20250317,PHI,HOU,PHI @ HOU,data.nba.com mobile_teams v2015 play-by-play,217,76,141,0.25,0.2624113475177305,0.9527027027027029,,,,54.82384420990039
2024-25,22400986,20250317,IND,MIN,IND @ MIN,data.nba.com mobile_teams v2015 play-by-play,227,75,152,0.12,0.25,0.48,,,,7.46989742827412
2024-25,22400987,20250317,DET,NOP,DET @ NOP,data.nba.com mobile_teams v2015 play-by-play,198,55,143,0.2181818181818181,0.2027972027972027,1.0758620689655172,,,,66.85744016649323
2024-25,22400988,20250401,ORL,SAS,ORL @ SAS,data.nba.com mobile_teams v2015 play-by-play,186,49,137,0.1224489795918367,0.1970802919708029,0.6213151927437641,,,,17.704771815073585
2024-25,22400989,20250317,CHI,UTA,CHI @ UTA,data.nba.com mobile_teams v2015 play-by-play,210,59,151,0.2372881355932203,0.1788079470198675,1.3270558694287509,,,,84.52504831276943
2024-25,22400990,20250317,DEN,GSW,DEN @ GSW,data.nba.com mobile_teams v2015 play-by-play,204,62,142,0.2258064516129032,0.2253521126760563,1.002016129032258,,,,59.99702690649621
2024-25,22400991,20250317,TOR,PHX,TOR @ PHX,data.nba.com mobile_teams v2015 play-by-play,189,61,128,0.1639344262295081,0.234375,0.6994535519125683,,,,25.903077151776422
2024-25,22400992,20250317,MEM,SAC,MEM @ SAC,data.nba.com mobile_teams v2015 play-by-play,205,67,138,0.2238805970149253,0.2391304347826087,0.9362279511533242,,,,52.906198899955406
2024-25,22400993,20250318,ATL,CHA,ATL @ CHA,data.nba.com mobile_teams v2015 play-by-play,195,61,134,0.1147540983606557,0.2313432835820895,0.4960338445267054,,,,8.488181953322432
2024-25,22400994,20250318,BKN,BOS,BKN @ BOS,data.nba.com mobile_teams v2015 play-by-play,184,55,129,0.1454545454545454,0.2170542635658914,0.6701298701298701,,,,22.61037609632823
2024-25,22400995,20250317,WAS,POR,WAS @ POR,data.nba.com mobile_teams v2015 play-by-play,198,41,157,0.1707317073170731,0.1401273885350318,1.2184035476718404,,,,77.89504979931618
2024-25,22400996,20250320,MIL,LAL,MIL @ LAL,data.nba.com mobile_teams v2015 play-by-play,193,62,131,0.3064516129032258,0.2137404580152671,1.4337557603686637,,,,88.95495763341758
2024-25,22400997,20250318,CLE,LAC,CLE @ LAC,data.nba.com mobile_teams v2015 play-by-play,188,72,116,0.3333333333333333,0.3103448275862069,1.074074074074074,,,,66.73108369258213
2024-25,22400998,20250319,DAL,IND,DAL @ IND,data.nba.com mobile_teams v2015 play-by-play,210,77,133,0.3246753246753247,0.2781954887218045,1.1670761670761671,,,,73.95570090679352
2024-25,22400999,20250319,HOU,ORL,HOU @ ORL,data.nba.com mobile_teams v2015 play-by-play,193,59,134,0.288135593220339,0.2164179104477611,1.3313851548801872,,,,84.76289579307269
2024-25,22401000,20250319,DET,MIA,DET @ MIA,data.nba.com mobile_teams v2015 play-by-play,198,57,141,0.0701754385964912,0.2056737588652482,0.3411978221415608,,,,1.9325107774639512
2024-25,22401001,20250319,NOP,MIN,NOP @ MIN,data.nba.com mobile_teams v2015 play-by-play,194,74,120,0.2027027027027027,0.3083333333333333,0.6574141709276844,,,,21.421138694811955
2024-25,22401002,20250319,PHI,OKC,PHI @ OKC,data.nba.com mobile_teams v2015 play-by-play,196,49,147,0.1224489795918367,0.1700680272108843,0.72,,,,28.422773896239033
2024-25,22401003,20250319,NYK,SAS,NYK @ SAS,data.nba.com mobile_teams v2015 play-by-play,190,62,128,0.2096774193548387,0.2265625,0.9254727474972192,,,,51.91021257618552
2024-25,22401004,20250213,LAC,UTA,LAC @ UTA,data.nba.com mobile_teams v2015 play-by-play,215,75,140,0.1333333333333333,0.2714285714285714,0.4912280701754386,,,,8.146276200386502
2024-25,22401005,20250320,TOR,GSW,TOR @ GSW,data.nba.com mobile_teams v2015 play-by-play,206,64,142,0.265625,0.2112676056338028,1.2572916666666667,,,,80.36271740746247
2024-25,22401006,20250319,DEN,LAL,DEN @ LAL,data.nba.com mobile_teams v2015 play-by-play,203,57,146,0.1403508771929824,0.2054794520547945,0.6830409356725147,,,,24.126653783261485
2024-25,22401007,20250319,CHI,PHX,CHI @ PHX,data.nba.com mobile_teams v2015 play-by-play,200,49,151,0.2448979591836734,0.1721854304635761,1.4222919937205651,,,,88.44953173777316
2024-25,22401008,20250319,MEM,POR,MEM @ POR,data.nba.com mobile_teams v2015 play-by-play,200,54,146,0.1111111111111111,0.1917808219178082,0.5793650793650794,,,,14.07759774044894
2024-25,22401009,20250319,CLE,SAC,CLE @ SAC,data.nba.com mobile_teams v2015 play-by-play,193,55,138,0.2,0.2028985507246377,0.9857142857142857,,,,58.3395272781329
2024-25,22401010,20250320,NYK,CHA,NYK @ CHA,data.nba.com mobile_teams v2015 play-by-play,192,60,132,0.2666666666666666,0.2196969696969697,1.2137931034482758,,,,77.52341311134235
2024-25,22401011,20250320,BKN,IND,BKN @ IND,data.nba.com mobile_teams v2015 play-by-play,216,68,148,0.3235294117647059,0.1959459459459459,1.6511156186612577,,,,94.87141370596105
2024-25,22401012,20250318,MIL,GSW,MIL @ GSW,data.nba.com mobile_teams v2015 play-by-play,191,64,127,0.15625,0.2598425196850393,0.6013257575757576,,,,15.787126505128589
2024-25,22401013,20250320,CHI,SAC,CHI @ SAC,data.nba.com mobile_teams v2015 play-by-play,195,66,129,0.2424242424242424,0.2635658914728682,0.9197860962566844,,,,51.1818046677568
2024-25,22401014,20250321,ORL,WAS,ORL @ WAS,data.nba.com mobile_teams v2015 play-by-play,199,52,147,0.0769230769230769,0.1836734693877551,0.4188034188034188,,,,4.340716515534414
2024-25,22401015,20250321,HOU,MIA,HOU @ MIA,data.nba.com mobile_teams v2015 play-by-play,188,50,138,0.2,0.1666666666666666,1.2000000000000002,,,,76.31187750854764
2024-25,22401016,20250321,NOP,MIN,NOP @ MIN,data.nba.com mobile_teams v2015 play-by-play,196,62,134,0.1935483870967742,0.2238805970149253,0.864516129032258,,,,44.96803924483425
2024-25,22401017,20250321,CHA,OKC,CHA @ OKC,data.nba.com mobile_teams v2015 play-by-play,192,46,146,0.1739130434782608,0.1643835616438356,1.0579710144927537,,,,65.34859521331946
2024-25,22401018,20250321,PHI,SAS,PHI @ SAS,data.nba.com mobile_teams v2015 play-by-play,205,51,154,0.1764705882352941,0.1688311688311688,1.0452488687782806,,,,64.1519250780437
2024-25,22401019,20250321,DET,DAL,DET @ DAL,data.nba.com mobile_teams v2015 play-by-play,205,63,142,0.238095238095238,0.204225352112676,1.1658456486042692,,,,73.8665081016798
2024-25,22401020,20250321,BOS,UTA,BOS @ UTA,data.nba.com mobile_teams v2015 play-by-play,191,51,140,0.2745098039215686,0.1714285714285714,1.6013071895424835,,,,94.00921658986177
2024-25,22401021,20250321,CLE,PHX,CLE @ PHX,data.nba.com mobile_teams v2015 play-by-play,191,50,141,0.14,0.1914893617021276,0.7311111111111112,,,,29.76066597294485
2024-25,22401022,20250321,DEN,POR,DEN @ POR,data.nba.com mobile_teams v2015 play-by-play,192,69,123,0.1594202898550724,0.2764227642276423,0.5767263427109974,,,,13.914077597740448
2024-25,22401023,20250321,MEM,LAC,MEM @ LAC,data.nba.com mobile_teams v2015 play-by-play,197,54,143,0.1296296296296296,0.2097902097902098,0.6179012345679012,,,,17.362866062137655
2024-25,22401024,20250322,BKN,IND,BKN @ IND,data.nba.com mobile_teams v2015 play-by-play,201,67,134,0.1940298507462686,0.2462686567164179,0.787878787878788,,,,36.56161736286606
2024-25,22401025,20250322,GSW,ATL,GSW @ ATL,data.nba.com mobile_teams v2015 play-by-play,199,55,144,0.2181818181818181,0.2083333333333333,1.0472727272727271,,,,64.36747435706853
2024-25,22401026,20250322,WAS,NYK,WAS @ NYK,data.nba.com mobile_teams v2015 play-by-play,207,66,141,0.1969696969696969,0.2127659574468085,0.9257575757575756,,,,51.93994351122343
2024-25,22401027,20250322,MIL,SAC,MIL @ SAC,data.nba.com mobile_teams v2015 play-by-play,181,60,121,0.1666666666666666,0.2314049586776859,0.7202380952380952,,,,28.45993756503642
2024-25,22401028,20250322,CHI,LAL,CHI @ LAL,data.nba.com mobile_teams v2015 play-by-play,208,55,153,0.0545454545454545,0.1895424836601307,0.2877742946708463,,,,1.010851791288836
2024-25,22401029,20250323,NOP,DET,NOP @ DET,data.nba.com mobile_teams v2015 play-by-play,196,70,126,0.2142857142857142,0.2619047619047619,0.8181818181818181,,,,39.74282741192211
2024-25,22401030,20250323,CLE,UTA,CLE @ UTA,data.nba.com mobile_teams v2015 play-by-play,199,69,130,0.2463768115942029,0.2461538461538461,1.0009057971014492,,,,59.92269956890144
2024-25,22401031,20250323,PHI,ATL,PHI @ ATL,data.nba.com mobile_teams v2015 play-by-play,197,75,122,0.2,0.3114754098360656,0.6421052631578947,,,,19.77107180020812
2024-25,22401032,20250323,CHA,MIA,CHA @ MIA,data.nba.com mobile_teams v2015 play-by-play,189,47,142,0.1489361702127659,0.176056338028169,0.8459574468085107,,,,43.00579753233239
2024-25,22401033,20250323,SAS,TOR,SAS @ TOR,data.nba.com mobile_teams v2015 play-by-play,205,57,148,0.2280701754385964,0.1891891891891892,1.2055137844611528,,,,76.8024379366731
2024-25,22401034,20250323,BOS,POR,BOS @ POR,data.nba.com mobile_teams v2015 play-by-play,183,46,137,0.108695652173913,0.1678832116788321,0.6474480151228734,,,,20.499479708636837
2024-25,22401035,20250323,DEN,HOU,DEN @ HOU,data.nba.com mobile_teams v2015 play-by-play,184,60,124,0.3833333333333333,0.2258064516129032,1.6976190476190478,,,,95.73361082206036
2024-25,22401036,20250323,OKC,LAC,OKC @ LAC,data.nba.com mobile_teams v2015 play-by-play,192,64,128,0.140625,0.28125,0.5,,,,8.711163966106735
2024-25,22401037,20250324,MIN,IND,MIN @ IND,data.nba.com mobile_teams v2015 play-by-play,206,41,165,0.1707317073170731,0.1272727272727272,1.3414634146341466,,,,85.19399435112234
2024-25,22401038,20250324,LAL,ORL,LAL @ ORL,data.nba.com mobile_teams v2015 play-by-play,180,63,117,0.1904761904761904,0.2564102564102564,0.7428571428571429,,,,31.40330013378921
2024-25,22401039,20250324,TOR,WAS,TOR @ WAS,data.nba.com mobile_teams v2015 play-by-play,211,67,144,0.1940298507462686,0.2430555555555555,0.7982942430703625,,,,37.52044001783857
2024-25,22401040,20250324,DAL,BKN,DAL @ BKN,data.nba.com mobile_teams v2015 play-by-play,188,47,141,0.1063829787234042,0.1702127659574468,0.625,,,,18.083841236806897
2024-25,22401041,20250324,PHI,NOP,PHI @ NOP,data.nba.com mobile_teams v2015 play-by-play,187,59,128,0.2542372881355932,0.21875,1.162227602905569,,,,73.65839155641444
2024-25,22401042,20250324,CHI,DEN,CHI @ DEN,data.nba.com mobile_teams v2015 play-by-play,200,57,143,0.175438596491228,0.2097902097902098,0.8362573099415204,,,,41.73480005946187
2024-25,22401043,20250324,MIL,PHX,MIL @ PHX,data.nba.com mobile_teams v2015 play-by-play,182,65,117,0.2615384615384615,0.2735042735042735,0.95625,,,,55.15088449531738
2024-25,22401044,20250324,BOS,SAC,BOS @ SAC,data.nba.com mobile_teams v2015 play-by-play,195,59,136,0.0847457627118644,0.2205882352941176,0.384180790960452,,,,3.1068827114612754
2024-25,22401045,20250325,ORL,CHA,ORL @ CHA,data.nba.com mobile_teams v2015 play-by-play,188,66,122,0.1666666666666666,0.2704918032786885,0.616161616161616,,,,17.229076854467074
2024-25,22401046,20250325,SAS,DET,SAS @ DET,data.nba.com mobile_teams v2015 play-by-play,185,62,123,0.3387096774193548,0.2357723577235772,1.436596218020022,,,,89.08874684108815
2024-25,22401047,20250325,GSW,MIA,GSW @ MIA,data.nba.com mobile_teams v2015 play-by-play,181,48,133,0.125,0.18796992481203,0.665,,,,22.075219265645902
2024-25,22401048,20250325,DAL,NYK,DAL @ NYK,data.nba.com mobile_teams v2015 play-by-play,202,51,151,0.0784313725490196,0.1788079470198675,0.4386347131445171,,,,5.500222982012784
2024-25,22401049,20250325,ATL,HOU,ATL @ HOU,data.nba.com mobile_teams v2015 play-by-play,203,69,134,0.3043478260869565,0.2313432835820895,1.3155680224403927,,,,83.707447599227
2024-25,22401050,20250325,MEM,UTA,MEM @ UTA,data.nba.com mobile_teams v2015 play-by-play,191,61,130,0.3278688524590163,0.2307692307692307,1.4207650273224042,,,,88.34547346514047
2024-25,22401051,20250325,CLE,POR,CLE @ POR,data.nba.com mobile_teams v2015 play-by-play,191,57,134,0.1578947368421052,0.2238805970149253,0.7052631578947368,,,,26.43080124869927
2024-25,22401052,20250325,OKC,SAC,OKC @ SAC,data.nba.com mobile_teams v2015 play-by-play,199,49,150,0.1224489795918367,0.18,0.6802721088435374,,,,23.65095882265497
2024-25,22401053,20250326,WAS,PHI,WAS @ PHI,data.nba.com mobile_teams v2015 play-by-play,193,47,146,0.1702127659574468,0.1712328767123287,0.9940425531914894,,,,59.14969525791586
2024-25,22401054,20250326,TOR,BKN,TOR @ BKN,data.nba.com mobile_teams v2015 play-by-play,206,67,139,0.3432835820895522,0.237410071942446,1.4459520578923564,,,,89.44551806154304
2024-25,22401055,20250326,LAL,IND,LAL @ IND,data.nba.com mobile_teams v2015 play-by-play,190,63,127,0.2222222222222222,0.2677165354330709,0.830065359477124,,,,41.04355581983054
2024-25,22401056,20250326,LAC,NYK,LAC @ NYK,data.nba.com mobile_teams v2015 play-by-play,184,59,125,0.1016949152542373,0.248,0.4100601421541826,,,,4.02854169763639
2024-25,22401057,20250326,MIL,DEN,MIL @ DEN,data.nba.com mobile_teams v2015 play-by-play,197,44,153,0.1363636363636363,0.1437908496732026,0.9483471074380164,,,,54.27382191169913
2024-25,22401058,20250326,BOS,PHX,BOS @ PHX,data.nba.com mobile_teams v2015 play-by-play,191,63,128,0.1746031746031746,0.25,0.6984126984126984,,,,25.82131708042218
2024-25,22401059,20250327,SAS,CLE,SAS @ CLE,data.nba.com mobile_teams v2015 play-by-play,202,59,143,0.135593220338983,0.2167832167832167,0.6254784034991799,,,,18.150735840642188
2024-25,22401060,20250327,DAL,ORL,DAL @ ORL,data.nba.com mobile_teams v2015 play-by-play,192,59,133,0.135593220338983,0.225563909774436,0.6011299435028249,,,,15.727664635052774
2024-25,22401061,20250327,IND,WAS,IND @ WAS,data.nba.com mobile_teams v2015 play-by-play,204,54,150,0.1851851851851851,0.1866666666666666,0.992063492063492,,,,58.874684108815224
2024-25,22401062,20250327,ATL,MIA,ATL @ MIA,data.nba.com mobile_teams v2015 play-by-play,195,38,157,0.1052631578947368,0.1337579617834395,0.7869674185463659,,,,36.405529953917046
2024-25,22401063,20250327,LAL,CHI,LAL @ CHI,data.nba.com mobile_teams v2015 play-by-play,207,53,154,0.2264150943396226,0.1688311688311688,1.3410740203193037,,,,85.15683068232495
2024-25,22401064,20250327,MEM,OKC,MEM @ OKC,data.nba.com mobile_teams v2015 play-by-play,207,64,143,0.21875,0.2167832167832167,1.0090725806451613,,,,60.68083841236807
2024-25,22401065,20250327,HOU,UTA,HOU @ UTA,data.nba.com mobile_teams v2015 play-by-play,192,58,134,0.1896551724137931,0.208955223880597,0.9076354679802956,,,,49.78445072097518
2024-25,22401066,20250327,POR,SAC,POR @ SAC,data.nba.com mobile_teams v2015 play-by-play,192,65,127,0.2615384615384615,0.2598425196850393,1.0065268065268067,,,,60.48758733462167
2024-25,22401067,20250328,CLE,DET,CLE @ DET,data.nba.com mobile_teams v2015 play-by-play,203,83,120,0.3734939759036144,0.3166666666666666,1.179454660748256,,,,74.81789802289282
2024-25,22401068,20250328,LAC,BKN,LAC @ BKN,data.nba.com mobile_teams v2015 play-by-play,202,74,128,0.1891891891891892,0.2890625,0.6544923301680059,,,,21.146127545711312
2024-25,22401069,20250328,CHA,TOR,CHA @ TOR,data.nba.com mobile_teams v2015 play-by-play,195,46,149,0.108695652173913,0.1677852348993288,0.6478260869565217,,,,20.529210643674745
2024-25,22401070,20250328,NYK,MIL,NYK @ MIL,data.nba.com mobile_teams v2015 play-by-play,190,52,138,0.0576923076923076,0.1956521739130435,0.2948717948717949,,,,1.1297755314404638
2024-25,22401071,20250328,PHX,MIN,PHX @ MIN,data.nba.com mobile_teams v2015 play-by-play,189,53,136,0.2075471698113207,0.1911764705882352,1.0856313497822934,,,,67.57841534116248
2024-25,22401072,20250328,GSW,NOP,GSW @ NOP,data.nba.com mobile_teams v2015 play-by-play,188,73,115,0.2465753424657534,0.3217391304347826,0.7663828211773417,,,,34.14597889103612
2024-25,22401073,20250328,UTA,DEN,UTA @ DEN,data.nba.com mobile_teams v2015 play-by-play,205,60,145,0.2,0.2,1.0,,,,59.722015757395575
2024-25,22401074,20250329,SAC,ORL,SAC @ ORL,data.nba.com mobile_teams v2015 play-by-play,194,59,135,0.1864406779661017,0.2222222222222222,0.8389830508474577,,,,42.039542143600414
2024-25,22401075,20250329,BKN,WAS,BKN @ WAS,data.nba.com mobile_teams v2015 play-by-play,193,63,130,0.1111111111111111,0.2615384615384615,0.4248366013071895,,,,4.697487735989297
2024-25,22401076,20250329,MIA,PHI,MIA @ PHI,data.nba.com mobile_teams v2015 play-by-play,184,43,141,0.1627906976744186,0.1631205673758865,0.9979777553083924,,,,59.46187007581389
2024-25,22401077,20250329,DAL,CHI,DAL @ CHI,data.nba.com mobile_teams v2015 play-by-play,217,59,158,0.1186440677966101,0.1962025316455696,0.6047020229633681,,,,16.0695703879887
2024-25,22401078,20250329,LAL,MEM,LAL @ MEM,data.nba.com mobile_teams v2015 play-by-play,205,70,135,0.2285714285714285,0.2740740740740741,0.833976833976834,,,,41.37059610524751
2024-25,22401079,20250329,IND,OKC,IND @ OKC,data.nba.com mobile_teams v2015 play-by-play,207,59,148,0.1525423728813559,0.2027027027027027,0.752542372881356,,,,32.555373866508106
2024-25,22401080,20250329,BOS,SAS,BOS @ SAS,data.nba.com mobile_teams v2015 play-by-play,188,57,131,0.3333333333333333,0.1908396946564885,1.7466666666666664,,,,96.46201873048908
2024-25,22401081,20250330,LAC,CLE,LAC @ CLE,data.nba.com mobile_teams v2015 play-by-play,209,58,151,0.1551724137931034,0.2052980132450331,0.7558398220244716,,,,32.867548684406124
2024-25,22401082,20250330,POR,NYK,POR @ NYK,data.nba.com mobile_teams v2015 play-by-play,187,47,140,0.1063829787234042,0.1785714285714285,0.5957446808510638,,,,15.192507804370448
2024-25,22401083,20250330,ATL,MIL,ATL @ MIL,data.nba.com mobile_teams v2015 play-by-play,208,82,126,0.3170731707317073,0.3095238095238095,1.024390243902439,,,,62.21198156682027
2024-25,22401084,20250330,DET,MIN,DET @ MIN,data.nba.com mobile_teams v2015 play-by-play,192,75,117,0.36,0.2735042735042735,1.31625,,,,83.7669094693028
2024-25,22401085,20250330,CHA,NOP,CHA @ NOP,data.nba.com mobile_teams v2015 play-by-play,206,57,149,0.3333333333333333,0.1812080536912751,1.839506172839506,,,,97.51746692433476
2024-25,22401086,20250330,GSW,SAS,GSW @ SAS,data.nba.com mobile_teams v2015 play-by-play,208,58,150,0.1896551724137931,0.1933333333333333,0.980975029726516,,,,57.76720677865319
2024-25,22401087,20250330,TOR,PHI,TOR @ PHI,data.nba.com mobile_teams v2015 play-by-play,215,45,170,0.1111111111111111,0.1411764705882353,0.787037037037037,,,,36.43526088895496
2024-25,22401088,20250330,HOU,PHX,HOU @ PHX,data.nba.com mobile_teams v2015 play-by-play,207,63,144,0.1904761904761904,0.2291666666666666,0.8311688311688311,,,,41.132748624944256
2024-25,22401089,20250331,UTA,CHA,UTA @ CHA,data.nba.com mobile_teams v2015 play-by-play,189,40,149,0.125,0.1543624161073825,0.8097826086956522,,,,38.78400475694961
2024-25,22401090,20250331,SAC,IND,SAC @ IND,data.nba.com mobile_teams v2015 play-by-play,201,51,150,0.2156862745098039,0.1666666666666666,1.2941176470588236,,,,82.55537386650809
2024-25,22401091,20250331,LAC,ORL,LAC @ ORL,data.nba.com mobile_teams v2015 play-by-play,186,58,128,0.2413793103448276,0.2265625,1.065398335315101,,,,65.95807938159655
2024-25,22401092,20250331,MIA,WAS,MIA @ WAS,data.nba.com mobile_teams v2015 play-by-play,212,54,158,0.2222222222222222,0.1772151898734177,1.253968253968254,,,,80.1917645309945
2024-25,22401093,20250331,BOS,MEM,BOS @ MEM,data.nba.com mobile_teams v2015 play-by-play,203,50,153,0.1,0.1633986928104575,0.612,,,,16.8054110301769
2024-25,22401094,20250331,CHI,OKC,CHI @ OKC,data.nba.com mobile_teams v2015 play-by-play,225,49,176,0.1428571428571428,0.1420454545454545,1.0057142857142856,,,,60.383529061988995
2024-25,22401095,20250331,BKN,DAL,BKN @ DAL,data.nba.com mobile_teams v2015 play-by-play,190,67,123,0.1791044776119403,0.2682926829268293,0.6675712347354138,,,,22.417125018581835
2024-25,22401096,20250331,HOU,LAL,HOU @ LAL,data.nba.com mobile_teams v2015 play-by-play,197,54,143,0.1851851851851851,0.1818181818181818,1.0185185185185184,,,,61.62479559982161
2024-25,22401097,20250401,POR,ATL,POR @ ATL,data.nba.com mobile_teams v2015 play-by-play,220,69,151,0.1594202898550724,0.23841059602649,0.6686795491143317,,,,22.47658688865765
2024-25,22401098,20250401,PHI,NYK,PHI @ NYK,data.nba.com mobile_teams v2015 play-by-play,193,60,133,0.2333333333333333,0.2330827067669172,1.0010752688172044,,,,59.95243050393935
2024-25,22401099,20250401,TOR,CHI,TOR @ CHI,data.nba.com mobile_teams v2015 play-by-play,206,47,159,0.2340425531914893,0.1572327044025157,1.4885106382978723,,,,91.0212576185521
2024-25,22401100,20250401,GSW,MEM,GSW @ MEM,data.nba.com mobile_teams v2015 play-by-play,212,70,142,0.2,0.2535211267605634,0.788888888888889,,,,36.65824290173926
2024-25,22401101,20250401,PHX,MIL,PHX @ MIL,data.nba.com mobile_teams v2015 play-by-play,193,59,134,0.1864406779661017,0.208955223880597,0.8922518159806296,,,,48.06005648877657
2024-25,22401102,20250401,MIN,DEN,MIN @ DEN,data.nba.com mobile_teams v2015 play-by-play,227,84,143,0.2857142857142857,0.2867132867132867,0.9965156794425086,,,,59.357811803181214
2024-25,22401103,20250402,NYK,CLE,NYK @ CLE,data.nba.com mobile_teams v2015 play-by-play,191,59,132,0.3220338983050847,0.2196969696969697,1.4658094681472822,,,,90.23338784004756
2024-25,22401104,20250402,CHA,IND,CHA @ IND,data.nba.com mobile_teams v2015 play-by-play,189,50,139,0.22,0.1798561151079136,1.2232,,,,78.23695555225211
2024-25,22401105,20250402,SAC,WAS,SAC @ WAS,data.nba.com mobile_teams v2015 play-by-play,198,60,138,0.3666666666666666,0.2101449275362318,1.7448275862068965,,,,96.4174223279322
2024-25,22401106,20250402,MIA,BOS,MIA @ BOS,data.nba.com mobile_teams v2015 play-by-play,172,52,120,0.173076923076923,0.2166666666666666,0.7988165680473372,,,,37.56503642039542
2024-25,22401107,20250402,UTA,HOU,UTA @ HOU,data.nba.com mobile_teams v2015 play-by-play,204,56,148,0.1428571428571428,0.1891891891891892,0.7551020408163265,,,,32.80808681433031
2024-25,22401108,20250402,DET,OKC,DET @ OKC,data.nba.com mobile_teams v2015 play-by-play,204,71,133,0.352112676056338,0.2330827067669172,1.5106769650159018,,,,91.70506912442396
2024-25,22401109,20250402,ATL,DAL,ATL @ DAL,data.nba.com mobile_teams v2015 play-by-play,206,58,148,0.2068965517241379,0.1959459459459459,1.055885850178359,,,,65.14047866805412
2024-25,22401110,20250402,SAS,DEN,SAS @ DEN,data.nba.com mobile_teams v2015 play-by-play,209,49,160,0.1632653061224489,0.15,1.0884353741496595,,,,67.83112828898469
2024-25,22401111,20250402,NOP,LAC,NOP @ LAC,data.nba.com mobile_teams v2015 play-by-play,191,47,144,0.0851063829787234,0.1736111111111111,0.4902127659574468,,,,8.012486992715921
2024-25,22401112,20250403,ORL,WAS,ORL @ WAS,data.nba.com mobile_teams v2015 play-by-play,177,54,123,0.2407407407407407,0.2113821138211382,1.1388888888888888,,,,71.81507358406421
2024-25,22401113,20250403,MIN,BKN,MIN @ BKN,data.nba.com mobile_teams v2015 play-by-play,183,50,133,0.14,0.2030075187969924,0.6896296296296297,,,,24.914523561766018
2024-25,22401114,20250403,MEM,MIA,MEM @ MIA,data.nba.com mobile_teams v2015 play-by-play,195,59,136,0.1525423728813559,0.2279411764705882,0.6692181519956261,,,,22.53604875873346
2024-25,22401115,20250403,MIL,PHI,MIL @ PHI,data.nba.com mobile_teams v2015 play-by-play,192,57,135,0.2631578947368421,0.2074074074074074,1.268796992481203,,,,81.19518358852386
2024-25,22401116,20250403,POR,TOR,POR @ TOR,data.nba.com mobile_teams v2015 play-by-play,201,55,146,0.1818181818181818,0.1986301369863013,0.9153605015673982,,,,50.61691690203657
2024-25,22401117,20250403,GSW,LAL,GSW @ LAL,data.nba.com mobile_teams v2015 play-by-play,184,65,119,0.2769230769230769,0.2689075630252101,1.0298076923076924,,,,62.71740746246469
