game_id,possession_number,period,period_bucket,offense_team,defense_team,seconds_left_in_game,score_difference,L_t,F_t,N_t,M_t,score_margin_excluded_t,intentional_foul_excluded_t,controlled_excluded_t
0022400003,171,4,4,ORL,CHA,364.0,28,1,0,0,0,1,0,1
0022400003,172,4,4,CHA,ORL,355.0,-26,1,0,0,0,1,0,1
0022400003,173,4,4,ORL,CHA,334.0,28,0,0,0,0,1,0,1
0022400003,174,4,4,CHA,ORL,317.0,-26,0,0,0,0,1,0,1
0022400003,175,4,4,ORL,CHA,304.0,28,0,0,1,0,1,0,1
0022400003,176,4,4,CHA,ORL,289.0,-25,0,0,1,0,1,0,1
0022400003,177,4,4,ORL,CHA,271.998,26,0,1,0,1,1,0,1
0022400003,178,4,4,CHA,ORL,261.0,-26,1,0,0,0,1,0,1
0022400003,179,4,4,ORL,CHA,258.997,26,1,0,0,0,1,0,1
0022400003,180,4,4,CHA,ORL,248.0,-23,0,0,1,0,1,0,1
0022400003,181,4,4,ORL,CHA,233.0,26,0,0,1,0,1,0,1
0022400003,182,4,4,CHA,ORL,214.0,-26,0,1,0,1,1,0,1
0022400003,183,4,4,ORL,CHA,203.0,26,1,0,0,0,1,0,1
0022400003,184,4,4,CHA,ORL,188.0,-24,1,0,0,0,1,0,1
0022400003,185,4,4,ORL,CHA,175.0,27,0,0,0,0,1,0,1
0022400003,186,4,4,CHA,ORL,160.0,-27,0,0,0,0,1,0,1
0022400003,187,4,4,ORL,CHA,151.0,27,0,0,0,0,1,0,1
0022400003,188,4,4,CHA,ORL,139.0,-27,0,0,1,0,1,0,1
0022400003,189,4,4,ORL,CHA,131.0,27,0,0,1,0,1,0,1
0022400003,190,4,4,CHA,ORL,111.997,-27,0,1,0,1,1,0,1
0022400003,191,4,4,ORL,CHA,96.0,27,1,0,0,0,1,0,1
0022400003,192,4,4,CHA,ORL,84.0,-27,1,0,0,0,1,0,1
0022400003,193,4,4,ORL,CHA,73.0,30,0,0,0,0,1,0,1
0022400003,194,4,4,CHA,ORL,60.0,-27,0,0,0,0,1,0,1
0022400003,195,4,4,ORL,CHA,43.6,27,0,0,0,0,1,0,1
0022400003,196,4,4,CHA,ORL,17.7,-27,0,0,1,0,1,0,1
0022400003,197,4,4,ORL,CHA,7.9,27,0,0,1,0,1,0,1
0022400003,198,4,4,CHA,ORL,2.398,-25,0,1,0,1,1,0,1
0022400003,199,4,4,ORL,CHA,0.0,25,1,0,0,0,1,0,1
0022400011,1,1,1,DET,TOR,2862.0,2,0,0,0,0,0,0,0
0022400011,2,1,1,TOR,DET,2845.0,0,0,0,0,0,0,0,0
0022400011,3,1,1,DET,TOR,2826.0,3,0,0,0,0,0,0,0
0022400011,4,1,1,TOR,DET,2808.0,-1,0,0,1,0,0,0,0
0022400011,5,1,1,DET,TOR,2786.0,1,0,0,1,0,0,0,0
0022400011,6,1,1,TOR,DET,2780.998,2,0,1,0,1,0,0,0
0022400011,7,1,1,DET,TOR,2762.0,0,1,0,0,0,0,0,0
0022400011,8,1,1,TOR,DET,2750.0,0,1,0,0,0,0,0,0
0022400011,9,1,1,DET,TOR,2743.0,0,0,0,0,0,0,0,0
0022400011,10,1,1,TOR,DET,2740.0,2,0,0,0,0,0,0,0
0022400011,11,1,1,DET,TOR,2728.999,0,0,0,0,0,0,0,0
0022400011,12,1,1,TOR,DET,2711.0,0,0,0,0,0,0,0,0
0022400011,13,1,1,DET,TOR,2698.0,2,0,0,0,0,0,0,0
0022400011,14,1,1,TOR,DET,2673.999,0,0,0,0,0,0,0,0
0022400011,15,1,1,DET,TOR,2668.0,0,0,0,0,0,0,0,0
0022400011,16,1,1,TOR,DET,2663.0,0,0,0,0,0,0,0,0
0022400011,17,1,1,DET,TOR,2647.999,2,0,0,0,0,0,0,0
0022400011,18,1,1,TOR,DET,2622.0,1,0,0,0,0,0,0,0
0022400011,19,1,1,DET,TOR,2610.0,1,0,0,0,0,0,0,0
0022400011,20,1,1,TOR,DET,2600.0,-1,0,0,0,0,0,0,0
0022400011,21,1,1,DET,TOR,2591.0,3,0,0,0,0,0,0,0
0022400011,22,1,1,TOR,DET,2573.0,0,0,0,0,0,0,0,0
0022400011,23,1,1,DET,TOR,2552.0,0,0,0,0,0,0,0,0
0022400011,24,1,1,TOR,DET,2540.0,2,0,0,0,0,0,0,0
0022400011,25,1,1,DET,TOR,2518.0,-2,0,0,1,0,0,0,0
0022400011,26,1,1,TOR,DET,2507.0,4,0,0,1,0,0,0,0
0022400011,27,1,1,DET,TOR,2492.992,-2,0,1,1,2,0,0,0
0022400011,28,1,1,TOR,DET,2473.0,2,1,1,1,2,0,0,0
0022400011,29,1,1,DET,TOR,2453.0,-2,1,0,1,0,0,0,0
0022400011,30,1,1,TOR,DET,2435.996,4,1,1,0,1,0,0,0
0022400011,31,1,1,DET,TOR,2421.0,-4,1,0,0,0,0,0,0
0022400011,32,1,1,TOR,DET,2406.0,6,1,0,0,0,0,0,0
0022400011,33,1,1,DET,TOR,2393.0,-3,0,0,0,0,0,0,0
0022400011,34,1,1,TOR,DET,2379.0,5,0,0,0,0,0,0,0
0022400011,35,1,1,DET,TOR,2357.0,-5,0,0,1,0,0,0,0
0022400011,36,1,1,TOR,DET,2343.0,5,0,0,1,0,0,0,0
0022400011,37,1,1,DET,TOR,2328.995,-4,0,1,0,1,0,0,0
0022400011,38,1,1,TOR,DET,2313.0,4,1,0,0,0,0,0,0
0022400011,39,1,1,DET,TOR,2289.0,-2,1,0,0,0,0,0,0
0022400011,40,1,1,TOR,DET,2271.999,2,0,0,0,0,0,0,0
0022400011,41,1,1,DET,TOR,2263.0,-2,0,0,1,0,0,0,0
0022400011,42,1,1,TOR,DET,2247.0,2,0,0,1,0,0,0,0
0022400011,43,1,1,DET,TOR,2239.0,2,0,1,0,1,0,0,0
0022400011,44,1,1,TOR,DET,2219.6,-2,1,0,0,0,0,0,0
0022400011,45,1,1,DET,TOR,2193.2,5,1,0,0,0,0,0,0
0022400011,46,1,1,TOR,DET,2174.5,-5,0,0,0,0,0,0,0
0022400011,47,2,2,DET,TOR,2159.994,5,0,0,1,0,0,0,0
0022400011,48,2,2,TOR,DET,2150.0,-5,0,0,1,0,0,0,0
0022400011,49,2,2,DET,TOR,2135.997,6,0,1,0,1,0,0,0
0022400011,50,2,2,TOR,DET,2111.999,-6,1,0,0,0,0,0,0
0022400011,51,2,2,DET,TOR,2092.0,8,1,0,0,0,0,0,0
0022400011,52,2,2,TOR,DET,2078.0,-5,0,0,0,0,0,0,0
0022400011,53,2,2,DET,TOR,2062.0,7,0,0,0,0,0,0,0
0022400011,54,2,2,TOR,DET,2046.0,-5,0,0,0,0,0,0,0
0022400011,55,2,2,DET,TOR,2024.0,7,0,0,0,0,0,0,0
0022400011,56,2,2,TOR,DET,2010.0,-7,0,0,0,0,0,0,0
0022400011,57,2,2,DET,TOR,2004.0,7,0,0,0,0,0,0,0
0022400011,58,2,2,TOR,DET,1997.0,-7,0,0,1,0,0,0,0
0022400011,59,2,2,DET,TOR,1985.0,7,0,0,1,0,0,0,0
0022400011,60,2,2,TOR,DET,1979.996,-4,0,1,1,2,0,0,0
0022400011,61,2,2,DET,TOR,1962.0,4,1,0,1,0,0,0,0
0022400011,62,2,2,TOR,DET,1943.996,-3,1,1,0,1,0,0,0
0022400011,63,2,2,DET,TOR,1926.0,3,1,0,0,0,0,0,0
0022400011,64,2,2,TOR,DET,1920.0,0,1,0,0,0,0,0,0
0022400011,65,2,2,DET,TOR,1902.0,0,0,0,0,0,0,0,0
0022400011,66,2,2,TOR,DET,1898.0,0,0,0,0,0,0,0,0
0022400011,67,2,2,DET,TOR,1889.0,3,0,0,0,0,0,0,0
0022400011,68,2,2,TOR,DET,1860.0,-3,0,0,0,0,0,0,0
0022400011,69,2,2,DET,TOR,1850.0,3,0,0,1,0,0,0,0
0022400011,70,2,2,TOR,DET,1842.0,-3,0,0,1,0,0,0,0
0022400011,71,2,2,DET,TOR,1841.99,4,0,1,1,2,0,0,0
0022400011,72,2,2,TOR,DET,1812.0,-4,1,0,1,0,0,0,0
