season,as_of_utc_date,game_id,game_date_et,game_status,game_status_text,away_team,home_team,matchup,possessions,n1_count_L_t_eq_1,n0_count_L_t_eq_0,mean_M_t_where_L_t_eq_1,mean_M_t_where_L_t_eq_0,WMI_game,wmi_game_percentile
2025-26,2026-03-23,22500289,2025-11-24T20:00:00-05:00,3,Final,CHI,NOP,CHI @ NOP,218,66,152,0.1969696969696969,0.2236842105263158,0.8805704099821746,50.19342359767892
2025-26,2026-03-23,22500290,2025-11-24T21:30:00-05:00,3,Final,HOU,PHX,HOU @ PHX,189,58,131,0.1551724137931034,0.2290076335877862,0.6775862068965518,24.37137330754352
2025-26,2026-03-23,22500291,2025-11-24T22:00:00-05:00,3,Final,UTA,GSW,UTA @ GSW,211,51,160,0.1176470588235294,0.16875,0.6971677559912853,26.88588007736944
2025-26,2026-03-23,22500292,2025-11-24T22:00:00-05:00,3,Final,MIN,SAC,MIN @ SAC,219,73,146,0.3698630136986301,0.2397260273972602,1.542857142857143,94.00386847195358
2025-26,2026-03-23,22500293,2025-11-29T17:00:00-05:00,3,Final,BOS,MIN,BOS @ MIN,191,57,134,0.1929824561403508,0.2238805970149253,0.8619883040935672,47.678916827852994
2025-26,2026-03-23,22500294,2025-11-29T18:00:00-05:00,3,Final,TOR,CHA,TOR @ CHA,199,69,130,0.217391304347826,0.2769230769230769,0.7850241545893719,38.58800773694391
2025-26,2026-03-23,22500295,2025-11-29T19:30:00-05:00,3,Final,CHI,IND,CHI @ IND,197,45,152,0.1111111111111111,0.1513157894736842,0.7342995169082125,31.237911025145067
2025-26,2026-03-23,22500296,2025-11-29T20:00:00-05:00,3,Final,DET,MIA,DET @ MIA,222,79,143,0.2151898734177215,0.2797202797202797,0.7693037974683544,36.46034816247582
2025-26,2026-03-23,22500297,2025-11-29T20:00:00-05:00,3,Final,BKN,MIL,BKN @ MIL,184,50,134,0.2,0.1940298507462686,1.0307692307692309,66.53771760154739
2025-26,2026-03-23,22500298,2025-11-29T20:30:00-05:00,3,Final,NOP,GSW,NOP @ GSW,189,69,120,0.217391304347826,0.2833333333333333,0.7672634271099744,36.17021276595745
2025-26,2026-03-23,22500299,2025-11-29T21:00:00-05:00,3,Final,DEN,PHX,DEN @ PHX,183,62,121,0.2096774193548387,0.2809917355371901,0.7462049335863378,32.88201160541586
2025-26,2026-03-23,22500300,2025-11-29T22:00:00-05:00,3,Final,DAL,LAC,DAL @ LAC,207,70,137,0.2857142857142857,0.2262773722627737,1.2626728110599077,82.88201160541587
2025-26,2026-03-23,22500301,2025-11-30T15:00:00-05:00,3,Final,HOU,UTA,HOU @ UTA,202,72,130,0.1388888888888889,0.2769230769230769,0.5015432098765432,7.930367504835589
2025-26,2026-03-23,22500302,2025-11-30T18:00:00-05:00,3,Final,BOS,CLE,BOS @ CLE,194,61,133,0.2295081967213114,0.225563909774436,1.0174863387978144,64.99032882011605
2025-26,2026-03-23,22500303,2025-11-30T18:00:00-05:00,3,Final,TOR,NYK,TOR @ NYK,192,47,145,0.1702127659574468,0.1724137931034483,0.9872340425531914,61.992263056092845
2025-26,2026-03-23,22500304,2025-11-30T18:00:00-05:00,3,Final,ATL,PHI,ATL @ PHI,255,91,164,0.2307692307692307,0.274390243902439,0.841025641025641,44.97098646034816
2025-26,2026-03-23,22500305,2025-11-30T18:00:00-05:00,3,Final,OKC,POR,OKC @ POR,213,75,138,0.3866666666666666,0.2681159420289855,1.442162162162162,91.29593810444874
2025-26,2026-03-23,22500306,2025-11-30T19:00:00-05:00,3,Final,SAS,MIN,SAS @ MIN,188,52,136,0.2692307692307692,0.1764705882352941,1.5256410256410255,93.61702127659576
2025-26,2026-03-23,22500307,2025-11-30T21:00:00-05:00,3,Final,MEM,SAC,MEM @ SAC,203,68,135,0.2941176470588235,0.2222222222222222,1.323529411764706,86.46034816247582
2025-26,2026-03-23,22500308,2025-11-30T21:30:00-05:00,3,Final,NOP,LAL,NOP @ LAL,196,71,125,0.0985915492957746,0.296,0.3330795584316711,1.3539651837524178
2025-26,2026-03-23,22500309,2025-12-01T19:00:00-05:00,3,Final,ATL,DET,ATL @ DET,199,51,148,0.0588235294117647,0.1824324324324324,0.3224400871459695,1.160541586073501
2025-26,2026-03-23,22500310,2025-12-01T19:00:00-05:00,3,Final,CLE,IND,CLE @ IND,196,76,120,0.2894736842105263,0.3083333333333333,0.9388335704125178,57.54352030947776
2025-26,2026-03-23,22500311,2025-12-01T19:00:00-05:00,3,Final,MIL,WAS,MIL @ WAS,203,58,145,0.1034482758620689,0.2,0.5172413793103448,9.18762088974855
2025-26,2026-03-23,22500312,2025-12-01T19:30:00-05:00,3,Final,CHA,BKN,CHA @ BKN,198,59,139,0.2203389830508474,0.2158273381294964,1.0209039548022598,65.28046421663443
2025-26,2026-03-23,22500313,2025-12-01T19:30:00-05:00,3,Final,LAC,MIA,LAC @ MIA,210,60,150,0.1833333333333333,0.2066666666666666,0.8870967741935484,51.160541586073506
2025-26,2026-03-23,22500314,2025-12-01T19:30:00-05:00,3,Final,CHI,ORL,CHI @ ORL,213,67,146,0.1791044776119403,0.2191780821917808,0.8171641791044776,42.26305609284333
2025-26,2026-03-23,22500315,2025-12-01T21:00:00-05:00,3,Final,DAL,DEN,DAL @ DEN,201,49,152,0.1428571428571428,0.1710526315789473,0.8351648351648351,44.00386847195358
2025-26,2026-03-23,22500316,2025-12-01T21:00:00-05:00,3,Final,HOU,UTA,HOU @ UTA,213,84,129,0.369047619047619,0.2790697674418604,1.322420634920635,86.36363636363636
2025-26,2026-03-23,22500317,2025-12-01T22:00:00-05:00,3,Final,PHX,LAL,PHX @ LAL,201,50,151,0.06,0.1655629139072847,0.3623999999999999,2.2243713733075436
2025-26,2026-03-23,22500318,2025-12-02T19:00:00-05:00,3,Final,WAS,PHI,WAS @ PHI,204,66,138,0.106060606060606,0.2463768115942029,0.4304812834224599,4.932301740812379
2025-26,2026-03-23,22500319,2025-12-02T19:30:00-05:00,3,Final,POR,TOR,POR @ TOR,204,68,136,0.2647058823529412,0.2426470588235294,1.0909090909090908,70.6963249516441
2025-26,2026-03-23,22500320,2025-12-02T20:00:00-05:00,3,Final,NYK,BOS,NYK @ BOS,180,60,120,0.2666666666666666,0.2333333333333333,1.1428571428571428,75.77369439071566
2025-26,2026-03-23,22500321,2025-12-02T20:00:00-05:00,3,Final,MIN,NOP,MIN @ NOP,223,80,143,0.2625,0.2797202797202797,0.9384375,57.446808510638306
2025-26,2026-03-23,22500322,2025-12-02T20:00:00-05:00,3,Final,MEM,SAS,MEM @ SAS,199,72,127,0.3888888888888889,0.2598425196850393,1.4966329966329968,92.94003868471954
2025-26,2026-03-23,22500323,2025-12-02T23:00:00-05:00,3,Final,OKC,GSW,OKC @ GSW,201,46,155,0.2391304347826087,0.1548387096774193,1.5443840579710144,94.1972920696325
2025-26,2026-03-23,22500324,2025-12-03T19:00:00-05:00,3,Final,POR,CLE,POR @ CLE,202,78,124,0.2435897435897435,0.3225806451612903,0.7551282051282051,34.622823984526114
2025-26,2026-03-23,22500325,2025-12-03T19:00:00-05:00,3,Final,DEN,IND,DEN @ IND,200,70,130,0.2142857142857142,0.2461538461538461,0.8705357142857142,48.54932301740813
2025-26,2026-03-23,22500326,2025-12-03T19:00:00-05:00,3,Final,SAS,ORL,SAS @ ORL,210,67,143,0.2537313432835821,0.2307692307692307,1.099502487562189,72.14700193423597
2025-26,2026-03-23,22500327,2025-12-03T19:30:00-05:00,3,Final,LAC,ATL,LAC @ ATL,193,59,134,0.1525423728813559,0.2238805970149253,0.6813559322033899,24.564796905222437
2025-26,2026-03-23,22500328,2025-12-03T19:30:00-05:00,3,Final,CHA,NYK,CHA @ NYK,185,55,130,0.2363636363636363,0.2153846153846154,1.0974025974025974,71.76015473887814
2025-26,2026-03-23,22500329,2025-12-03T20:00:00-05:00,3,Final,BKN,CHI,BKN @ CHI,199,55,144,0.2363636363636363,0.2013888888888889,1.173667711598746,77.75628626692456
2025-26,2026-03-23,22500330,2025-12-03T20:00:00-05:00,3,Final,SAC,HOU,SAC @ HOU,200,50,150,0.08,0.1666666666666666,0.48,6.6247582205029
2025-26,2026-03-23,22500331,2025-12-03T20:00:00-05:00,3,Final,DET,MIL,DET @ MIL,193,59,134,0.2711864406779661,0.2164179104477611,1.2530683810637055,82.30174081237911
2025-26,2026-03-23,22500332,2025-12-03T20:30:00-05:00,3,Final,MIA,DAL,MIA @ DAL,202,50,152,0.14,0.1644736842105263,0.8512000000000001,46.32495164410058
2025-26,2026-03-23,22500333,2025-12-04T19:00:00-05:00,3,Final,GSW,PHI,GSW @ PHI,192,62,130,0.1935483870967742,0.2384615384615384,0.8116545265348595,41.295938104448744
2025-26,2026-03-23,22500334,2025-12-04T19:00:00-05:00,3,Final,BOS,WAS,BOS @ WAS,194,70,124,0.2,0.2741935483870967,0.7294117647058824,30.657640232108317
2025-26,2026-03-23,22500335,2025-12-04T19:30:00-05:00,3,Final,UTA,BKN,UTA @ BKN,199,73,126,0.273972602739726,0.2619047619047619,1.046077210460772,67.50483558994198
2025-26,2026-03-23,22500336,2025-12-04T19:30:00-05:00,3,Final,LAL,TOR,LAL @ TOR,186,58,128,0.1206896551724138,0.2421875,0.4983314794215795,7.7369439071566735
2025-26,2026-03-23,22500337,2025-12-04T20:00:00-05:00,3,Final,MIN,NOP,MIN @ NOP,221,67,154,0.1044776119402985,0.2337662337662337,0.4469320066334992,5.222437137330754
2025-26,2026-03-23,22500338,2025-12-05T19:00:00-05:00,3,Final,LAL,BOS,LAL @ BOS,191,60,131,0.15,0.2290076335877862,0.655,21.179883945841393
2025-26,2026-03-23,22500339,2025-12-05T19:00:00-05:00,3,Final,MIA,ORL,MIA @ ORL,202,61,141,0.2295081967213114,0.226950354609929,1.0112704918032789,64.31334622823984
2025-26,2026-03-23,22500340,2025-12-05T19:30:00-05:00,3,Final,DEN,ATL,DEN @ ATL,211,65,146,0.3076923076923077,0.2191780821917808,1.403846153846154,90.32882011605416
2025-26,2026-03-23,22500341,2025-12-05T19:30:00-05:00,3,Final,SAS,CLE,SAS @ CLE,207,69,138,0.2318840579710145,0.2391304347826087,0.9696969696969696,60.58994197292069
2025-26,2026-03-23,22500342,2025-12-05T19:30:00-05:00,3,Final,POR,DET,POR @ DET,197,102,95,0.4509803921568627,0.4105263157894737,1.0985419808949222,71.85686653771761
2025-26,2026-03-23,22500343,2025-12-05T19:30:00-05:00,3,Final,UTA,NYK,UTA @ NYK,205,67,138,0.1791044776119403,0.2463768115942029,0.7269534679543458,30.270793036750483
2025-26,2026-03-23,22500344,2025-12-05T19:30:00-05:00,3,Final,CHA,TOR,CHA @ TOR,204,63,141,0.2063492063492063,0.2340425531914893,0.8816738816738816,50.38684719535783
2025-26,2026-03-23,22500345,2025-12-05T20:00:00-05:00,3,Final,IND,CHI,IND @ CHI,199,62,137,0.1612903225806451,0.218978102189781,0.7365591397849461,31.334622823984525
2025-26,2026-03-23,22500346,2025-12-05T20:00:00-05:00,3,Final,PHX,HOU,PHX @ HOU,196,66,130,0.2727272727272727,0.2384615384615384,1.1436950146627565,75.91876208897486
2025-26,2026-03-23,22500347,2025-12-05T20:00:00-05:00,3,Final,LAC,MEM,LAC @ MEM,193,48,145,0.1666666666666666,0.1724137931034483,0.9666666666666666,60.05802707930368
2025-26,2026-03-23,22500348,2025-12-05T20:00:00-05:00,3,Final,PHI,MIL,PHI @ MIL,197,76,121,0.25,0.2892561983471074,0.8642857142857143,47.969052224371374
2025-26,2026-03-23,22500349,2025-12-05T21:30:00-05:00,3,Final,DAL,OKC,DAL @ OKC,196,63,133,0.2222222222222222,0.2556390977443609,0.869281045751634,48.45261121856866
2025-26,2026-03-23,22500350,2025-12-06T17:00:00-05:00,3,Final,NOP,BKN,NOP @ BKN,194,48,146,0.3125,0.1643835616438356,1.9010416666666667,98.74274661508704
2025-26,2026-03-23,22500351,2025-12-06T19:00:00-05:00,3,Final,ATL,WAS,ATL @ WAS,201,57,144,0.1228070175438596,0.2013888888888889,0.6098003629764065,16.247582205029012
2025-26,2026-03-23,22500352,2025-12-06T19:30:00-05:00,3,Final,GSW,CLE,GSW @ CLE,189,60,129,0.25,0.2170542635658914,1.1517857142857144,76.59574468085107
2025-26,2026-03-23,22500353,2025-12-06T19:30:00-05:00,3,Final,MIL,DET,MIL @ DET,191,81,110,0.3086419753086419,0.3454545454545454,0.8934372969460688,52.41779497098646
2025-26,2026-03-23,22500354,2025-12-06T20:00:00-05:00,3,Final,SAC,MIA,SAC @ MIA,200,62,138,0.2419354838709677,0.217391304347826,1.1129032258064515,73.5009671179884
2025-26,2026-03-23,22500355,2025-12-06T20:00:00-05:00,3,Final,LAC,MIN,LAC @ MIN,180,69,111,0.3478260869565217,0.2882882882882883,1.2065217391304348,79.49709864603481
2025-26,2026-03-23,22500356,2025-12-06T20:30:00-05:00,3,Final,HOU,DAL,HOU @ DAL,188,51,137,0.1568627450980392,0.1824817518248175,0.8596078431372549,47.38878143133462
2025-26,2026-03-23,22500357,2025-12-07T12:00:00-05:00,3,Final,ORL,NYK,ORL @ NYK,190,67,123,0.2388059701492537,0.2601626016260163,0.917910447761194,54.73887814313346
2025-26,2026-03-23,22500358,2025-12-07T15:30:00-05:00,3,Final,BOS,TOR,BOS @ TOR,190,60,130,0.2333333333333333,0.2307692307692307,1.011111111111111,64.21663442940039
2025-26,2026-03-23,22500359,2025-12-07T18:00:00-05:00,3,Final,DEN,CHA,DEN @ CHA,192,64,128,0.3125,0.2421875,1.2903225806451613,84.9613152804642
2025-26,2026-03-23,22500360,2025-12-07T18:00:00-05:00,3,Final,POR,MEM,POR @ MEM,208,71,137,0.2676056338028169,0.2627737226277372,1.0183881064162752,65.08704061895551
2025-26,2026-03-23,22500361,2025-12-07T19:00:00-05:00,3,Final,GSW,CHI,GSW @ CHI,188,48,140,0.3333333333333333,0.1642857142857142,2.0289855072463765,98.93617021276596
2025-26,2026-03-23,22500362,2025-12-07T19:30:00-05:00,3,Final,LAL,PHI,LAL @ PHI,197,64,133,0.21875,0.2406015037593984,0.9091796875,54.06189555125726
2025-26,2026-03-23,22500363,2025-12-07T20:00:00-05:00,3,Final,OKC,UTA,OKC @ UTA,200,59,141,0.2033898305084746,0.1914893617021276,1.0621468926553672,68.95551257253385
2025-26,2026-03-23,22500364,2025-12-08T19:00:00-05:00,3,Final,SAC,IND,SAC @ IND,198,54,144,0.2407407407407407,0.1805555555555555,1.3333333333333333,87.04061895551257
2025-26,2026-03-23,22500365,2025-12-08T19:30:00-05:00,3,Final,PHX,MIN,PHX @ MIN,184,58,126,0.3448275862068966,0.246031746031746,1.4015572858731926,90.0386847195358
2025-26,2026-03-23,22500366,2025-12-08T20:00:00-05:00,3,Final,SAS,NOP,SAS @ NOP,208,64,144,0.3125,0.2222222222222222,1.40625,90.42553191489364
2025-26,2026-03-23,22500367,2025-12-17T20:00:00-05:00,3,Final,CLE,CHI,CLE @ CHI,211,52,159,0.25,0.1509433962264151,1.65625,95.93810444874276
2025-26,2026-03-23,22500368,2025-12-17T20:00:00-05:00,3,Final,MEM,MIN,MEM @ MIN,212,82,130,0.2317073170731707,0.2923076923076923,0.7926829268292683,39.26499032882012
2025-26,2026-03-23,22500369,2025-12-18T20:00:00-05:00,3,Final,LAC,OKC,LAC @ OKC,212,59,153,0.135593220338983,0.1895424836601307,0.7153711279953244,28.77176015473888
2025-26,2026-03-23,22500370,2025-12-18T20:00:00-05:00,3,Final,WAS,SAS,WAS @ SAS,199,54,145,0.1481481481481481,0.1862068965517241,0.7956104252400548,39.55512572533849
2025-26,2026-03-23,22500371,2025-12-18T19:00:00-05:00,3,Final,ATL,CHA,ATL @ CHA,207,69,138,0.217391304347826,0.2536231884057971,0.8571428571428571,47.195357833655706
2025-26,2026-03-23,22500372,2025-12-18T19:00:00-05:00,3,Final,NYK,IND,NYK @ IND,198,60,138,0.1166666666666666,0.2318840579710145,0.503125,8.027079303675048
2025-26,2026-03-23,22500373,2025-12-18T19:30:00-05:00,3,Final,MIA,BKN,MIA @ BKN,198,47,151,0.2127659574468085,0.1589403973509933,1.3386524822695034,87.4274661508704
2025-26,2026-03-23,22500374,2025-12-18T20:00:00-05:00,3,Final,TOR,MIL,TOR @ MIL,193,55,138,0.2,0.2028985507246377,0.9857142857142857,61.89555125725339
2025-26,2026-03-23,22500375,2025-12-18T20:00:00-05:00,3,Final,HOU,NOP,HOU @ NOP,214,73,141,0.2054794520547945,0.2624113475177305,0.7830433172898926,38.297872340425535
2025-26,2026-03-23,22500376,2025-12-18T20:30:00-05:00,3,Final,DET,DAL,DET @ DAL,220,76,144,0.1842105263157894,0.2847222222222222,0.6469833119383825,19.922630560928432
2025-26,2026-03-23,22500377,2025-12-18T21:00:00-05:00,3,Final,ORL,DEN,ORL @ DEN,203,63,140,0.1904761904761904,0.2142857142857142,0.8888888888888888,51.64410058027079
2025-26,2026-03-23,22500378,2025-12-18T21:00:00-05:00,3,Final,GSW,PHX,GSW @ PHX,200,60,140,0.25,0.2071428571428571,1.206896551724138,79.59381044487428
2025-26,2026-03-23,22500379,2025-12-18T21:00:00-05:00,3,Final,LAL,UTA,LAL @ UTA,204,90,114,0.4444444444444444,0.3508771929824561,1.2666666666666666,83.41392649903288
2025-26,2026-03-23,22500380,2025-12-18T22:00:00-05:00,3,Final,SAC,POR,SAC @ POR,226,89,137,0.2247191011235955,0.3284671532846715,0.6841448189762797,25.241779497098648
2025-26,2026-03-23,22500381,2025-12-19T19:00:00-05:00,3,Final,MIA,BOS,MIA @ BOS,202,58,144,0.1896551724137931,0.2222222222222222,0.853448275862069,46.71179883945841
2025-26,2026-03-23,22500382,2025-12-19T19:00:00-05:00,3,Final,PHI,NYK,PHI @ NYK,188,72,116,0.4027777777777778,0.2672413793103448,1.507168458781362,93.23017408123792
2025-26,2026-03-23,22500383,2025-12-19T19:30:00-05:00,3,Final,SAS,ATL,SAS @ ATL,213,45,168,0.0666666666666666,0.1309523809523809,0.509090909090909,8.6073500967118
2025-26,2026-03-23,22500384,2025-12-19T19:30:00-05:00,3,Final,CHI,CLE,CHI @ CLE,213,51,162,0.1764705882352941,0.1666666666666666,1.058823529411765,68.61702127659575
2025-26,2026-03-23,22500385,2025-12-19T21:30:00-05:00,3,Final,OKC,MIN,OKC @ MIN,206,82,124,0.2682926829268293,0.3064516129032258,0.8754813863928114,49.129593810444874
2025-26,2026-03-23,22500386,2025-12-20T17:00:00-05:00,3,Final,HOU,DEN,HOU @ DEN,192,56,136,0.1964285714285714,0.213235294117647,0.9211822660098522,55.02901353965184
2025-26,2026-03-23,22500387,2025-12-20T19:00:00-05:00,3,Final,DAL,PHI,DAL @ PHI,209,56,153,0.2678571428571428,0.1764705882352941,1.5178571428571428,93.52030947775629
2025-26,2026-03-23,22500388,2025-12-20T19:00:00-05:00,3,Final,BOS,TOR,BOS @ TOR,182,55,127,0.2181818181818181,0.2125984251968504,1.0262626262626262,65.86073500967117
2025-26,2026-03-23,22500389,2025-12-20T19:00:00-05:00,3,Final,IND,NOP,IND @ NOP,216,78,138,0.282051282051282,0.2971014492753623,0.949343339587242,58.70406189555126
2025-26,2026-03-23,22500390,2025-12-20T19:30:00-05:00,3,Final,CHA,DET,CHA @ DET,211,68,143,0.2058823529411764,0.2517482517482518,0.8178104575163397,42.359767891682786
2025-26,2026-03-23,22500391,2025-12-20T20:00:00-05:00,3,Final,WAS,MEM,WAS @ MEM,206,59,147,0.2033898305084746,0.2040816326530612,0.9966101694915256,62.86266924564797
2025-26,2026-03-23,22500392,2025-12-20T20:30:00-05:00,3,Final,PHX,GSW,PHX @ GSW,201,62,139,0.3387096774193548,0.2158273381294964,1.5693548387096774,94.87427466150872
2025-26,2026-03-23,22500393,2025-12-20T21:30:00-05:00,3,Final,ORL,UTA,ORL @ UTA,217,94,123,0.2659574468085106,0.3739837398373983,0.7111470860314524,28.1431334622824
2025-26,2026-03-23,22500394,2025-12-20T22:00:00-05:00,3,Final,POR,SAC,POR @ SAC,192,69,123,0.2753623188405797,0.2601626016260163,1.058423913043478,68.47195357833655
2025-26,2026-03-23,22500395,2025-12-20T22:30:00-05:00,3,Final,LAL,LAC,LAL @ LAC,183,64,119,0.1875,0.2773109243697479,0.6761363636363636,23.88781431334623
2025-26,2026-03-23,22500396,2025-12-21T15:30:00-05:00,3,Final,CHI,ATL,CHI @ ATL,213,73,140,0.3561643835616438,0.2357142857142857,1.511000415110004,93.32688588007736
2025-26,2026-03-23,22500397,2025-12-21T18:00:00-05:00,3,Final,TOR,BKN,TOR @ BKN,192,53,139,0.1886792452830188,0.1726618705035971,1.0927672955974843,71.08317214700193
2025-26,2026-03-23,22500398,2025-12-21T18:00:00-05:00,3,Final,MIA,NYK,MIA @ NYK,202,66,136,0.1363636363636363,0.2573529411764705,0.5298701298701299,10.735009671179885
2025-26,2026-03-23,22500399,2025-12-21T19:00:00-05:00,3,Final,SAS,WAS,SAS @ WAS,203,69,134,0.391304347826087,0.2164179104477611,1.808095952023988,97.58220502901354
2025-26,2026-03-23,22500400,2025-12-21T19:00:00-05:00,3,Final,MIL,MIN,MIL @ MIN,197,53,144,0.3584905660377358,0.1666666666666666,2.150943396226415,99.41972920696324
2025-26,2026-03-23,22500401,2025-12-21T22:00:00-05:00,3,Final,HOU,SAC,HOU @ SAC,206,75,131,0.16,0.2900763358778626,0.5515789473684211,11.798839458413926
2025-26,2026-03-23,22500402,2025-12-22T19:00:00-05:00,3,Final,CHA,CLE,CHA @ CLE,201,62,139,0.1935483870967742,0.2302158273381295,0.8407258064516129,44.87427466150871
2025-26,2026-03-23,22500403,2025-12-22T19:30:00-05:00,3,Final,IND,BOS,IND @ BOS,191,56,135,0.1428571428571428,0.2148148148148148,0.6650246305418719,22.53384912959381
2025-26,2026-03-23,22500404,2025-12-22T20:00:00-05:00,3,Final,DAL,NOP,DAL @ NOP,214,56,158,0.2142857142857142,0.170886075949367,1.253968253968254,82.39845261121856
2025-26,2026-03-23,22500405,2025-12-22T21:00:00-05:00,3,Final,UTA,DEN,UTA @ DEN,210,55,155,0.1818181818181818,0.1806451612903225,1.0064935064935066,64.02321083172147
2025-26,2026-03-23,22500406,2025-12-22T21:30:00-05:00,3,Final,MEM,OKC,MEM @ OKC,208,58,150,0.1379310344827586,0.1933333333333333,0.713436385255648,28.578336557059963
2025-26,2026-03-23,22500407,2025-12-22T22:00:00-05:00,3,Final,ORL,GSW,ORL @ GSW,196,72,124,0.2083333333333333,0.2903225806451613,0.7175925925925926,29.3036750483559
2025-26,2026-03-23,22500408,2025-12-22T22:00:00-05:00,3,Final,DET,POR,DET @ POR,191,84,107,0.0833333333333333,0.4018691588785046,0.2073643410852713,0.5802707930367506
2025-26,2026-03-23,22500409,2025-12-23T19:00:00-05:00,3,Final,WAS,CHA,WAS @ CHA,188,59,129,0.1694915254237288,0.2325581395348837,0.7288135593220338,30.51257253384913
2025-26,2026-03-23,22500410,2025-12-23T19:00:00-05:00,3,Final,BKN,PHI,BKN @ PHI,198,83,115,0.3253012048192771,0.3652173913043478,0.8907056798623063,51.93423597678917
2025-26,2026-03-23,22500411,2025-12-23T19:30:00-05:00,3,Final,CHI,ATL,CHI @ ATL,214,64,150,0.265625,0.22,1.2073863636363635,79.69052224371373
2025-26,2026-03-23,22500412,2025-12-23T19:30:00-05:00,3,Final,NOP,CLE,NOP @ CLE,211,61,150,0.1475409836065573,0.2133333333333333,0.6915983606557377,25.918762088974855
2025-26,2026-03-23,22500413,2025-12-23T19:30:00-05:00,3,Final,MIL,IND,MIL @ IND,197,69,128,0.2463768115942029,0.265625,0.927536231884058,56.18955512572534
2025-26,2026-03-23,22500414,2025-12-23T19:30:00-05:00,3,Final,TOR,MIA,TOR @ MIA,189,62,127,0.2258064516129032,0.2362204724409448,0.9559139784946236,59.09090909090909
2025-26,2026-03-23,22500415,2025-12-23T20:00:00-05:00,3,Final,DEN,DAL,DEN @ DAL,194,43,151,0.1162790697674418,0.152317880794702,0.7633973710819009,35.5899419729207
2025-26,2026-03-23,22500416,2025-12-23T20:00:00-05:00,3,Final,NYK,MIN,NYK @ MIN,204,54,150,0.0925925925925925,0.18,0.51440329218107,8.994197292069632
2025-26,2026-03-23,22500417,2025-12-23T20:30:00-05:00,3,Final,OKC,SAS,OKC @ SAS,190,50,140,0.14,0.1714285714285714,0.8166666666666668,42.06963249516441
2025-26,2026-03-23,22500418,2025-12-23T21:00:00-05:00,3,Final,LAL,PHX,LAL @ PHX,191,67,124,0.2238805970149253,0.2661290322580645,0.8412483039348712,45.16441005802708
2025-26,2026-03-23,22500419,2025-12-23T21:00:00-05:00,3,Final,MEM,UTA,MEM @ UTA,209,73,136,0.3150684931506849,0.2573529411764705,1.22426614481409,80.9477756286267
2025-26,2026-03-23,22500420,2025-12-23T22:00:00-05:00,3,Final,ORL,POR,ORL @ POR,195,65,130,0.1846153846153846,0.2615384615384615,0.7058823529411765,27.659574468085108
2025-26,2026-03-23,22500421,2025-12-23T22:00:00-05:00,3,Final,DET,SAC,DET @ SAC,198,77,121,0.4545454545454545,0.256198347107438,1.7741935483870968,97.38878143133462
2025-26,2026-03-23,22500422,2025-12-23T22:30:00-05:00,3,Final,HOU,LAC,HOU @ LAC,179,66,113,0.1969696969696969,0.2920353982300885,0.6744719926538107,23.69439071566731
2025-26,2026-03-23,22500423,2025-12-26T19:00:00-05:00,3,Final,MIA,ATL,MIA @ ATL,220,57,163,0.1578947368421052,0.1779141104294478,0.8874773139745916,51.353965183752415
2025-26,2026-03-23,22500424,2025-12-26T19:00:00-05:00,3,Final,CHA,ORL,CHA @ ORL,193,67,126,0.2985074626865671,0.2619047619047619,1.1397557666214382,75.3384912959381
2025-26,2026-03-23,22500425,2025-12-26T19:00:00-05:00,3,Final,TOR,WAS,TOR @ WAS,207,63,144,0.2698412698412698,0.2083333333333333,1.295238095238095,85.39651837524178
2025-26,2026-03-23,22500426,2025-12-26T19:00:00-05:00,3,Final,BOS,IND,BOS @ IND,203,72,131,0.2638888888888889,0.2595419847328244,1.016748366013072,64.79690522243715
2025-26,2026-03-23,22500427,2025-12-26T19:30:00-05:00,3,Final,PHI,CHI,PHI @ CHI,194,68,126,0.1764705882352941,0.2698412698412698,0.6539792387543253,20.98646034816247
2025-26,2026-03-23,22500428,2025-12-26T20:00:00-05:00,3,Final,MIL,MEM,MIL @ MEM,200,74,126,0.1351351351351351,0.3015873015873015,0.4480796586059744,5.415860735009671
2025-26,2026-03-23,22500429,2025-12-26T20:00:00-05:00,3,Final,PHX,NOP,PHX @ NOP,204,79,125,0.3037974683544304,0.296,1.0263427984946971,65.95744680851064
2025-26,2026-03-23,22500430,2025-12-26T21:30:00-05:00,3,Final,DET,UTA,DET @ UTA,209,62,147,0.2096774193548387,0.2040816326530612,1.0274193548387096,66.0541586073501
2025-26,2026-03-23,22500431,2025-12-26T22:00:00-05:00,3,Final,LAC,POR,LAC @ POR,180,57,123,0.1929824561403508,0.2357723577235772,0.8185117967332123,42.5531914893617
2025-26,2026-03-23,22500432,2025-12-27T17:00:00-05:00,3,Final,DAL,SAC,DAL @ SAC,205,41,164,0.1707317073170731,0.1341463414634146,1.2727272727272727,83.84912959381045
2025-26,2026-03-23,22500433,2025-12-27T19:00:00-05:00,3,Final,DEN,ORL,DEN @ ORL,199,77,122,0.3636363636363636,0.2950819672131147,1.2323232323232325,81.1411992263056
2025-26,2026-03-23,22500434,2025-12-27T19:00:00-05:00,3,Final,PHX,NOP,PHX @ NOP,197,72,125,0.1805555555555555,0.296,0.609984984984985,16.344294003868473
2025-26,2026-03-23,22500435,2025-12-27T20:00:00-05:00,3,Final,NYK,ATL,NYK @ ATL,205,78,127,0.1794871794871795,0.2992125984251969,0.5998650472334682,15.377176015473887
