game_id,possession_number,period,period_bucket,offense_team,defense_team,seconds_left_in_game,score_difference,L_t,F_t,N_t,M_t,score_margin_excluded_t,intentional_foul_excluded_t,controlled_excluded_t
0022500003,145,3,3,CLE,NYK,857.0,-4,0,0,0,0,0,0,0
0022500003,146,3,3,NYK,CLE,840.0,4,0,0,0,0,0,0,0
0022500003,147,3,3,CLE,NYK,832.0,-2,0,0,0,0,0,0,0
0022500003,148,3,3,NYK,CLE,818.0,2,0,0,0,0,0,0,0
0022500003,149,3,3,CLE,NYK,812.0,1,0,0,0,0,0,0,0
0022500003,150,3,3,NYK,CLE,796.0,1,0,0,0,0,0,0,0
0022500003,151,3,3,CLE,NYK,776.7,-1,0,0,0,0,0,0,0
0022500003,152,3,3,NYK,CLE,764.8,1,0,0,0,0,0,0,0
0022500003,153,3,3,CLE,NYK,755.3,-1,0,0,1,0,0,0,0
0022500003,154,3,3,NYK,CLE,741.9,1,0,0,1,0,0,0,0
0022500003,155,3,3,CLE,NYK,741.088,0,0,1,0,1,0,0,0
0022500003,156,3,3,NYK,CLE,724.9,0,1,0,0,0,0,0,0
0022500003,157,4,4,CLE,NYK,703.0,2,1,0,0,0,0,0,0
0022500003,158,4,4,NYK,CLE,671.0,0,0,0,1,0,0,0,0
0022500003,159,4,4,CLE,NYK,658.0,0,0,0,1,0,0,0,0
0022500003,160,4,4,NYK,CLE,641.998,3,0,1,0,1,0,0,0
0022500003,161,4,4,CLE,NYK,627.0,-3,1,0,0,0,0,0,0
0022500003,162,4,4,NYK,CLE,615.0,6,1,0,1,0,0,0,0
0022500003,163,4,4,CLE,NYK,600.999,-6,0,0,1,0,0,0,0
0022500003,164,4,4,NYK,CLE,585.998,8,0,1,0,1,0,0,0
0022500003,165,4,4,CLE,NYK,563.0,-8,1,0,0,0,0,0,0
0022500003,166,4,4,NYK,CLE,540.0,10,1,0,0,0,0,0,0
0022500003,167,4,4,CLE,NYK,529.0,-10,0,0,0,0,0,0,0
0022500003,168,4,4,NYK,CLE,525.0,12,0,0,0,0,0,0,0
0022500003,169,4,4,CLE,NYK,503.0,-10,0,0,0,0,0,0,0
0022500003,170,4,4,NYK,CLE,484.0,10,0,0,0,0,0,0,0
0022500003,171,4,4,CLE,NYK,477.0,-7,0,0,1,0,0,0,0
0022500003,172,4,4,NYK,CLE,460.0,9,0,0,1,0,0,0,0
0022500003,173,4,4,CLE,NYK,437.0,-9,0,1,0,1,0,0,0
