season,as_of_utc_date,game_id,game_date_et,game_status,game_status_text,away_team,home_team,matchup,possessions,n1_count_L_t_eq_1,n0_count_L_t_eq_0,mean_M_t_where_L_t_eq_1,mean_M_t_where_L_t_eq_0,WMI_rawgame,wmi_rawgame_z_score
2025-26,2026-03-23,0022500422,2025-12-23T22:30:00-05:00,3,Final,HOU,LAC,HOU @ LAC,179,66,113,0.19696969696969696,0.2920353982300885,0.6744719926538107,-0.7245331713260464
2025-26,2026-03-23,0022500423,2025-12-26T19:00:00-05:00,3,Final,MIA,ATL,MIA @ ATL,220,57,163,0.15789473684210525,0.17791411042944785,0.8874773139745916,-0.13091023338918079
2025-26,2026-03-23,0022500424,2025-12-26T19:00:00-05:00,3,Final,CHA,ORL,CHA @ ORL,193,67,126,0.29850746268656714,0.2619047619047619,1.1397557666214382,0.5721627007036495
2025-26,2026-03-23,0022500425,2025-12-26T19:00:00-05:00,3,Final,TOR,WAS,TOR @ WAS,207,63,144,0.2698412698412698,0.20833333333333334,1.295238095238095,1.005475240213809
2025-26,2026-03-23,0022500426,2025-12-26T19:00:00-05:00,3,Final,BOS,IND,BOS @ IND,203,72,131,0.2638888888888889,0.2595419847328244,1.016748366013072,0.22935429533452298
2025-26,2026-03-23,0022500427,2025-12-26T19:30:00-05:00,3,Final,PHI,CHI,PHI @ CHI,194,68,126,0.17647058823529413,0.2698412698412698,0.6539792387543253,-0.7816442740008457
2025-26,2026-03-23,0022500428,2025-12-26T20:00:00-05:00,3,Final,MIL,MEM,MIL @ MEM,200,74,126,0.13513513513513514,0.30158730158730157,0.44807965860597443,-1.355464274974252
2025-26,2026-03-23,0022500429,2025-12-26T20:00:00-05:00,3,Final,PHX,NOP,PHX @ NOP,204,79,125,0.3037974683544304,0.296,1.0263427984946973,0.2560929475065128
2025-26,2026-03-23,0022500430,2025-12-26T21:30:00-05:00,3,Final,DET,UTA,DET @ UTA,209,62,147,0.20967741935483872,0.20408163265306123,1.0274193548387096,0.25909319433520456
2025-26,2026-03-23,0022500431,2025-12-26T22:00:00-05:00,3,Final,LAC,POR,LAC @ POR,180,57,123,0.19298245614035087,0.23577235772357724,0.8185117967332123,-0.3231097179246364
2025-26,2026-03-23,0022500432,2025-12-27T17:00:00-05:00,3,Final,DAL,SAC,DAL @ SAC,205,41,164,0.17073170731707318,0.13414634146341464,1.2727272727272727,0.9427399972095958
2025-26,2026-03-23,0022500433,2025-12-27T19:00:00-05:00,3,Final,DEN,ORL,DEN @ ORL,199,77,122,0.36363636363636365,0.29508196721311475,1.2323232323232325,0.8301382789969052
2025-26,2026-03-23,0022500434,2025-12-27T19:00:00-05:00,3,Final,PHX,NOP,PHX @ NOP,197,72,125,0.18055555555555555,0.296,0.609984984984985,-0.9042515310071895
2025-26,2026-03-23,0022500435,2025-12-27T20:00:00-05:00,3,Final,NYK,ATL,NYK @ ATL,205,78,127,0.1794871794871795,0.2992125984251969,0.5998650472334682,-0.9324547098880895
2025-26,2026-03-23,0022500436,2025-12-27T20:00:00-05:00,3,Final,IND,MIA,IND @ MIA,216,64,152,0.140625,0.21710526315789475,0.6477272727272727,-0.7990678313929697
2025-26,2026-03-23,0022500437,2025-12-27T20:00:00-05:00,3,Final,MIL,CHI,MIL @ CHI,193,56,137,0.19642857142857142,0.19708029197080293,0.9966931216931216,0.1734624848368801
2025-26,2026-03-23,0022500438,2025-12-27T20:00:00-05:00,3,Final,CLE,HOU,CLE @ HOU,192,48,144,0.08333333333333333,0.1736111111111111,0.48,-1.2665057141234035
2025-26,2026-03-23,0022500439,2025-12-27T20:00:00-05:00,3,Final,BKN,MIN,BKN @ MIN,191,72,119,0.16666666666666666,0.31932773109243695,0.5219298245614035,-1.149651799446628
2025-26,2026-03-23,0022500440,2025-12-27T20:00:00-05:00,3,Final,UTA,SAS,UTA @ SAS,201,72,129,0.2916666666666667,0.2713178294573643,1.0750000000000002,0.39169533870623924
2025-26,2026-03-23,0022500441,2025-12-28T15:30:00-05:00,3,Final,GSW,TOR,GSW @ TOR,221,70,151,0.2714285714285714,0.23178807947019867,1.1710204081632654,0.6592938965372616
2025-26,2026-03-23,0022500442,2025-12-28T15:30:00-05:00,3,Final,PHI,OKC,PHI @ OKC,199,57,142,0.07017543859649122,0.20422535211267606,0.34361766485178463,-1.6465886245942198
2025-26,2026-03-23,0022500443,2025-12-28T18:00:00-05:00,3,Final,MEM,WAS,MEM @ WAS,215,61,154,0.18032786885245902,0.2012987012987013,0.8958223162347964,-0.10765360896273166
2025-26,2026-03-23,0022500444,2025-12-28T18:00:00-05:00,3,Final,BOS,POR,BOS @ POR,207,54,153,0.14814814814814814,0.17647058823529413,0.8395061728395061,-0.26460064807092554
2025-26,2026-03-23,0022500445,2025-12-28T21:00:00-05:00,3,Final,DET,LAC,DET @ LAC,184,75,109,0.3466666666666667,0.3119266055045872,1.1113725490196078,0.4930617237119722
2025-26,2026-03-23,0022500446,2025-12-28T21:30:00-05:00,3,Final,SAC,LAL,SAC @ LAL,201,67,134,0.22388059701492538,0.2537313432835821,0.8823529411764706,-0.14519130963949325
2025-26,2026-03-23,0022500447,2025-12-29T19:00:00-05:00,3,Final,MIL,CHA,MIL @ CHA,188,61,127,0.21311475409836064,0.25984251968503935,0.8201689021361153,-0.3184915432628827
2025-26,2026-03-23,0022500448,2025-12-29T19:00:00-05:00,3,Final,PHX,WAS,PHX @ WAS,191,58,133,0.1896551724137931,0.21052631578947367,0.9008620689655172,-0.0936083597457864
2025-26,2026-03-23,0022500449,2025-12-29T19:30:00-05:00,3,Final,GSW,BKN,GSW @ BKN,189,72,117,0.3611111111111111,0.2905982905982906,1.2426470588235292,0.8589096739078675
2025-26,2026-03-23,0022500450,2025-12-29T19:30:00-05:00,3,Final,DEN,MIA,DEN @ MIA,203,69,134,0.18840579710144928,0.2835820895522388,0.664378337147216,-0.7526631044150133
2025-26,2026-03-23,0022500451,2025-12-29T19:30:00-05:00,3,Final,ORL,TOR,ORL @ TOR,187,72,115,0.2916666666666667,0.3130434782608696,0.9317129629629629,-0.0076302338511643674
2025-26,2026-03-23,0022500452,2025-12-29T20:00:00-05:00,3,Final,MIN,CHI,MIN @ CHI,205,48,157,0.20833333333333334,0.15286624203821655,1.3628472222222223,1.1938946108793094
2025-26,2026-03-23,0022500453,2025-12-29T20:00:00-05:00,3,Final,IND,HOU,IND @ HOU,194,62,132,0.1935483870967742,0.22727272727272727,0.8516129032258064,-0.2308604916459041
2025-26,2026-03-23,0022500454,2025-12-29T20:00:00-05:00,3,Final,NYK,NOP,NYK @ NOP,200,61,139,0.11475409836065574,0.22302158273381295,0.5145425700687467,-1.1702392837781304
2025-26,2026-03-23,0022500455,2025-12-29T20:00:00-05:00,3,Final,ATL,OKC,ATL @ OKC,218,59,159,0.15254237288135594,0.18867924528301888,0.8084745762711865,-0.35108237260970265
2025-26,2026-03-23,0022500456,2025-12-29T20:00:00-05:00,3,Final,CLE,SAS,CLE @ SAS,215,73,142,0.2054794520547945,0.2605633802816901,0.7885968159940763,-0.40647955415491166
2025-26,2026-03-23,0022500457,2025-12-29T22:30:00-05:00,3,Final,DAL,POR,DAL @ POR,204,64,140,0.203125,0.21428571428571427,0.9479166666666667,0.03752774689038398
2025-26,2026-03-23,0022500458,2025-12-30T20:00:00-05:00,3,Final,PHI,MEM,PHI @ MEM,223,64,159,0.140625,0.1949685534591195,0.7212701612903225,-0.5941117049335037
2025-26,2026-03-23,0022500459,2025-12-30T21:00:00-05:00,3,Final,BOS,UTA,BOS @ UTA,199,60,139,0.18333333333333332,0.22302158273381295,0.8220430107526882,-0.31326860396688566
2025-26,2026-03-23,0022500460,2025-12-30T22:30:00-05:00,3,Final,DET,LAL,DET @ LAL,204,74,130,0.13513513513513514,0.3,0.4504504504504505,-1.348857132902739
2025-26,2026-03-23,0022500461,2025-12-30T23:00:00-05:00,3,Final,SAC,LAC,SAC @ LAC,187,58,129,0.10344827586206896,0.24031007751937986,0.4304783092324805,-1.4045173439866048
2025-26,2026-03-23,0022500462,2025-12-31T13:00:00-05:00,3,Final,GSW,CHA,GSW @ CHA,199,60,139,0.15,0.22302158273381295,0.6725806451612903,-0.7298041535165742
2025-26,2026-03-23,0022500463,2025-12-31T15:00:00-05:00,3,Final,MIN,ATL,MIN @ ATL,198,51,147,0.13725490196078433,0.1836734693877551,0.7472766884531591,-0.5216343087623133
2025-26,2026-03-23,0022500464,2025-12-31T15:00:00-05:00,3,Final,ORL,IND,ORL @ IND,218,76,142,0.19736842105263158,0.2676056338028169,0.7375346260387813,-0.5487843896904702
2025-26,2026-03-23,0022500465,2025-12-31T15:30:00-05:00,3,Final,PHX,CLE,PHX @ CLE,211,53,158,0.1320754716981132,0.17721518987341772,0.7452830188679245,-0.5271904516282468
2025-26,2026-03-23,0022500466,2025-12-31T19:00:00-05:00,3,Final,NOP,CHI,NOP @ CHI,211,71,140,0.2676056338028169,0.2357142857142857,1.1352966282543746,0.5597355613171321
2025-26,2026-03-23,0022500467,2025-12-31T19:00:00-05:00,3,Final,NYK,SAS,NYK @ SAS,203,74,129,0.2972972972972973,0.24806201550387597,1.1984797297297298,0.7358200745733945
2025-26,2026-03-23,0022500468,2025-12-31T19:30:00-05:00,3,Final,DEN,TOR,DEN @ TOR,190,67,123,0.26865671641791045,0.2764227642276423,0.9719051799824407,0.10438115535430725
2025-26,2026-03-23,0022500469,2025-12-31T20:00:00-05:00,3,Final,WAS,MIL,WAS @ MIL,194,58,136,0.10344827586206896,0.22794117647058823,0.4538375973303671,-1.3394175185794344
2025-26,2026-03-23,0022500470,2025-12-31T20:00:00-05:00,3,Final,POR,OKC,POR @ OKC,213,57,156,0.15789473684210525,0.1858974358974359,0.8493647912885661,-0.23712573800088013
2025-26,2026-03-23,0022500471,2026-01-01T18:00:00-05:00,3,Final,HOU,BKN,HOU @ BKN,181,61,120,0.19672131147540983,0.25833333333333336,0.7615018508725541,-0.481990309937921
2025-26,2026-03-23,0022500472,2026-01-01T19:00:00-05:00,3,Final,MIA,DET,MIA @ DET,215,62,153,0.14516129032258066,0.20915032679738563,0.6940524193548387,-0.6699646265016796
2025-26,2026-03-23,0022500473,2026-01-01T20:30:00-05:00,3,Final,PHI,DAL,PHI @ DAL,203,53,150,0.2641509433962264,0.16666666666666666,1.5849056603773586,1.8127476124567092
2025-26,2026-03-23,0022500474,2026-01-01T22:00:00-05:00,3,Final,BOS,SAC,BOS @ SAC,188,47,141,0.2765957446808511,0.14893617021276595,1.8571428571428572,2.5714434213574493
2025-26,2026-03-23,0022500475,2026-01-01T22:30:00-05:00,3,Final,UTA,LAC,UTA @ LAC,196,72,124,0.18055555555555555,0.29838709677419356,0.6051051051051051,-0.9178512317710534
2025-26,2026-03-23,0022500476,2026-01-02T19:00:00-05:00,3,Final,SAS,IND,SAS @ IND,212,70,142,0.2857142857142857,0.2323943661971831,1.2294372294372293,0.8220952991245694
2025-26,2026-03-23,0022500477,2026-01-02T19:00:00-05:00,3,Final,BKN,WAS,BKN @ WAS,205,57,148,0.14035087719298245,0.19594594594594594,0.7162734422262552,-0.6080370239464958
2025-26,2026-03-23,0022500478,2026-01-02T19:30:00-05:00,3,Final,DEN,CLE,DEN @ CLE,196,53,143,0.20754716981132076,0.1888111888111888,1.0992313067784767,0.4592253864566725
2025-26,2026-03-23,0022500479,2026-01-02T19:30:00-05:00,3,Final,ATL,NYK,ATL @ NYK,206,63,143,0.12698412698412698,0.23076923076923078,0.5502645502645502,-1.0706859641649522
2025-26,2026-03-23,0022500480,2026-01-02T20:00:00-05:00,3,Final,ORL,CHI,ORL @ CHI,197,62,135,0.08064516129032258,0.23703703703703705,0.3402217741935484,-1.6560526068879708
2025-26,2026-03-23,0022500481,2026-01-02T20:00:00-05:00,3,Final,CHA,MIL,CHA @ MIL,191,64,127,0.25,0.2677165354330709,0.9338235294117646,-0.0017483119898704254
2025-26,2026-03-23,0022500482,2026-01-02T20:00:00-05:00,3,Final,POR,NOP,POR @ NOP,187,62,125,0.24193548387096775,0.256,0.9450604838709677,0.029567872404834435
2025-26,2026-03-23,0022500483,2026-01-02T21:00:00-05:00,3,Final,SAC,PHX,SAC @ PHX,205,77,128,0.2727272727272727,0.2890625,0.9434889434889434,0.02518815826023434
2025-26,2026-03-23,0022500484,2026-01-02T22:00:00-05:00,3,Final,OKC,GSW,OKC @ GSW,206,57,149,0.14035087719298245,0.20134228187919462,0.6970760233918128,-0.6615381670101663
2025-26,2026-03-23,0022500485,2026-01-02T22:30:00-05:00,3,Final,MEM,LAL,MEM @ LAL,211,62,149,0.1774193548387097,0.21476510067114093,0.826108870967742,-0.30193748852275043
2025-26,2026-03-23,0022500486,2026-01-03T17:00:00-05:00,3,Final,MIN,MIA,MIN @ MIA,197,68,129,0.19117647058823528,0.2868217054263566,0.6665341812400635,-0.7466549986259438
2025-26,2026-03-23,0022500487,2026-01-03T19:30:00-05:00,3,Final,PHI,NYK,PHI @ NYK,204,70,134,0.14285714285714285,0.26865671641791045,0.5317460317460317,-1.1222950850124356
2025-26,2026-03-23,0022500488,2026-01-03T19:30:00-05:00,3,Final,ATL,TOR,ATL @ TOR,214,66,148,0.19696969696969696,0.23648648648648649,0.8329004329004329,-0.2830101353342701
2025-26,2026-03-23,0022500489,2026-01-03T20:00:00-05:00,3,Final,CHA,CHI,CHA @ CHI,199,52,147,0.17307692307692307,0.16326530612244897,1.060096153846154,0.3501599212549471
2025-26,2026-03-23,0022500490,2026-01-03T20:00:00-05:00,3,Final,POR,SAS,POR @ SAS,195,64,131,0.125,0.24427480916030533,0.51171875,-1.1781089668218234
2025-26,2026-03-23,0022500491,2026-01-03T20:30:00-05:00,3,Final,HOU,DAL,HOU @ DAL,202,57,145,0.17543859649122806,0.19310344827586207,0.9085213032581453,-0.07226289694258517
2025-26,2026-03-23,0022500492,2026-01-03T22:00:00-05:00,3,Final,UTA,GSW,UTA @ GSW,193,57,136,0.10526315789473684,0.22058823529411764,0.47719298245614034,-1.2743285703360747
2025-26,2026-03-23,0022500493,2026-01-03T22:30:00-05:00,3,Final,BOS,LAC,BOS @ LAC,183,57,126,0.2631578947368421,0.20634920634920634,1.2753036437246963,0.949920066285911
2025-26,2026-03-23,0022500494,2026-01-04T14:00:00-05:00,3,Final,DET,CLE,DET @ CLE,200,65,135,0.3076923076923077,0.23703703703703705,1.2980769230769231,1.0133867482997698
2025-26,2026-03-23,0022500495,2026-01-04T15:00:00-05:00,3,Final,IND,ORL,IND @ ORL,201,73,128,0.3287671232876712,0.2734375,1.202348336594912,0.7466014661310901
2025-26,2026-03-23,0022500496,2026-01-04T15:30:00-05:00,3,Final,DEN,BKN,DEN @ BKN,186,77,109,0.2597402597402597,0.3394495412844037,0.765180765180765,-0.47173757114944115
2025-26,2026-03-23,0022500497,2026-01-04T18:00:00-05:00,3,Final,NOP,MIA,NOP @ MIA,216,50,166,0.2,0.14457831325301204,1.3833333333333335,1.2509872008168381
2025-26,2026-03-23,0022500498,2026-01-04T18:00:00-05:00,3,Final,MIN,WAS,MIN @ WAS,207,64,143,0.265625,0.2097902097902098,1.2661458333333333,0.9243982329538566
2025-26,2026-03-23,0022500499,2026-01-04T20:00:00-05:00,3,Final,OKC,PHX,OKC @ PHX,188,64,124,0.109375,0.25806451612903225,0.423828125,-1.4230506927190592
2025-26,2026-03-23,0022500500,2026-01-04T21:00:00-05:00,3,Final,MIL,SAC,MIL @ SAC,196,67,129,0.3283582089552239,0.2558139534883721,1.2835820895522387,0.972991205087632
2025-26,2026-03-23,0022500501,2026-01-04T21:30:00-05:00,3,Final,MEM,LAL,MEM @ LAL,195,74,121,0.35135135135135137,0.2809917355371901,1.2503974562798092,0.8805091986504755
2025-26,2026-03-23,0022500502,2026-01-05T19:00:00-05:00,3,Final,NYK,DET,NYK @ DET,185,47,138,0.06382978723404255,0.17391304347826086,0.3670212765957447,-1.5813652739490929
2025-26,2026-03-23,0022500503,2026-01-05T19:30:00-05:00,3,Final,CHI,BOS,CHI @ BOS,188,41,147,0.0975609756097561,0.14285714285714285,0.6829268292682927,-0.70097045035859
2025-26,2026-03-23,0022500504,2026-01-05T19:30:00-05:00,3,Final,ATL,TOR,ATL @ TOR,209,67,142,0.1044776119402985,0.23943661971830985,0.4363476733977173,-1.3881600568635188
2025-26,2026-03-23,0022500505,2026-01-05T20:00:00-05:00,3,Final,PHX,HOU,PHX @ HOU,188,44,144,0.09090909090909091,0.1527777777777778,0.5950413223140496,-0.9458979128123594
2025-26,2026-03-23,0022500506,2026-01-05T20:00:00-05:00,3,Final,CHA,OKC,CHA @ OKC,191,58,133,0.13793103448275862,0.21804511278195488,0.6325802615933412,-0.8412809235097889
2025-26,2026-03-23,0022500507,2026-01-05T20:30:00-05:00,3,Final,DEN,PHI,DEN @ PHI,204,63,141,0.31746031746031744,0.20567375886524822,1.5435139573070606,1.6973933845414488
2025-26,2026-03-23,0022500508,2026-01-05T22:00:00-05:00,3,Final,GSW,LAC,GSW @ LAC,195,65,130,0.35384615384615387,0.23076923076923078,1.5333333333333334,1.6690210796814537
2025-26,2026-03-23,0022500509,2026-01-05T22:00:00-05:00,3,Final,UTA,POR,UTA @ POR,202,56,146,0.125,0.1917808219178082,0.6517857142857143,-0.7877573909474984
2025-26,2026-03-23,0022500510,2026-01-06T19:00:00-05:00,3,Final,CLE,IND,CLE @ IND,207,59,148,0.3220338983050847,0.18243243243243243,1.7652228499686127,2.3152722403953643
2025-26,2026-03-23,0022500511,2026-01-06T19:00:00-05:00,3,Final,ORL,WAS,ORL @ WAS,210,77,133,0.24675324675324675,0.2781954887218045,0.886977886977887,-0.1323020827534616
2025-26,2026-03-23,0022500512,2026-01-06T20:00:00-05:00,3,Final,SAS,MEM,SAS @ MEM,209,55,154,0.14545454545454545,0.18181818181818182,0.7999999999999999,-0.37470010587889024
2025-26,2026-03-23,0022500513,2026-01-06T20:00:00-05:00,3,Final,MIA,MIN,MIA @ MIN,219,70,149,0.12857142857142856,0.22818791946308725,0.5634453781512604,-1.0339524134440967
2025-26,2026-03-23,0022500514,2026-01-06T20:00:00-05:00,3,Final,LAL,NOP,LAL @ NOP,198,62,136,0.24193548387096775,0.22058823529411764,1.0967741935483872,0.4523776759607801
2025-26,2026-03-23,0022500515,2026-01-06T23:00:00-05:00,3,Final,DAL,SAC,DAL @ SAC,201,47,154,0.23404255319148937,0.15584415584415584,1.50177304964539,1.5810659609605295
2025-26,2026-03-23,0022500516,2026-01-07T19:00:00-05:00,3,Final,TOR,CHA,TOR @ CHA,182,60,122,0.26666666666666666,0.23770491803278687,1.1218390804597702,0.5222308219532359
2025-26,2026-03-23,0022500517,2026-01-07T19:00:00-05:00,3,Final,CHI,DET,CHI @ DET,181,49,132,0.16326530612244897,0.18181818181818182,0.8979591836734693,-0.1016983890693454
2025-26,2026-03-23,0022500518,2026-01-07T19:00:00-05:00,3,Final,WAS,PHI,WAS @ PHI,203,51,152,0.13725490196078433,0.18421052631578946,0.7450980392156864,-0.5277059700384876
2025-26,2026-03-23,0022500519,2026-01-07T19:30:00-05:00,3,Final,NOP,ATL,NOP @ ATL,212,60,152,0.1,0.19078947368421054,0.5241379310344828,-1.1434980440207119
2025-26,2026-03-23,0022500520,2026-01-07T19:00:00-05:00,3,Final,DEN,BOS,DEN @ BOS,184,54,130,0.35185185185185186,0.2,1.7592592592592593,2.298652354020751
2025-26,2026-03-23,0022500521,2026-01-07T19:30:00-05:00,3,Final,ORL,BKN,ORL @ BKN,200,63,137,0.14285714285714285,0.23357664233576642,0.6116071428571428,-0.8997307513576634
2025-26,2026-03-23,0022500522,2026-01-07T19:30:00-05:00,3,Final,LAC,NYK,LAC @ NYK,184,53,131,0.16981132075471697,0.22137404580152673,0.7670787247885491,-0.46644816170430564
2025-26,2026-03-23,0022500523,2026-01-07T21:30:00-05:00,3,Final,LAL,SAS,LAL @ SAS,201,68,133,0.20588235294117646,0.2556390977443609,0.8053633217993079,-0.35975310444313113
2025-26,2026-03-23,0022500524,2026-01-07T20:00:00-05:00,3,Final,PHX,MEM,PHX @ MEM,196,46,150,0.06521739130434782,0.16,0.4076086956521739,-1.4682524991406745
2025-26,2026-03-23,0022500525,2026-01-07T20:00:00-05:00,3,Final,UTA,OKC,UTA @ OKC,235,90,145,0.23333333333333334,0.3103448275862069,0.7518518518518519,-0.5088838200823469
2025-26,2026-03-23,0022500526,2026-01-07T22:00:00-05:00,3,Final,MIL,GSW,MIL @ GSW,190,56,134,0.19642857142857142,0.19402985074626866,1.0123626373626373,0.21713174093859688
2025-26,2026-03-23,0022500527,2026-01-07T22:00:00-05:00,3,Final,HOU,POR,HOU @ POR,192,74,118,0.2702702702702703,0.288135593220339,0.9379968203497615,0.0098822013330722
2025-26,2026-03-23,0022500528,2026-01-08T19:00:00-05:00,3,Final,IND,CHA,IND @ CHA,199,71,128,0.18309859154929578,0.2734375,0.6696177062374246,-0.7380615458577914
2025-26,2026-03-23,0022500529,2026-01-29T20:00:00-05:00,3,Final,MIA,CHI,MIA @ CHI,213,64,149,0.203125,0.2080536912751678,0.9763104838709677,0.11665826383496271
2025-26,2026-03-23,0022500530,2026-01-08T20:00:00-05:00,3,Final,CLE,MIN,CLE @ MIN,208,57,151,0.15789473684210525,0.1986754966887417,0.7947368421052632,-0.3893679612776484
2025-26,2026-03-23,0022500531,2026-01-08T21:00:00-05:00,3,Final,DAL,UTA,DAL @ UTA,202,39,163,0.05128205128205128,0.12269938650306748,0.41794871794871796,-1.439435968286202
2025-26,2026-03-23,0022500532,2026-01-09T19:00:00-05:00,3,Final,TOR,BOS,TOR @ BOS,182,53,129,0.2830188679245283,0.1937984496124031,1.460377358490566,1.465700618682311
2025-26,2026-03-23,0022500533,2026-01-09T19:00:00-05:00,3,Final,PHI,ORL,PHI @ ORL,193,62,131,0.4032258064516129,0.183206106870229,2.2009408602150535,3.5295715064919784
2025-26,2026-03-23,0022500534,2026-01-09T19:00:00-05:00,3,Final,NOP,WAS,NOP @ WAS,214,77,137,0.22077922077922077,0.26277372262773724,0.8401875901875901,-0.26270161115662416
2025-26,2026-03-23,0022500535,2026-01-09T19:30:00-05:00,3,Final,LAC,BKN,LAC @ BKN,184,53,131,0.20754716981132076,0.19083969465648856,1.0875471698113208,0.42666295247290176
2025-26,2026-03-23,0022500536,2026-01-09T20:00:00-05:00,3,Final,OKC,MEM,OKC @ MEM,195,72,123,0.2638888888888889,0.2845528455284553,0.9273809523809524,-0.01970308176370042
2025-26,2026-03-23,0022500537,2026-01-09T21:00:00-05:00,3,Final,ATL,DEN,ATL @ DEN,191,48,143,0.14583333333333334,0.16783216783216784,0.8689236111111112,-0.18261740922466255
2025-26,2026-03-23,0022500538,2026-01-09T21:00:00-05:00,3,Final,NYK,PHX,NYK @ PHX,184,63,121,0.3333333333333333,0.2396694214876033,1.3908045977011494,1.2718088116415118
2025-26,2026-03-23,0022500539,2026-01-09T22:00:00-05:00,3,Final,SAC,GSW,SAC @ GSW,185,47,138,0.23404255319148937,0.17391304347826086,1.3457446808510638,1.1462316661604564
2025-26,2026-03-23,0022500540,2026-01-09T22:00:00-05:00,3,Final,HOU,POR,HOU @ POR,194,60,134,0.15,0.23134328358208955,0.6483870967741935,-0.7972289726882867
2025-26,2026-03-23,0022500541,2026-01-09T22:30:00-05:00,3,Final,MIL,LAL,MIL @ LAL,187,53,134,0.18867924528301888,0.21641791044776118,0.8718282368249839,-0.1745225295325284
2025-26,2026-03-23,0022500542,2026-01-10T13:00:00-05:00,3,Final,MIN,CLE,MIN @ CLE,205,65,140,0.2,0.2571428571428571,0.7777777777777779,-0.4366310508958698
2025-26,2026-03-23,0022500543,2026-01-10T19:00:00-05:00,3,Final,MIA,IND,MIA @ IND,223,63,160,0.19047619047619047,0.20625,0.9235209235209235,-0.030460567342948688
2025-26,2026-03-23,0022500544,2026-01-10T19:30:00-05:00,3,Final,LAC,DET,LAC @ DET,197,77,120,0.2077922077922078,0.3333333333333333,0.6233766233766235,-0.8669304740657966
2025-26,2026-03-23,0022500545,2026-01-10T20:00:00-05:00,3,Final,SAS,BOS,SAS @ BOS,193,53,140,0.20754716981132076,0.18571428571428572,1.1175616835994195,0.5103101766133977
2025-26,2026-03-23,0022500546,2026-01-10T20:00:00-05:00,3,Final,DAL,CHI,DAL @ CHI,211,55,156,0.18181818181818182,0.16025641025641027,1.1345454545454545,0.5576421209221922
2025-26,2026-03-23,0022500547,2026-01-10T21:30:00-05:00,3,Final,CHA,UTA,CHA @ UTA,202,65,137,0.2,0.24817518248175183,0.8058823529411765,-0.35830662043321876
2025-26,2026-03-23,0022500548,2026-01-11T15:00:00-05:00,3,Final,NOP,ORL,NOP @ ORL,189,69,120,0.2028985507246377,0.2833333333333333,0.7161125319693096,-0.6084854635388964
2025-26,2026-03-23,0022500549,2026-01-11T15:30:00-05:00,3,Final,BKN,MEM,BKN @ MEM,182,52,130,0.17307692307692307,0.2153846153846154,0.8035714285714285,-0.3647469182868756
2025-26,2026-03-23,0022500550,2026-01-11T18:00:00-05:00,3,Final,PHI,TOR,PHI @ TOR,214,87,127,0.25287356321839083,0.33070866141732286,0.7646414887794198,-0.4732404765216711
2025-26,2026-03-23,0022500551,2026-01-11T18:00:00-05:00,3,Final,NYK,POR,NYK @ POR,200,41,159,0.1951219512195122,0.12578616352201258,1.551219512195122,1.718867937865852
2025-26,2026-03-23,0022500552,2026-01-11T19:00:00-05:00,3,Final,SAS,MIN,SAS @ MIN,199,65,134,0.2153846153846154,0.2537313432835821,0.848868778280543,-0.23850807294562162
2025-26,2026-03-23,0022500553,2026-01-11T19:00:00-05:00,3,Final,MIA,OKC,MIA @ OKC,208,67,141,0.2835820895522388,0.2198581560283688,1.2898411169956667,0.9904344418882739
2025-26,2026-03-23,0022500554,2026-01-11T20:00:00-05:00,3,Final,MIL,DEN,MIL @ DEN,188,59,129,0.23728813559322035,0.2248062015503876,1.0555230859146698,0.3374152724168824
2025-26,2026-03-23,0022500555,2026-01-11T20:00:00-05:00,3,Final,WAS,PHX,WAS @ PHX,204,62,142,0.14516129032258066,0.21830985915492956,0.6649323621227888,-0.7511190963515025
2025-26,2026-03-23,0022500556,2026-01-11T20:30:00-05:00,3,Final,ATL,GSW,ATL @ GSW,203,65,138,0.23076923076923078,0.2318840579710145,0.9951923076923077,0.16927987751544968
2025-26,2026-03-23,0022500557,2026-01-11T21:00:00-05:00,3,Final,HOU,SAC,HOU @ SAC,170,58,112,0.3448275862068966,0.23214285714285715,1.4854111405835544,1.5354670788888676
2025-26,2026-03-23,0022500558,2026-01-12T19:00:00-05:00,3,Final,UTA,CLE,UTA @ CLE,208,56,152,0.17857142857142858,0.19078947368421054,0.9359605911330049,0.004207449348150699
2025-26,2026-03-23,0022500559,2026-01-12T19:30:00-05:00,3,Final,BOS,IND,BOS @ IND,185,25,160,0.04,0.08125,0.4923076923076923,-1.2322054984216915
2025-26,2026-03-23,0022500560,2026-01-12T19:30:00-05:00,3,Final,PHI,TOR,PHI @ TOR,186,65,121,0.15384615384615385,0.2727272727272727,0.5641025641025642,-1.0321209068283708
2025-26,2026-03-23,0022500561,2026-01-12T20:30:00-05:00,3,Final,BKN,DAL,BKN @ DAL,190,54,136,0.07407407407407407,0.21323529411764705,0.34738186462324394,-1.6360982043856571
2025-26,2026-03-23,0022500562,2026-01-12T22:00:00-05:00,3,Final,LAL,SAC,LAL @ SAC,190,47,143,0.1276595744680851,0.16783216783216784,0.7606382978723404,-0.4843969393398177
2025-26,2026-03-23,0022500563,2026-01-12T22:30:00-05:00,3,Final,CHA,LAC,CHA @ LAC,187,55,132,0.16363636363636364,0.21212121212121213,0.7714285714285714,-0.45432560661500754
